字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				给维欧尔哥哥明灯节祝福	0	
2		0				泰坦依旧存在，它让我们被分隔在零区。	0	
3		0				它让人遭受污染，让人心变得奇怪。	0	
4		0				但现在，我要加入将泰坦奉若神明的组织了。	0	
5		0				哥哥，我会去降临团找机会。	0	
6		0				如果一直在天楼低层待着，我们永远都是被踩在最下面的泥土。	0	
7		0				如果有机会到楼上去，有机会成为降临团的主事，我们就不用再过这种生活了。	0	
8		0				哥哥你就不用再忍受成年病的疼痛了。	0	
9		0				今年的明灯节，我们一定要一起参加明灯新仪。	0	
10		0				燃了灯，祈了福，我的所有愿望，都一定会实现。	0	
11		0				（看来，无论是信石，还是配套的用来解读信石的月光透镜，都没有来得及送到收信人的手上。我会将这对兄弟的信石珍藏。）	0	
