字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		5	妮塔			我说兄弟，别打了。	0	
2		5	妮塔			我知道你们的难处，大过节的，何必来找不痛快呢？	0	
3		4	郊狼队长			你应该知道天楼的人是怎么对我们的？我就是咽不下这口气！	0	
4		4	郊狼队长			凭什么所有东西都是他们先挑，我们就只能捡剩下的？我们只是来拿回属于我们的东西！	0	
5		5	妮塔			可是……	0	
6		4	郊狼队长			哼……我不和叛徒说话。你们要怎么处理我都行，这是我自己决定的行动，和老大没关系！	0	
7		5	妮塔			这不算什么大事，只是你们不能再……	0	
8		5	妮塔			悄悄走，别再给我惹事儿了。	0	
9		0				蹲在地上的郊狼抬头看了妮塔一眼，默默离去。	0	
10		5	妮塔			哎！哎！什么人在那边鬼鬼祟祟的？！诶？分析员儿？你什么时候来的？	0	
11		0				听到了所有前因后果的我，默默看着妮塔略显拙劣的演技，并没有去拆穿她。	0	
12		6	狂猎国风皮			分析员，这么放走他们可以吗？	0	
b-1	b-1	0					0	
13	b-1-1	1				交给妮塔处理吧，我相信她。	0	
b-2	b-2	0					0	
14	b-2-1	3				更何况，今天我想这么做。	0	
