字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		4	里琴诺			哈哈哈哈哈哈，别来找死！	0	
2		5	男性市民			啊啊啊啊啊！	0	
3		4	琴诺			对不起对不起……是琴诺的错，是我搞砸了……	0	
4		5	恩雅			怎么会呢，琴诺非常勇敢地救了他们。	0	
5		4	琴诺			恩雅姐……我们能不能就到这……	0	
6		5	恩雅			琴诺累了吗？那我们在这里休息一下~	0	
7		4	琴诺			……	0	
8		5	恩雅			是受伤了吗？让我来检查检查~	0	
9		4	琴诺			琴诺没事……琴诺只是不想去……燃灯台……琴诺一定会给大家添麻烦的。	0	
10		5	恩雅			那好，我们就待在这里，等着分析员。	0	
11		4	琴诺			真的、真的可以不用去吗？	0	
12		5	恩雅			只要是小琴诺希望，我们就可以不去。	0	
13		4	琴诺			那分析员……会生气吗？	0	
14		5	恩雅			分析员很温柔的，怎么会生琴诺的气呢？	0	
15		5	恩雅			唔……不过分析员可能要遭殃啦~	0	
16		4	琴诺			分、分析员怎么了？	0	
17		5	恩雅			没有琴诺的帮忙，分析员如果遇解决不了的大麻烦，可怎么办呢？	0	
18		4	琴诺			琴诺……琴诺要去！	0	
19		4	琴诺			不去的话，就没法帮到分析员了……	0	
20		6	男性市民			明灯节大使，你们是海姆达尔的人！	0	
21		6	男性市民			哎呀别急，马上就来。	0	
22		6	男性市民			抱歉，我们急着看燃灯仪式，但好歹得和你们说声感谢。	0	
23		6	男性市民			原本以为你们来协助安保就只是个噱头，没想到还真的被你们的人救了……帮我给那个女孩道声谢吧。	0	
24		0	男性市民		play_S_Story_2d_Run1	哎！别急，这就来了。	0	
25		0				男人匆匆到来，迅速离开，并没有告诉我这个感谢到底是带给谁的。	0	
