字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		5	小女孩			爷爷你看，那是什么……爷爷！我想吃那个！	0	
2		4	光头老人			跑慢点跑慢点，这儿这么多人，小心跌着。	0	
3		5	小女孩			好哦好哦。平常又看不到这些嘛。诶，那不是对面的一家吗？他们还特地穿了漂亮衣服。	0	
4		4	光头老人			呵，小妮子馋了。前头还有不少摊子，我们去前面买杯奶茶给你。	0	
5		5	小女孩			好耶！	0	
6		4	光头老人			呵！这要在三年前，谁能想到会有一天连奶茶都成了稀罕物啊……	0	
7		0	光头老人			都让你别跑了哈哈哈。	0	
8		0				拐角处突然跑出一群人，他们像在被什么可怕的东西追赶着，踉跄着向前奔逃，女孩的身影则瞬间被淹没在人群之中。	0	
9		0	光头老人			咋了？咋了？你们跑啥！	0	
10		0	光头老人			囡囡！囡囡——！	0	
11		0				老人徒劳地呼唤着，得不到一声回应。	0	
12		6	辰星			嗯，我知道了。她怎么样？	0	
13		6	辰星			还是没能联系上么？	0	
14		2	辰星			久等了。我去确认了一下现在的状况。	0	
15		1	赭毫			你的同伴有传来什么消息吗？	0	
16		2	辰星			他们提到骚乱发生地和安装不明装置的地点重叠度极高。	0	
17		1	赭毫			你是说，这些装置会影响人们情绪，引发争执？	0	
auto_207		0				辰星并没有直接回答对方的问题。	0	
auto_31311		2	辰星			泰古通达分部平日里的情形是怎样的？想必也会有各种原因引起的冲突吧？	0	
auto_1956		1	赭毫			当然，只物资发放这一项就经常惹出各种麻烦，但都很快解决了……	0	
auto_9564		1	赭毫			等等，你的意思是引发冲突的因素原本就存在，只是被人利用放大？	0	
auto_8575		2	辰星			或许起到催化作用的正是这些安装在会场各处的不明装置。	0	
18		2	辰星			当然这只是推测，还未能被证实。	0	
19		3	玄铠			哈，将明灯新仪搅得一团乱，同时得罪我们和世界树，幕后之人疯了不成？	0	
20		2	辰星			当下最棘手的，就是还不清楚对方的真正动机。	0	
21		2	辰星			没有暴露动机，那就说明——	0	
22		1	赭毫			还会有更糟糕的事情发生。	0	
23		0				气氛瞬间僵住，玄铠挥挥手臂，似乎想打破这凝滞的空气。	0	
24		1	赭毫			……前面是什么活动？怎么这么吵。	0	
25		3	玄铠			你这丫头，胡说什么？	0	
26		2	辰星			不对劲——	0	
27		0	平民			啊——救命！	0	
28		0				人群被驱赶着，相互推搡着，无助地四处逃窜。	0	
29		0				笨重的金属巨物自高处砸落，发出可怖的噪音。	0	
30		0				然而不仅如此，近似野兽般的嘶吼声自远处响起……	0	
