字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				拆除了一些装置后，在楼间平台的角落里，再次发现了伊尔的身影。	0	
2		5	金琅			咳、分析员长官。我有点事，先离开一会儿。	0	
3		0				平台上挤满了人，越过人群勉强能看到金琅对伊尔说了些什么，伊尔低着头，紧了紧手上的包，并没有回话。	0	
4		6	狂猎国风皮			分析员，那边。	0	
b-1	b-1	0					0	
5	b-1-1	0				拜托了。	0	
6		0				星期三迅速抓住了一个正在安装神秘装置的蒙面人。与此同时，仓尧带着金琅来到现场，表情有些不悦。	0	
7		0				刚刚还和金琅在一起的伊尔，已经离开了。	0	
8		4	仓尧			鄙人似乎错过了金琅的报告，在其他同僚告知后才赶来，希望没迟到。	0	
b-2	b-2	0					0	
9	b-2-1	0				时机刚好。	0	
10		6	仓尧			那么，这个人就交给鄙人了。为了惩罚金琅没有及时报告消息，让她给分析员做苦力吧。有什么脏活累活，尽管分给她。	0	
11		4	金琅			哎呀主管，我不是都解释了嘛，这事我能摆平。	0	
12		6	仓尧			你还是先管好你手下那些跑腿的吧。灵活处事也要注意分寸，记住，你是泰古通达的人。	0	
13		0				仓尧欠身，转头离开。留下了略有不满的金琅。不满的情绪并没有在少女脸上停留太久，很快，她就一脸轻松地凑了过来。	0	
14		4	金琅			分析员长官，我得到了一些装置位置的情报……	0	
b-3	b-3	0					0	
15	b-3-1	0				好，那我们就分头行动。	0	
