字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		6	狂猎国风皮			分析员，是那个人。	0	
2		0				顺着星期三示意的方向，我看到了一个正在慌忙收拾背包的年轻人。	0	
b-1	b-1	0					0	
3	b-1-1	0				那个人怎么了？	0	
4		6	狂猎国风皮			那个，是刚刚几个闹事人中被打的那个。	0	
b-2	b-2	0					0	
5	b-2-1	0				这种距离都能看清吗？！	0	
6		0				见到我后，那人明显变得更加紧张僵硬。还没等我开口，对方就一股脑地开始了辩白。	0	
7		6	伊尔？			我、我什么都没干！	0	
b-3	b-3	0					0	
8	b-3-1	0				你的开场白可信度太低了。	0	
b-4	b-4	0					0	
9	b-4-1	0				我是在这里协助安保工作的playername。	0	
b-5	b-5	0					0	
10	b-5-1	0				你最好说清你在做什么。	0	
11		6	伊尔			我就住在天楼，这里的人都认识我！我不是可疑的人，我叫伊尔，平时会接一些金琅的委托……就是帮她跑跑腿。	0	
12		6	伊尔			我刚刚，是在送货……长官，请放过我吧，迟了委托是会被扣钱的。	0	
13		0				我回想起金琅之前的反应，她明显认识这个年轻人。	0	
14		0				无意为难天楼中艰难生存的人，我在记录了伊尔的身份信息后，很快放过了她。	0	
15		0				伊尔松了一口气慌忙离开，没意识到身后背包已经露出了熟悉的制服一角。	0	
