字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0	矮个子女性			我这块刻的字更多呢……	0	
2		0	高个子女性			我们的钱一共就只够让他刻半小时，光你这块就刻了二十分钟，当然字更多……	0	
3		0				女孩子们开心地把玩手中的黑色石块，那石块看起来有点眼熟，我突然想起我手上有一块一模一样。	0	
b-1	b-1	0					0	
4	b-1-1	0				请问，这个东西是做什么用的？	0	
5		0				我拿出了之前捡到的石块，向女孩展示。	0	
6		0	矮个子女性			这个是<orange>信石</>呀！一种特殊的信。你不知道吗？	0	
7		0	矮个子女性			让李老用他的微雕技术，把想说的话，想送出的祝福刻在石头上，这种复古的手工艺品在天楼区作为礼物很流行呢。	0	
b-2	b-2	0					0	
8	b-2-1	0				信？我也有，可是我根本看不懂上面刻了什么。	0	
9		0	高个子女性			哎？送你信石的人没有送你“月光透镜”吗？	0	
b-3	b-3	0					0	
10	b-3-1	0				那又是什么？	0	
11		0	高个子女性			每块信石都有一块唯一的“月光透镜”，只有用这块透镜才能看到信石上的微雕文字。	0	
b-4	b-4	0					0	
12	b-4-1	0				这……多麻烦。	0	
13		0	矮个子女性			你不知道很多话当面根本不好意思说出来吗？更何况，这样不是更有仪式感么？	0	
b-5	b-5	0					0	
14	b-5-1	0				那如果没有月光透镜呢？	0	
15		0	高个子女性			这样啊，你可以去找信石的制作者李老，他可以帮你解读。	0	
16		0				我握紧了手中是信石，这块石头上究竟刻了些什么内容，这下，我更好奇了。	0	
