字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	推门走进去之前，我最后看了一眼新恒提罗的天空。	推門走進去之前，我最後看了一眼新恆提羅的天空。	中に入る前に、私はもう一度ニューガントラの空を見上げた。	문을 닫기 전에 나는 마지막으로 뉴헨틸로의 하늘을 바라보았다.	Before pushing open the door and walking in, I took one last look at the New Hentiro sky.						0	
2	碧空如洗……那是一种能让人从心底里感到畅快的蔚蓝色。但我知道它是假的。	碧空如洗……那是一種能讓人從心底感到暢快的蔚藍色。但我知道它是假的。	どこまでも青く、心地よさすら感じるほどの綺麗な空だ。まあ、作り物であることは知っているけれど。	씻은 듯이 맑고 푸르른 하늘, 가슴 속까지 상쾌하게 만드는 푸른빛이었다. 하지만 난 이게 가짜라는 걸 알고 있다.	It was clear and blue... the kind of blue that brought people happiness from the bottom of their hearts. But I knew it was all fake.						0	
3	此刻它真正的底色应当是灰暗的——混乱，沉重，被风暴和云团所裹挟，隐隐还带着些闷雷声才对。	此刻它真正的底色應當是灰暗的——混亂，沉重，被風暴和雲團所裹挾，隱隱還帶著些悶雷聲才對。	本当の空はきっと灰色で、混乱していて、台風と雲に押しつぶされて、遠くから微かに雷の音がしているはずだ。	지금 이 순간의 진짜 바탕색은 분명 어두울 것이다… 혼란스럽고, 무겁고, 폭풍과 구름에 휩싸여 있고, 은은한 천둥소리가 들려와야만 했다.	At that moment, its true appearance should have been gray, swallowed up by chaotic, looming storm clouds and paired with faint thunder.						0	
4	某种意义上，我的脸色，我的心情，乃至……处境？呵，应该和这份天色差不多才是。	某種意義上，我的臉色，我的心情，甚至……處境？呵，應該跟這份天色差不多才是。	ある意味では、私の顔や心、現状と……大差ない。	어떤 의미에서는 내 안색, 내 기분, 심지어 내 처지까지 지금의 날씨와 다를 바 없다.	In a way, my expression, emotions, and even... circumstances were similar to this sky.						0	
5	抬起手臂，将额角和后颈上攀附的冷汗拭去，再用力拍一拍脸颊，保持清醒。	抬起手臂，將額角和後頸上攀附的冷汗拭去，再用力拍一拍臉頰，保持清醒。	額と首に浮いた冷や汗を拭くと、私は冷静でいられるように、自分の頬を両手で叩いた。	난 팔을 들어 이마와 뒷목의 식은땀을 닦아낸 후, 뺨을 두드려 정신을 차렸다.	I reached up to wipe away the cold sweat collecting on my forehead and the back of my neck, then slapped my own cheeks to wake myself up.						0	
6	<orange>还好，迄今为止都还撑得住。</>	<orange>還好，迄今為止都還撐得住。</>	<orange>大丈夫だ。まだ耐えられる。</>	<orange>괜찮아, 아직까지는 버틸 수 있어.</>	<orange>It's alright. I've been able to maintain it so far.</>						0	
7	然后，我走进了罗赛妮的酒吧。	然後，我走進了羅賽妮的酒吧。	そして私は、ロザンヌのバーへ踏み込んだ。	그리고 나는 로제니의 술집으로 들어갔다.	Then, I walked into Rosani's bar.						0	
8	嗯？这么快就回来啦？那姑娘还好吗？	嗯？這麼快就回來啦？那姑娘還好嗎？	おや？早いお戻りですね。あの子はもう大丈夫なのですか？	응? 벌써 돌아왔네? 그 아가씨는 괜찮아?	Oh? Back so soon? Is that girl okay?						0	
9	偌大的酒吧里只有她一个人。落客区的灯全都没开，只有吧台和酒柜边缘昏暗的氛围灯在为整个环境提供照明。	偌大的酒吧裡只有她一個人。落客區的燈全都沒開，只有吧台和酒櫃邊緣昏暗的氛圍燈在為整個環境提供照明。	広いバーの中にいるのは、彼女だけだ。客席の明かりは点いていない。カウンターとボトルラックの周囲に設置された小さな照明だけが光っていた。	커다란 술집에는 그녀 혼자뿐이었다. 손님석의 조명은 모두 꺼져 있었고, 바 카운터와 술장 가장자리의 희미한 무드등만이 이곳을 밝히고 있었다.	She was the only one in the massive tavern, and all of the lights in the main area were off. Only the dim ambient lights at the bar and the outline of the liquor cabinet illuminated the surroundings.						0	
