字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	夜幕笼罩的新恒提罗街道上，行人三三两两，脚步匆匆。	夜幕籠罩的新恆提羅街道上，行人三三兩兩，腳步匆匆。	夜の帳に包まれたニューガントラの街角は静まり返っている。たまに見かける通行人も、みな足早に通り過ぎていくだけだ。	밤에 싸인 뉴헨틸로 거리에는 행인들이 삼삼오오 발걸음을 재촉하고 있다.	Small groups of pedestrians hurried down the dark New Hentiro streets.						0	
2	距离之前的大规模骚乱已经有些时日了——危险远去，市民们也都在努力尝试着淡忘一切，去接受新的生活。	距離之前的大規模騷亂已經有些時日了──危險遠去，市民也都在努力嘗試淡忘一切，去接受新的生活。	あの大騒動からもすでに数日が経過していた。市民はみな、嫌な記憶を忘れ、新しい人生に慣れようと、懸命に日々を送っていた。	이전의 대규모 폭동이 발생한 지도 어느새 꽤 시간이 지났다. 위험은 멀어졌고, 시민들은 모든 것을 잊고 새로운 삶을 받아들이기 위해 열심히 노력하고 있다.	Quite some time had passed since the riots from before. The danger had passed, and the New Hentiro citizens were doing their best to forget everything and accept their new way of life.						0	
3	——哎呦！！	——哎呦！！	——うわっ！	… 아이쿠!!	Whoa—!!!						0	
4	可意外……或者说，小小的麻烦总是随处可见，仿佛在提醒着人们“有些东西确实一去不返了”。	但意外……或者說，小小的麻煩總是隨處可見，彷彿在提醒著人們「有些東西確實一去不返了」。	しかし意外に、というべきか、小さなアクシデントは相変わらずいろんなところで起きていた。まるで「あの頃にはもう戻れない」と人々に仄めかしているかのように。	하지만 뜻밖의 일, 혹은 작은 골칫거리들은 항상 존재하며, 마치 사람들에게 '어떤 것은 정말 사라졌다'라는 것을 상기시키려는 듯했다.	But unexpected incidents... or little annoyances were constantly present, seemingly reminding everyone that some things really were gone forever.						0	
5	非常……抱歉！我，没有，撞伤，您！	非常……抱歉！我，沒有，撞傷，您！	申し訳……ございません！お怪我は、ございません、か！	정말… 죄송합니다! 저는, 당신을, 다치게, 하지, 않았습니다.	I'm... sorry! I... did not... hit you!						0	
6	喂！你这是道歉的态度嘛？！	喂！你這是道歉的態度嘛？！	おい！？それが人に謝る態度かよ！？	야! 지금 이게 사과하는 태도야?!	Hey! Is that how you should apologize to someone!?						0	
7	哎呀好啦好啦，你跟一个机器人计较什么……	哎呀好啦好啦，你跟一個機器人計較什麼……	まあまあ。ロボット相手にムキになることないでしょ……	에이, 됐어, 로봇이랑 무슨 얘기를 한다고…	Alright, alright. That's enough. Why are you arguing with a robot...?						0	
8	它差点把我……	它差點把我……	だって俺の……	하마터면 나를…	It almost...!						0	
9	把你怎么着？	把你怎麼著？	あんたのなに？	하마터면 뭐?	It almost what?						0	
10	……不长眼的破铁皮，差点把我发型撞乱了！	……不長眼的破鐵皮，差點把我髮型撞亂了！	……ブリキ野郎のせいで、俺の髪型が台無しになるところだったんだぜ！	… 내 헤어스타일을 망가뜨릴 뻔했다고, 고철 덩어리 같으니!	...That piece of junk almost messed up my hair!						0	
