字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	……有谁能……	……有誰能…	……誰か……	… 아무도…	...Can anyone...						0	
2	……有谁能听得到吗？！	……有誰能聽得到嗎？！	……誰か、私の声が聞こえるか……！？	… 아무도 내 말 안 들려?!	...Can anyone hear me!?						0	
3	……龙舌兰……凯茜娅……望，莫罕达斯……任何人！	……龍舌蘭……凱茜婭……望，莫罕達斯……任何人！	……アガベ……カーシア……ノゾム、ムハンダス……誰でもいい！	아가베… 캐시아… 노조미, 모한다스… 누구라도!	...Agave... Katya... Nozomi, Modak... anyone!						0	
4	求求你们……去心流园……保护好里芙……和芬妮……！	求你們……去心流園……保護好里芙……和芬妮……！	頼む……フローガーデンに行って……リフと……ファニーを守ってくれ！	제발… 마음의 정원으로 가서… 리브와… 페니를 지켜줘…!	Please... go to Heartflow Garden... protect Lyfe... and Fenny...!						0	
5	——分析员？！	——分析員？！	……分析員！？	… 분석가?!	Adjutant!?						0	
6	如同从深不可测的水底里被猛然打捞上岸一般——陡然惊醒的芬妮不自控地喘息着，耳畔依然还能听到分析员那近乎告饶一般的呼喊声。	如同從深不可測的水底裡被猛然打撈上岸一般——陡然驚醒的芬妮不自控地喘息著，耳畔依然還能聽到分析員那近乎告饒一般的呼喊聲。	まるで深い深い海の底から引き上げられたように、不意に意識を取り戻したファニーは激しく空気を吸い込んだ。耳元には、分析員の哀願にも似た声がまだ響いていた。	깊이를 알 수 없는 물밑에서 갑자기 인양된 듯, 벌떡 깬 페니는 통제할 수 없이 숨을 몰아쉬었고, 귓가에선 여전히 간절한 애원 같은 분석가의 외침이 들려왔다.	Fenny awoke abruptly, gasping for air like she was suddenly pulled ashore from the depths of an infinite pool. She could still hear the Adjutant's pleading echoing in her ears.						0	
7	警告！警告！检测到个体排异反应，治疗进程已终止，装甲融合度百分之九十五……治疗失败！	警告！警告！偵測到個體排異反應，治療進度已終止，裝甲融合度百分之九十五……治療失敗！	警告——警告——個体の拒絶反応を検知——治療プロセス中止——装甲融合進捗、95%——治療、失敗——	경고! 경고! 개별 거부반응 감지, 치료 과정 종료, 전술 슈트 융합도 95%… 치료 실패!	Warning! Warning! Patient rejection detected. Treatment terminated. Exosuit fusion at 95%... Treatment failure!						0	
8	什么乱七八糟的？！本小姐这是……可恶！这是什么地方！	什麼亂七八糟的？！本小姐這是……可惡！這是什麼地方！	はあ！？なによ……あたしは一体……？くそっ！どこなのよ、ここ！	이게 뭔 소리야?! 이 몸이… 젠장! 여기가 어딘데!	What the hell!? I'm... Argh! Where am I!?						0	
9	在她还来不及搞清楚状况之前，巨大的蜂鸣警告声就和毫无感情的系统播报音一起袭击了她的鼓膜。	在她還來不及搞清楚狀況之前，巨大的蜂鳴警告聲就和毫無感情的系統播報音一起襲擊了她的鼓膜。	状況を理解する前に、騒音にも似たブザー音と無感情なシステム音が彼女の鼓膜を襲った。	그녀가 상황을 파악하기도 전에 거대한 버저 경고음이 감정 없는 시스템 알림음과 함께 그녀의 고막을 덮쳤다.	Before she could figure out what was going on, an ear-splitting warning notification and robotic system voice assaulted her eardrums.						0	
