字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	醒来的时候，脑袋里像是塞了一团浆糊。	醒來的時候，腦袋裡像是塞了一團漿糊。	目を覚ました時には、頭の中がぐちゃぐちゃになっていた。	깨어났을 때, 머릿속은 흐리멍덩했다.	When I awoke, it felt like my head was filled with mush.						0	
2	为了保护新恒提罗，本机愿意承担任何必要的风险。	為了保護新恆提羅，本機願意承擔任何必要的風險。	ニューガントラを守るためなら、本機は全リスクを負う所存。	뉴헨틸로를 보호하기 위해 본 기기는 그 어떠한 위험도 감수할 의향이 있습니다.	I am willing to take any necessary risks to protect New Hentiro.						0	
3	所以，访问者playername，请无需顾虑。将本机也视作你计划中的工具，直接利用即可。	所以，訪客playername，請無需顧慮。將本機也視為你計畫中的工具，直接利用即可。	結論。訪問者playername。本機を計画の一環と見なし、思うままに利用せよ。	그러니 방문자 playername, 걱정하지 마십시오. 본 기기도 당신이 계획한 도구로 간주하여 직접 활용하시면 됩니다.	So please do not worry, Visitor playername. Simply use me as a tool within your plan.						0	
4	分析员……呜呃——	分析員……嗚呃——	分、分析員！？わわっ——	분석가… 으으윽…	Adjutant... Ugh—!						0	
5	你冷静点！你刚刚差点把信息态的泰坦物质塞进她身体里去了！	你冷靜點！你剛剛差點把資訊態的泰坦物質塞進她身體裡去了！	なに考えてるの？目を覚ましてちょうだい。情報体のタイタン物質を、そのまま彼女に流し込もうとしてたのよ。	진정해! 방금 이념 형태의 타이탄 물질을 그녀 몸에 넣을 뻔했잖아!	Calm down. You almost put fragmented Titagen into her body!						0	
6	有很多杂乱的，理不清时间顺序的信息在无差别地涌入我的脑海里。	有很多雜亂的，理不清時間順序的訊息在無差別地湧入我的腦海裡。	乱雑で時系列もめちゃくちゃな情報が、無節操に頭の中へと流れ込んでくる。	난잡하고 시간 순서를 알 수 없는 정보들이 내 머릿속으로 빗발치듯 쏟아져 들어왔다.	A rush of chaotic, disorganized information overwhelmed my mind.						0	
7	请您把我当成是……出千用的鬼牌，抛出去吧……	請您把我當成是……出千用的鬼牌，丟出去吧……	私をエサとして、イカサマするときの切り札として、扱ってください。	저를… 조커 카드라고 생각하고 던져 주세요.	Please use me... as bait. I'll be your trump card. Just throw me out.						0	
8	分析员，我们现在有理由怀疑……支撑着整个新恒提罗的天基台都已经……	分析員，我們現在有理由懷疑……支撐著整個新恆提羅的天基台都已經……	あのね、分析員……このニューガントラを支えている天の土台は、おそらく……	분석가님, 이제 의심할 여지가 생겼어요… 뉴헨틸로 전체를 지탱하고 있는 스카이 플랫폼이 벌써…	Adjutant, we now have reason to suspect... that the sky-island base supporting New Hentiro has been...						0	
9	……您要小心，本地人里混着一些不简单的角色。有一间酒吧的酒保，一个身材高挑的女性……她知道我是谁，知道我的身份。	……您要小心，本地人裡混著一些不簡單的角色。有一間酒吧的調酒師，一個高挑的女性……她知道我是誰，知道我的身分。	……現地人の中に、警戒すべき人間が紛れています。バーのバーテンダーを勤めている長身の女性は……私の正体を知っているようです。	… 조심하세요. 현지인 사이에 단순하지 않은 사람들이 섞여 있습니다. 한 술집의 바텐더, 키가 크고 늘씬한 여성… 그녀는 제 정체를 알고 있어요.	...You need to be careful. There's more than meets the eye with some of these locals. There's a bartender, a tall woman... She knows who I am. My identity.						0	
10	我，罗赞·赫瓦雷纳，你的同胞，你的同类……于此刻，向你发出最诚挚的邀请。	我，羅贊·赫瓦雷納，你的同胞，你的同類……於此刻，向你發出最誠摯的邀請。	私。ロザン・フワルナは……あんたの……仲間だ。どうか、こっちに来てくださいな。	난 로잔 크바레나, 당신의 동포이자 동족이지… 지금 이 순간, 너에게 가장 진심 어린 초대를 보낸다.	I, Rozan Khwarenah, your counterpart, your kind... extend the most sincere invitation to you.						0	
11	啊，是这样没错……我正在“回收”由我自己所亲身经历的……记忆。	啊，是這樣沒錯……我正在「回收」由我自己所親身經歷的……記憶。	ああ、そうか。私は自分が経験した……記憶を、「回収」しているんだ。	아, 그래 맞아… 나는 내가 직접 겪은 기억을… '회수'하고 있어.	Ah, right... I'm "reclaiming" the... memories I personally experienced.						0	
12	迄今为止我掌握的所有情报，学来的所有本事，让我在击败派之后……做了一个胆大包天的尝试。	到目前為止我掌握的所有情報，學來的所有本事，讓我在擊敗π之後……做了一個膽大包天的嘗試。	私はπを撃退したあと、今まで手に入れた情報と知識を見直し、あまりにも大胆すぎる賭けに出た。	지금까지 장악한 모든 정보, 배운 모든 기술을 바탕으로, π를 물리친 후에… 난 대담한 시도를 했다.	All of the information I had learned, all of the skills I had mastered... allowed me to make a bold attempt after defeating π.						0	
13	就像我说过的那样，对我这种人来说，有时候，大多数时候……行差踏错既是必然，也是必要。	就像我說的那樣，對我這種人來說，有時候，大多數時候……行差踏錯既是必然，也是必要。	これまでもそうだったように、私のような人間にとっては、失敗を繰り返すことはある意味では必然であり、同時に必要なことなのだ。	내가 말했듯이 나 같은 사람에게는 가끔, 아니 대부분의 시간에… 시행착오는 필연적이자 필요한 것이다.	Like I said — for someone like me, sometimes... most of the time... making mistakes was inevitable and necessary.						0	
14	那么有什么方法能让我既可以走错路，可以从那些蛰伏于暗处的敌人身上获取足够多的教训，又能在经历过这一切之后，以一个更全知的视角去重来呢……	那麼有什麼方法能讓我既可以走錯路，可以從那些蟄伏於暗處的敵人身上獲取足夠多的教訓，又能在經歷過這一切之後，以一個更全知的視角去重來呢……	では間違った選択肢を取りつつも、影に潜む敵から充分な教訓を学びつつ、すべてを経験した後で、全知全能に近い視点からやり直すには、どうすればいいのか……	그렇다면 내가 잘못된 길에 들어서 어둠 속에 숨어 있는 적들로부터 충분한 교훈을 얻는 동시에, 이 모든 것을 겪은 후에 좀 더 넓은 시야로 다시 시작할 수 있는 방법은 무엇일까…	So was there a way for me to make mistakes, learn enough from our enemy lurking behind the curtain, and then head back to reality with a better understanding after experiencing everything...?						0	
15	所以我说……你简直是疯了！用泰坦物质来……	所以我說……你簡直是瘋了！用泰坦物質來……	だから言ってるじゃん……頭おかしいんじゃないのって？まさかタイタン物質で……	그러니까… 너 정말 미쳤구나! 타이탄 물질로…	That's why I said... you're crazy! Using Titagen to...						0	
16	是啊，我是疯了。但为了对付那些远比我要更疯狂，更歹毒的家伙们，我只有这个办法。	是啊，我是瘋了。但為了對付那些遠比我更瘋狂，更歹毒的傢伙們，我只有這個方法。	確かに狂ったやり方だったかもしれない。でも私よりも遥かに狂っていて、残忍な連中を相手にするには、こうするしかなかったのだ。	그렇다, 난 미쳤다. 하지만 나보다 훨씬 더 미치고 악랄한 놈들을 상대하기 위해서, 나는 이 방법을 쓸 수밖에 없다.	Yeah, I was crazy. But to deal with someone even crazier, even more bloodthirsty than me, I had no other choice.						0	
17	随着意识更进一步地恢复，我彻底放松了神经，任由浓郁的泰坦物质顺着树的枝芽涌进我的身体里。	隨著意識更進一步恢復，我徹底放鬆了神經，任由濃郁的泰坦物質順著樹的枝芽湧進我的身體。	意識がさらに回復するのを待ってから、私は思いっきり神経を緩め、枝から流れ込んでくる濃厚なタイタン物質を受け入れた。	의식이 한층 더 회복되면서 나는 신경을 완전히 풀었고, 짙은 타이탄 물질이 나무의 싹을 타고 내 몸속으로 쏟아져 들어오도록 내버려두었다.	As I continued to regain consciousness, I completely relaxed my nerves, allowing the dense Titagen to flow into my body along the Tree's branches.						0	
18	那是由我亲手制作的，用泰坦物质所打造出的……我自己的投影，以我的性命为代价，收集来的所有情报。	那是由我親手製作的，用泰坦物質所打造出的……我自己的投影，以我的性命為代價，收集來的所有情報。	それは私がタイタン物質で作り出した、もうひとりの自分だった。言い方を変えれば、自分の命と引き換えに手にした情報でもあった。	그건 내가 직접 타이탄 물질로 만든 나 자신의 투영이자, 내 목숨을 대가로 수집한 모든 정보다.	It was... my projection that I'd made using Titagen, as well as all the information it had collected at the cost of its life.						0	
19	你自己有数过你到底这么干了多少次了吗？你看看你现在的样子……！	你自己有數過你到底這麼做了多少次了嗎？你看看你現在的樣子……！	こんなことをもう何回繰り返したと思ってるの？今のあなたの様子を見てよ……！	네가 이 짓을 몇 번이나 했는지 스스로 세어 본 적 있어? 지금 무슨 꼴인지 알아…!?	Do you even know how many times you've done this? Just look at yourself now...!						0	
20	呵……连她这么恶劣的性格都看不下眼了，看来我此刻真的很难堪。	呵……連她這麼惡劣的性格都看不下眼了，看來我此刻真的很難堪。	ふふ……彼女みたいな悪童にすら心配されるなんて、今の私はよっぽど酷いことになっているらしい。	하… 성격이 악랄한 그녀조차 차마 못 봐줄 정도라니, 지금의 내 모습은 정말 심각한가 보군.	Heh... even this horrible girl couldn't stand looking at me. I must have been quite the sight.						0	
21	也对，整个人像是被处刑了一样，浸泡在新恒提罗天基台内的泰坦物质里。全身上下几乎每一寸皮肤都与已经蔓延至此的树紧密相连……	也對，整個人像是被處刑了一樣，浸泡在新恆提羅天基台內的泰坦物質裡。全身上下幾乎每一寸肌膚都與已經蔓延至此的樹緊密相連……	まあ、それも当然か。今の私は、まるで刑罰でも受けているかのようにタイタン物質に浸りながら、枝を伸ばしたデンドロンと全身の皮膚を介して繋がっているのだから……	하긴, 아마 지금의 난 처형당한 것처럼 통째로 뉴헨틸로 스카이 플랫폼 안의 타이탄 물질에 담겨 있겠지. 온몸의 피부마저 여기까지 번진 나무와 긴밀하게 연결되었을 거고…	Right. It's like my entire being was sentenced to some kind of punishment, soaking in the Titagen of the New Hentiro sky-island base. Almost every inch of my skin was closely connected to the Tree that was spreading there...						0	
