字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	<orange>好……这一次，就先从这里开始吧。</>	<orange>好……這一次，就先從這裡開始吧。</>	<orange>よし。今回は……ここから始めるとするか。</>	<orange>좋아… 이번에는 여기서부터 시작하자.</>	<orange>Alright... This time, I'll start here.</>						0	
2	先生……请问您……	先生……請問您……	あのお……	혹시… 실례지만…	Sir... excuse me...						0	
3	先生？这位先生？	先生？這位先生？	お客様？お客様、聞いてますか？	저기요?	Sir? Hello?						0	
4	如同紧贴在耳畔，以气息向鼓膜发起攻击一般……这股忽远忽近的声音害得我头皮一阵发紧，腰眼也跟着麻痒起来。	如同緊貼在耳畔，以氣息向鼓膜發起攻擊一般……這股忽遠忽近的聲音害得我頭皮一陣發麻，腰眼也跟著酥癢起來。	まるで鼓膜に直接息を吹き付けるような距離からそう囁かれ……思わずぞくぞくとした痺れが全身を駆け巡るのを感じた。	마치 귀에 착 붙어서 숨결로 고막을 공격하는 듯한 소리였다… 멀고도 가까운 소리에 나는 소름이 돋았고, 허리까지도 저릿저릿했다.	It was like the voice was right next to me, assaulting my eardrums... The close yet distant sound made my scalp prickle and my spine tingle in turn.						0	
5	错愕抬头，眼前站着的是一张陌生的脸孔。	錯愕抬頭，眼前站著的是一張陌生的臉孔。	ふと顔をあげると、目の前には見知らぬ人が立っていた。	깜짝 놀라 고개를 들어보니, 낯선 얼굴이었다.	Bewildered, I looked up to see an unfamiliar face in front of me.						0	
6	呃，什么？	呃，什麼？	あ……どうかしたのか？	으악! 뭐야?	Um, yes?						0	
7	啊，不好意思，我是想问……您需要点什么？	啊，不好意思，我是想問……您需要點什麼？	あ！失礼しました。ご注文を伺いたいのですが……	아, 죄송합니다. 혹시… 주문을 도와드려도 될까요?	Ah, apologies. I wanted to ask... what you'd like to order.						0	
8	……	……	……	…	...						0	
9	在不合时宜地响起的通讯器嗡鸣声里，我快速地环视了一下周遭的环境，确认了我自己的状况。	在不合時宜地響起的通訊器嗡鳴聲裡，我快速地環視了一下周圍的環境，確認了我自己的狀況。	空気を読まずに鳴り始めた通信機をよそに、私は素早くあたりを見渡し、状況を確認した。	갑자기 울린 단말기 진동 소리에 나는 주변을 한 번 둘러보고 지금의 상황을 확인했다.	With the untimely buzzing of my communicator, I quickly scanned my surroundings and checked my situation.						0	
10	这看起来是一家餐厅。新恒提罗某一座离岛上的，乏善可陈的餐厅。	這看起來是一家餐廳。新恆提羅某一座離島上的，乏善可陳的餐廳。	どうやら、ここはレストランのようだ。ニューガントラのとある離島にある、ごく普通のレストラン。	보아하니 여긴 뉴헨틸로의 외딴섬에 있는 허름한 식당인 것 같다.	It looked like a restaurant, a nondescript place on one of the outlying airborne islands of New Hentiro.						0	
11	这么说面前站着的这人应该就是侍者吗？	這麼說面前站著的這人應該是侍者嗎？	ということは、この人は店員なのか？	그렇다면 앞에 서 있는 사람은 웨이터인가?	So the person standing in front of me was probably a waiter?						0	
12	啊……您可以先接电话，我等下再过来……	啊……您可以先接電話，我等下再過來……	あ！どうぞ通信に出てください。あとでまた伺いますので……	아… 먼저 통화부터 하셔도 좋습니다. 전 이따가 다시 오겠습니다…	Ah... Go ahead and take that call first. I'll come back later...						0	
13	不用。	不用。	いや、気にしないでくれ。	괜찮아.	It's fine.						0	
14	赶在对方抽身后退之前，我开口制止了他。	趕在對方抽身後退之前，我開口制止了他。	私は気を利かしてくれた店員を引き留めた。	나는 그가 떠나기 전에 그를 저지했다.	Before he could leave, I spoke up to stop him.						0	
15	就一份今日主厨推荐吧。	就一份今日主廚推薦吧。	今日のシェフおすすめで。	오늘의 셰프 추천으로 주문하지.	I'd like one order of whatever the chef recommends.						0	
16	好的，一份今日主厨推荐套餐。请问您有什么忌口的吗？	好的，一份今日主廚推薦套餐。請問您有什麼忌口的嗎？	シェフおすすめセットですね。かしこまりました。食べられない食材などございませんか？	네, 오늘의 셰프 추천 세트 하나요. 혹시 못 드시는 음식이 있으실까요?	Okay, one order of the chef's recommendation. Any special requests or allergies?						0	
17	我轻轻甩了甩脑袋，既是给对方的回应，也是为了让自己能快速清醒一下。	我輕輕甩了甩腦袋，既是給對方的回應，也是為了讓自己能快速清醒。	その質問に私は首を横に振った。彼への返答だけでなく、自分のぼんやりした頭を呼び覚まそうとする行動でもあった。	난 머리를 가볍게 흔들었다. 상대방에게 대답하려는 의미이기도 하지만, 정신을 빨리 차리기 위한 행동이기도 했다.	I shook my head gently, both to respond to the waiter and in an effort to wake myself up a bit.						0	
