字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				在胧嫣前往商会之后，我也计划起今天的日程，好打发掉白天的时间。	0	3.6胧嫣个人故事
2		0				临近中午的时候，我去拜访了安德烈奥蒂夫妇，并和他们说起了茉莉安的近况。	0	3.6胧嫣个人故事
3		0				一旦聊起天，时间就会过得很快。	0	3.6胧嫣个人故事
4		0				等到我离开安德烈奥蒂家时，太阳已经快要落山，并为罗森兰镀上了一层暖暖的金色。	0	3.6胧嫣个人故事
5		0				一边享受着温柔的夕照，我也一边打量起崇福街最近的变化。	0	3.6胧嫣个人故事
6		0				大概是因为罗森兰最近大小事故不断，居民们也无暇顾及那些明灯节装饰。	0	3.6胧嫣个人故事
7		0				红红的灯笼依旧挂着，怀旧展的各种布置也还没来得及拆除。	0	3.6胧嫣个人故事
8		0				忽然，黄澄澄的颜色闯入了我的视线。仔细一看是一筐筐装在竹篮里的果子。	0	3.6胧嫣个人故事
9		0				听胧嫣说这种水果叫作枇杷，树种也是从朔州移植而来的。	0	3.6胧嫣个人故事
10		0	小贩			要一筐枇杷吗？只甜不酸的枇杷。	0	3.6胧嫣个人故事
11		0				一个小女孩很快迎了上来，看起来是把我当成了游客。	0	3.6胧嫣个人故事
12		0				她铺子里的竹篮看起来精致漂亮，只是四周用桑叶包了一圈，让人看不清里面的虚实。	0	3.6胧嫣个人故事
13		0	小贩			可以先尝尝味道，不甜包退。	0	3.6胧嫣个人故事
14		0				光是可怜巴巴的眼神缠上来也就算了，这个女孩还颇为主动地剥好一个递给我。	0	3.6胧嫣个人故事
15		0				任谁见了这样情景，都不忍心拒绝吧。	0	3.6胧嫣个人故事
16		0	分析员无帽			那就来一筐吧。	0	3.6胧嫣个人故事
17		0				就在我付钱的时候，忽然感觉一道异样的目光凝在了身后。	0	3.6胧嫣个人故事
18		0				回过头，那道目光的主人依旧直愣愣地盯着我，丝毫没有要隐藏自己的意思。	0	3.6胧嫣个人故事
19		0				她穿着长长的白色外套，普通的长马尾耷拉在肩上，颇有些书卷气质。	0	3.6胧嫣个人故事
