字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1_1		0				胧嫣温情提示：	0	3.6胧嫣个人故事
1_2		0				为了获得更好的体验，游玩该个人故事前，推荐分析员优先观看《暖风拂境》剧情。	0	3.6胧嫣个人故事
1		0				在诸事安定，胧嫣也加入海姆达尔一段时间后，我们总算能腾出手去解决大战前留下的诸多杂事。	0	3.6胧嫣个人故事
2		6	胧嫣瑞狐			妾身还有不少东西留在沉月小筑，商会那边肯定也有一堆文件等着批复。	0	3.6胧嫣个人故事
3		6	胧嫣瑞狐			playername~你不会忍心让妾身一个人回去操持这些的，对吧？	0	3.6胧嫣个人故事
4		0				纤细白嫩的手指先是在杯沿上打转，然后慢悠悠地落在了我的手背上。	0	3.6胧嫣个人故事
5		0				指甲轻轻划动着，撩拨着，让人根本无法拒绝她藏于话间的邀请。	0	3.6胧嫣个人故事
6		0				就这样，我们选在一个明媚晴朗的日子回到了罗森兰。	0	3.6胧嫣个人故事
7		0				在我们离开的这段时间，沉月小筑也一直有人照料打扫，所以这会儿整个院子还是和以前一样干净整洁。	0	3.6胧嫣个人故事
8		0				唯一有变化的，是院中水榭已经拆了个干净，取而代之的是缭绕着热气的一方温泉。	0	3.6胧嫣个人故事
9		0				氤氲雾气间是新种下的丛丛翠竹，这番清幽景象倒是和之前连绵粉霞大不相同了。	0	3.6胧嫣个人故事
10		9	分析员无帽			这是……？	0	3.6胧嫣个人故事
11		0				见到我惊讶的神情，胧嫣掩住嘴角，轻笑出声。	0	3.6胧嫣个人故事
12		6	胧嫣瑞狐			因为前段时间罗森兰实在是太冷了，妾身便找人修了池子，引了泉水，想找时间暖和暖和。	0	3.6胧嫣个人故事
13		6	胧嫣瑞狐			谁知道后来又发生了那么多事……	0	3.6胧嫣个人故事
14		0	分析员无帽			既然修了，就别浪费，晚上一起过来享受享受吧。	0	3.6胧嫣个人故事
15		6	胧嫣瑞狐			诶？	0	3.6胧嫣个人故事
16		0				胧嫣望了一眼清澈见底、只零星飘着两片竹叶的水面，不知想到了什么，蓦地红了脸。	0	3.6胧嫣个人故事
17		6	胧嫣瑞狐			嗯……	0	3.6胧嫣个人故事
18		0				她一边小声，含糊着回答，一边低头往里走去。	0	3.6胧嫣个人故事
19		0				小院深处的房间布置还是和以前一样，华贵雍容，气度不凡。	0	3.6胧嫣个人故事
20		0				胧嫣沿着箱柜踱步，细细打量着上面的物什，眸中却没有丝毫留恋。	0	3.6胧嫣个人故事
21		0				转悠一圈之后，她来到书桌前，翻开一本厚厚的册子。	0	3.6胧嫣个人故事
22		0				里面的书页有些泛黄，使夹在其中的那枚粉色更加显眼。五瓣的形状保存得很完整，仔细看还能看到中心处一点白色的蕊。	0	3.6胧嫣个人故事
23		0	分析员无帽			那时候的桃花？	0	3.6胧嫣个人故事
24		6	胧嫣瑞狐			嗯，那些漆器宝玉带着麻烦，妾身也懒得收拾。	0	3.6胧嫣个人故事
25		6	胧嫣瑞狐			若说有什么一定要带走的，那还是你送妾身的春色，最值得惦念。	0	3.6胧嫣个人故事
26		0				说完，胧嫣小心翼翼地将书册合上，抱在怀里，嘴角的笑意比那日的桃花还盛。	0	3.6胧嫣个人故事
27		0				午后的阳光恰好透过纸窗洒了进来，可论明媚，却不及眼前美人的十分之一。	0	3.6胧嫣个人故事
28		0				此情此景，让我也忍不住微微勾起唇角。	0	3.6胧嫣个人故事
29		6	胧嫣瑞狐			咦？你这是在笑什么？	0	3.6胧嫣个人故事
30		9	分析员无帽			笑满屋金银在你心里还比不过一片桃花瓣。	0	3.6胧嫣个人故事
31		9	分析员无帽			要是被商会的人知道了，还不知道她们怎么想你这个老是“亏本”的会长。	0	3.6胧嫣个人故事
32		6	胧嫣瑞狐			随她们说去吧~	0	3.6胧嫣个人故事
33		6	胧嫣瑞狐			“易求无价宝，难得有情郎”的道理，也不是谁都能懂的。	0	3.6胧嫣个人故事
34		6	胧嫣瑞狐			比起这个，妾身倒是更担心……	0	3.6胧嫣个人故事
35		0				话说到一半，胧嫣展开手中的扇子，将那张精明的脸掩了七分，却又露出三分委屈神色落在扇沿上。	0	3.6胧嫣个人故事
36		6	胧嫣瑞狐			身为后辈，妾身总不好跟前辈们争抢些什么。	0	3.6胧嫣个人故事
37		6	胧嫣瑞狐			但要是离了你这个唯一的依靠，心中又难免孤苦寂寞。	0	3.6胧嫣个人故事
38		6	胧嫣瑞狐			playername不如传授些经验，教教妾身如何让春风“多多”怜惜呢？	0	3.6胧嫣个人故事
39		0				玉手纤纤，却很不安分。	0	3.6胧嫣个人故事
40		0				指甲从唇一路滑到了喉结处。到心口时，她又刻意画起了圈，引得人一阵酥麻。	0	3.6胧嫣个人故事
41		9	分析员无帽			你这句话，很像朔州古话本里那些吸人精气的贪心山魅会说的。	0	3.6胧嫣个人故事
