字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page1.1	进入多诺卡室之后，可以看到瑟瑞斯不断在终端上记录着什么，这让我十分好奇。	進入多諾卡室之後，可以看到瑟瑞斯不斷在終端上記錄著什麼，這讓我非常好奇。	DOROカードルームに入ると、シーリスが端末に何かを書き続けていて、思わず気になった。	도노 카드 방에 들어가자, 계속 단말기에 뭔가를 기록하는 세리스가 보였고, 그 모습은 나의 호기심을 자극했다.	After entering the Dono Card room, I saw Siris typing on her terminal, which made me really curious.						0	3.5版本多诺巅峰对决剧情
page1.2	我悄悄绕到瑟瑞斯的身后，打算看看她在终端上记了什么。	我悄悄繞到瑟瑞斯的身後，打算看看她在終端上記了什麼。	そっと背後に回り込み、端末の画面をのぞき込んでみる。	나는 살금살금 세리스 뒤로 돌아가, 그녀가 단말기에 무엇을 기록하는 건지 보려고 했다.	I quietly circled around behind her, planning to sneak a peek.						0	3.5版本多诺巅峰对决剧情
page1.3	（分析员在对局中遇到了很棘手的问题，但他都没有皱眉哎。）	（分析員在對局中遇到了很棘手的問題，但他都沒有皺眉欸。）	（分析員、さっきすごく難しい状況だったのに、眉ひとつ動かさなかったなぁ。）	(분석가님은 게임 중에 골치 아픈 상황을 마주했지만, 눈살 한번 찌푸리지 않았다.)	(The Adjutant ran into some really tricky problems in that duel, but he never even frowned.)						0	3.5版本多诺巅峰对决剧情
page1.4	（他好像拿到了很差的卡片呢，原来他也不是一直运气爆棚的呀。）	（他好像拿到了很差的卡片呢，原來他也不是一直運氣爆棚的啊。）	（さっき、すごく弱そうなカードばかり引いてたよね。いつも運だけじゃないんだ。）	(분석가님이 안 좋은 카드를 받은 것 같다. 항상 운이 따르는 건 아니셨구나.)	(Looks like he drew a tough hand. So he's not always lucky after all.)						0	3.5版本多诺巅峰对决剧情
page1.5	（原来他在分配上阵多诺卡的位置时，也要考虑一段时间呢……）	（原來他在分配上陣多諾卡的位置時，也要考慮一段時間呢……）	（場に出すDOROカードの位置決めも、ちゃんと考えてから置いてるんだ……）	(도노 카드를 배치할 때도 꽤 오랜 시간 고민해야 하는구나…)	(Turns out he also needs to think before deciding where to place his cards...)						0	3.5版本多诺巅峰对决剧情
page1.6	分析员，原来也会在，选择上阵卡片时，摇摆不定——	分析員，原來也會在，選擇上陣卡片時，搖擺不定——	「分析員も、出すカードを選ぶときは迷っている――」	분석가님도, 출전할 카드를 선택할 때, 망설이시는구나…	So the Adjutant can also be... indecisive when choosing which cards to deploy—						0	3.5版本多诺巅峰对决剧情
page1.7	啊！	啊！	わっ！	앗!	Aah!						0	3.5版本多诺巅峰对决剧情
page1.8	一直在努力记录的瑟瑞斯并没有注意到我。	一直在努力記錄的瑟瑞斯並沒有注意到我。	記録に夢中だったシーリスは、私の気配にまったく気づいていなかった。	세리스는 열심히 기록하느라 내가 다가온 걸 눈치채지 못했다.	Siris had been so focused on taking notes that she never noticed me.						0	3.5版本多诺巅峰对决剧情
page1.9	当我随着她咕哝声一起念出她记录的东西时，她才发现我在身后。	當我隨著她自言自語一起唸出她記錄的東西時，她才發現我在身後。	私がつい、呟きと一緒に画面の文を読み上げると、そこでやっと後ろの私に気づいて振り向いたシーリス。	세리스는 내가 중얼거리는 세리스를 따라 메모를 읽은 후에야 자신의 뒤에 있는 내 존재를 알아챘다.	It was only when I read aloud what she was muttering under her breath that she realized I was behind her.						0	3.5版本多诺巅峰对决剧情
page1.10	瑟瑞斯还是这么细致、认真呀。	瑟瑞斯還是這麼細致、認真啊。	シーリスは、本当にそういうところまで細かく見ているんだな。	세리스는 여전히 섬세하고 진지하네.	You're as thorough and earnest as ever, Siris.						0	3.5版本多诺巅峰对决剧情
page1.11	嘿嘿，因为想要和分析员一起有不同的体验，想记下分析员每一个不同的点点滴滴。	嘿嘿，因為想要和分析員一起有不同的體驗，想記下分析員每一個不同的點點滴滴。	えへへ、分析員と色んなことを味わいたくてね。だから、分析員の違うところを一つずつメモしてるの。	헤헤, 분석가님과 함께 다양한 걸 경험하고 싶거든요. 그래서 분석가님의 모든 순간을 기록하고 싶었어요.	Hehe, it's because I want to share all kinds of experiences with you and write down every little side of you, every last detail.						0	3.5版本多诺巅峰对决剧情
page1.12	不过今天最大的收获，是知道分析员也不是一直幸运爆棚的呢。	不過今天最大的收穫，是知道分析員也不是一直幸運爆棚的呢。	でも今日いちばんの収穫は、分析員もずっと運だけ良いわけじゃないってわかったことだよ。	하지만 오늘의 가장 큰 수확은, 분석가님도 항상 운이 따르는 건 아니라는 걸 알게 됐다는 거예요.	But today's biggest discovery is learning that you're not always blessed with luck.						0	3.5版本多诺巅峰对决剧情
page1.13	一直好运是有点难，但我的好运气一定都会和你们分享。	一直好運是有點難，但我的好運氣一定都會和你們分享。	ずっと好調でいるのはさすがに難しいけどさ、私のツキはちゃんと皆にも分けていくつもりだ。	항상 운이 따르는 건 좀 어렵겠지만, 그래도 내 운은 꼭 너희와 나눌게.	Being lucky all the time is a bit much to ask for, but whatever luck I do have, I'll definitely share with you all.						0	3.5版本多诺巅峰对决剧情
page1.14	那这样，瑟瑞斯就有了更多的好运气。那分析员运气不够的时候，瑟瑞斯的运气就给你用！	那這樣，瑟瑞斯就有了更多的好運氣。那分析員運氣不夠的時候，瑟瑞斯的運氣就給你用！	じゃあそれなら、シーリスの分の運ももっと増やさないと。分析員の運が足りないときは、私の運を貸してあげる！	그렇게 되면, 저는 운을 더 많이 갖게 되는 거네요. 그럼 분석가님의 운이 부족할 땐 세리스의 운을 드릴게요!	Then that means I get even more good luck! When you're running short, Adjutant, you can have some of mine!						0	3.5版本多诺巅峰对决剧情
page1.15	这样我们就都会一直运气爆棚啦！	這樣我們就都會一直運氣爆棚啦！	そしたら二人とも、ずっと運気マックスだよね！	그럼, 우리 모두 행운이 끊이지 않을 거예요!	That way, we'll both be overflowing with luck all the time!						0	3.5版本多诺巅峰对决剧情
