字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page1.1	你怎么又睡了？	你怎麼又睡了？	どうしてそこでまた寝ているんだ。	왜 또 자?	Why are you dozing off again?						0	3.5版本多诺巅峰对决剧情
page1.2	我的生活宗旨就是，该轻松时要轻松，该努力的时候也会拼尽全力。	我的生活宗旨就是，該輕鬆時要輕鬆，該努力的時候也會拼盡全力。	私の生活の目的はね、ゆるむときはちゃんと力抜いて、やるときは全力でやること。	내 라이프 모토는, 쉴 때는 쉬고, 노력할 때는 전력을 다하는 거라서.	My philosophy in life is: relax when I get the chance, and go all out when the times call for it.						0	3.5版本多诺巅峰对决剧情
page1.3	所以现在是轻松时刻？	所以現在是輕鬆時刻？	つまり、今は「力を抜くターン」というわけか。	그러니까, 지금은 쉴 때다?	So right now is relaxation time?						0	3.5版本多诺巅峰对决剧情
page1.4	没错。	沒錯。	そ。	맞아.	Exactly.						0	3.5版本多诺巅峰对决剧情
page1.5	你好像一点没拼。	你好像一點都沒拼。	どう見ても、さっきまで一ミリも本気を出していないだろう。	아직 전력을 다한 건 없는 거 같은데.	I didn't notice you going all out though.						0	3.5版本多诺巅峰对决剧情
page1.6	别看是摆了的样子，其实是拼过没招了。	別看是擺了的樣子，其實是拼過沒招了。	このように見えて、実はもうやれるだけやって燃え尽きた後なんだってば。	내가 놀고만 있다고 생각하지 마. 사실은 이것저것 다 해봤다가 답을 잃은 상태니까.	Or perhaps I might look like I've given up, but it's really because I've run out of options.						0	3.5版本多诺巅峰对决剧情
page1.7	安卡希雅说好了要给我一套逃课打法，说是可以绕过机制，直通BOSS关。	安卡希雅說好了要給我一套逃課打法，說是可以繞過機制，直通BOSS關。	アカシアがね、サボり用の抜け道デッキ教えるって言ってたの。ギミック飛ばしてボス戦直行できるやつ。	아카시아가 꼼수를 알려주기로 했어. 다 패스하고 보스 스테이지로 바로 갈 수 있다면서.	Acacia promised me a "no grind" strategy. She said it could get me straight through the boss stage.						0	3.5版本多诺巅峰对决剧情
page1.8	结果呢？	結果呢？	それで、結果はどうなった。	결론은 어땠는데?	And how did that turn out?						0	3.5版本多诺巅峰对决剧情
page1.9	结果是，要想赢得对局，还是要老老实实获取卡牌，认认真真升级卡牌。	結果是，要想贏得對局，還是要老老實實取得卡牌，認認真真升級卡牌。	結論、勝ちたきゃ真面目にカード集めて、コツコツ育てるしかないってこと。	대결에서 이기려면 성실하게 카드를 획득하고, 열심히 카드 레벨을 올려야 하더라.	Turns out, if I want to win, I still have to earn cards and put in all the work to level them up.						0	3.5版本多诺巅峰对决剧情
page1.10	你就这么接受了？	你就這樣接受了？	それを素直に受け入れたのか。	그걸 받아들였어?	And you've just accepted that fact?						0	3.5版本多诺巅峰对决剧情
page1.11	接受了，因为逃课打法是有效的。	接受了，因為逃課打法是有效的。	受け入れたよ。サボりルートでも効くなら、それはそれで正解でしょ。	그럼. 꼼수는 효과가 있었거든.	Yeah, and besides, the strategy actually works for me.						0	3.5版本多诺巅峰对决剧情
page1.12	比如，我现在在这里睡觉，一睁眼就能看到郎君。	比如，我現在在這裡睡覺，一睜眼就能看到郎君。	たとえば、ここで昼寝してて、目を開けた瞬間に旦那の顔が見えるとかさ。	지금 여기서 자다가 눈을 뜨면, 낭군을 바로 볼 수도 있고.	I can fall asleep right here, and the moment I open my eyes, I see you, My Prince.						0	3.5版本多诺巅峰对决剧情
page1.14	比如，我有机会随时随地向郎君发出共度良宵的邀约。	比如，我有機會隨時隨地向郎君發出共度良宵的邀約。	たとえば、いつでもどこでも旦那を「今夜どう？」って誘えるとかね。	또 언제 어디서든 낭군과 함께 밤을 보내자고 할 수도 있지.	And I get the opportunity anytime, anywhere to invite you to spend a lovely night with me.						0	3.5版本多诺巅峰对决剧情
page1.15	所以，郎君今夜是否愿意来我房间，与我共赏皎月？	所以，郎君今夜是否願意來我房間，與我共賞皎月？	だから今夜、私の部屋で月でも眺めながら……一緒に夜を過ごさない？ 旦那。	그래서, 오늘 밤 낭군은 내 방에 와서 나와 함께 달을 감상할 의향이 있으려나?	So, would you be willing to come to my room tonight and admire the bright moon with me?						0	3.5版本多诺巅峰对决剧情
page1.16	你的逃课打法，原来是这么用的……	你的逃課打法，原來是這樣用的……	肴の「サボりルート」、そう使うんだな。	너의 꼼수는 이렇게 쓰는 거구나…	I have to say, that's such a unique strategy...						0	3.5版本多诺巅峰对决剧情
