字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				一天的工作终于处理完毕。正在考虑休息时间如何消遣的时候，一封信从半空中飘了下来。	0	苔丝绮幻个人故事
2		0				不用想也知道是苔丝。拆开信，如下写着——	0	苔丝绮幻个人故事
3		0				亲爱的分析员：	0	苔丝绮幻个人故事
4		0				请于今晚八点准时来到我的宿舍。	0	苔丝绮幻个人故事
5		0				——魔术师要偷走你的心。	0	苔丝绮幻个人故事
6		0				不来也偷！	0	苔丝绮幻个人故事
6_1		0				最后一行画了一个爱心。	0	苔丝绮幻个人故事
7		0				抬头看了看时间，也差不多到了。她应该是算好了时间，确定我一定有空能去找她。	0	苔丝绮幻个人故事
8		0				她之前似乎有想说的话，我一直记在心里。看来，就在今晚了。	0	苔丝绮幻个人故事
9		0				我打开抽屉，从里面拿出一枚宝石袖扣。	0	苔丝绮幻个人故事
10		0				原本有一对，现在只剩下一枚。今天大概要派上用场了。	0	苔丝绮幻个人故事
11		0	分析员无帽			苔丝？是我。	0	苔丝绮幻个人故事
12		0				门自动弹开了，里面漆黑一片。	0	苔丝绮幻个人故事
13		0	分析员无帽			我进来了？	0	苔丝绮幻个人故事
14		0				没有人回应。我走了进去，门在背后自动关上了。	0	苔丝绮幻个人故事
15		0				脚下软软的，似乎是踩在了厚厚的地毯上。周围传来玫瑰的香气。	0	苔丝绮幻个人故事
16		9	苔丝病号服			魔术开始！	0	苔丝绮幻个人故事
17		0				灯光亮起，一个橘红色的身影撞进了我的怀里。我低头看，苔丝正把头埋在我的胸口——	0	苔丝绮幻个人故事
18		0	分析员无帽			这算什么魔术？	0	苔丝绮幻个人故事
19		6	苔丝病号服			嘿嘿……	0	苔丝绮幻个人故事
20		0				她笑着抬起头，打了个响指。一束烟花在窗外升空，嘴唇被苔丝吻住了。	0	苔丝绮幻个人故事
21		9	苔丝绮幻			心跳加快了！分析员！	0	苔丝绮幻个人故事
22		0				她松了口，手正放在我的胸口，感受着我的心跳。	0	苔丝绮幻个人故事
23		0				令我惊讶的是，手上衣物的触感不对——她身上的衣服不知道什么时候变了。但眼睛却被蒙住了。	0	苔丝绮幻个人故事
24		0	分析员无帽			……原来是换装魔术。	0	苔丝绮幻个人故事
25		9	苔丝绮幻			还没完呢！	0	苔丝绮幻个人故事
26		0				她身上那种古灵精怪的舞台气质突然褪去，转而用一种认真、严肃的表情看着我。我眨了眨眼，等她说想说的话。	0	苔丝绮幻个人故事
27		0				她打了个响指，房间又暗了下来。	0	苔丝绮幻个人故事
28		9	苔丝绮幻			呼……	0	苔丝绮幻个人故事
29		0				她没开口，而是又一次抱住了我。	0	苔丝绮幻个人故事
30		0				黑暗中，她的心跳格外清晰。越来越快，呼吸也慢慢急促。	0	苔丝绮幻个人故事
31		0				我张了张口，但还是没有说话。	0	苔丝绮幻个人故事
32		0				我相信她。相信她能自己做到。	0	苔丝绮幻个人故事
33		9	苔丝绮幻			分析员。	0	苔丝绮幻个人故事
34		0	分析员无帽			我在听。	0	苔丝绮幻个人故事
35		9	苔丝绮幻			你……最喜欢什么样子的我？	0	苔丝绮幻个人故事
36		0	分析员无帽			……	0	苔丝绮幻个人故事
37		0				她问出这句话的一瞬间，许多回忆本能地流转在眼前。	0	苔丝绮幻个人故事
38		0				耶洛沙的寒风中，那个脱下郊狼头盔，冲我傻笑的女孩。	0	苔丝绮幻个人故事
39		0				坐在桌子对面，冲我撒娇的女孩。	0	苔丝绮幻个人故事
40		0				初次见面时，看着简单普通，但却蕴藏着某种力量的女孩。	0	苔丝绮幻个人故事
41		0				以及此刻，隔着黑夜，站在我对面的女孩。	0	苔丝绮幻个人故事
42		0				而回想这些只用了一瞬间，却又像是过了好多年。	0	苔丝绮幻个人故事
43		0	分析员无帽			我喜欢——	0	苔丝绮幻个人故事
44		0				刚要说话，嘴唇便被苔丝的食指堵住了。	0	苔丝绮幻个人故事
45		6	苔丝绮幻			嘘——	0	苔丝绮幻个人故事
46		6	苔丝绮幻			谢幕魔术是，变成你最喜欢的样子。	0	苔丝绮幻个人故事
47		6	苔丝绮幻			闭上眼睛。	0	苔丝绮幻个人故事
48		0				我握住她的手，闭上了眼睛。	0	苔丝绮幻个人故事
49		9	苔丝绮幻			准备好了吗？	0	苔丝绮幻个人故事
50		0	分析员无帽			嗯。	0	苔丝绮幻个人故事
51		9	苔丝绮幻			那么，请睁开眼吧。	0	苔丝绮幻个人故事
52		0				眼前还是一片黑暗。下一刻，房间的灯光亮起——	0	苔丝绮幻个人故事
53		0				玫瑰花铺满了墙，一道光打在苔丝身上。	0	苔丝绮幻个人故事
54		0				她的穿着和平时没什么两样。一手高高扬起，一手按在胸口，像一个正对观众致谢的魔术师。	0	苔丝绮幻个人故事
55		0				她微笑着，看着我的眼睛。	0	苔丝绮幻个人故事
56		0	苔丝绮幻			我看见了。	0	苔丝绮幻个人故事
57		0	分析员无帽			……看见什么？	0	苔丝绮幻个人故事
58		0	苔丝绮幻			魔力。你眼里的魔力。	0	苔丝绮幻个人故事
59		0	苔丝绮幻			那么，也请看吧——	0	苔丝绮幻个人故事
60		0				扬起的右手打了个响指，又一道光打在了右手指向的位置——	0	苔丝绮幻个人故事
61		0				一件纯白色的恒约礼服。	0	苔丝绮幻个人故事
62		0				在聚光灯的照耀下，像波光粼粼的海。	0	苔丝绮幻个人故事
63		0				只看一眼，我便忍不住去想象苔丝穿上它的样子。	0	苔丝绮幻个人故事
64		6	苔丝绮幻			魔术完成。	0	苔丝绮幻个人故事
65		6	苔丝绮幻			分析员，你的心已经被我偷走啦。	0	苔丝绮幻个人故事
66		0	分析员无帽			我愿意。	0	苔丝绮幻个人故事
67		0	分析员无帽			苔丝，我愿意。	0	苔丝绮幻个人故事
68		6	苔丝绮幻			……	0	苔丝绮幻个人故事
69		0	分析员无帽			别哭嘛。	0	苔丝绮幻个人故事
70		0	分析员无帽			答应我，如果你不哭了，我就再表演一次那个魔术。	0	苔丝绮幻个人故事
71		0				她捂着嘴，极力抑制着情绪的起伏。在她的袖口上，正别着一枚橘红色的宝石袖扣。	0	苔丝绮幻个人故事
72		6	苔丝绮幻			诶！！！	0	苔丝绮幻个人故事
73		6	苔丝绮幻			什么时候！！！	0	苔丝绮幻个人故事
74		6	苔丝绮幻			不算不算，又没看清——重来嘛！	0	苔丝绮幻个人故事
75		0	分析员无帽			你还没说你愿不愿意呢，我可不能白告诉你。	0	苔丝绮幻个人故事
76		6	苔丝绮幻			讨厌！呜……	0	苔丝绮幻个人故事
77		0				她扑进我怀里，捶着我的胸口。	0	苔丝绮幻个人故事
78		0	分析员无帽			又哭了。	0	苔丝绮幻个人故事
79		6	苔丝绮幻			我愿意。几辈子都愿意。	0	苔丝绮幻个人故事
80		0	分析员无帽			好，那我就把秘密告诉你——	0	苔丝绮幻个人故事
81		0	分析员无帽			——那，只要你看我一眼，奇迹就会发生。	0	苔丝绮幻个人故事
82		0	苔丝			诶？	0	苔丝绮幻个人故事
83		0				我看着少女的眼睛。	0	苔丝绮幻个人故事
84		0				她明明很聪明，记忆力也很好。	0	苔丝绮幻个人故事
85		0				有一股不服输的韧性，却又有些自卑。	0	苔丝绮幻个人故事
86		0				其实做了很多事，却总觉得自己什么也做不到。	0	苔丝绮幻个人故事
87		0				会有一天，她会成为一个伟大的魔术师。	0	苔丝绮幻个人故事
88		0				她的眼神清澈而真诚，又带着懵懂的情愫。	0	苔丝绮幻个人故事
89		0				在这个瞬间，无名指和尾指夹住了袖扣，借着放下手的动作，把袖扣合了上去。	0	苔丝绮幻个人故事
90		0				而现在，那个往前奔跑的少女终于长成了大姑娘。	0	苔丝绮幻个人故事
91		0				我比谁都明白她的心意。我所掌握的魔术，也是藉由她心意而完成的魔术。	0	苔丝绮幻个人故事
92		0				自然而然地，在黑暗之中，在闭上眼睛的瞬间，借着握住她的机会，再次重现了这个魔术。	0	苔丝绮幻个人故事
93		6	苔丝绮幻			原来是这样……	0	苔丝绮幻个人故事
94		6	苔丝绮幻			什么嘛，就是趁我不注意嘛！	0	苔丝绮幻个人故事
95		0				她破涕为笑，但眼泪却怎么都止不住。又抱着我，呜呜地哭着。	0	苔丝绮幻个人故事
96		6	苔丝绮幻			打住打住！我那时候哭得很难看吗？	0	苔丝绮幻个人故事
97		0	分析员无帽			你什么时候都好看。	0	苔丝绮幻个人故事
98		6	苔丝绮幻			呀，不是说这个啦……	0	苔丝绮幻个人故事
99		6	苔丝绮幻			那个时候好像确实有点自卑吧……总觉得自己配不上你。	0	苔丝绮幻个人故事
100		0	分析员无帽			那时候的苔丝是缺乏一点点勇气的。	0	苔丝绮幻个人故事
101		0	分析员无帽			不过现在不一样了。和埃达对阵的时候每一步都是在刀尖上跳舞，你已经是我见过的最勇敢的人了。	0	苔丝绮幻个人故事
102		6	苔丝绮幻			亲爱的，说这种话很犯规哦。	0	苔丝绮幻个人故事
103		0				她抬起头看着我。	0	苔丝绮幻个人故事
104		6	苔丝绮幻			闭上眼睛，大魔术师要开始表演了！	0	苔丝绮幻个人故事
105		0				按她说的，我闭上了眼。	0	苔丝绮幻个人故事
106		0				——一个温柔的吻。	0	苔丝绮幻个人故事
107		0				睁开眼，苔丝微笑着，而我们就在刚刚那个吻里回到了苔丝的宿舍。	0	苔丝绮幻个人故事
108		0	分析员无帽			……不可思议的魔术。	0	苔丝绮幻个人故事
109		6	苔丝绮幻			亲爱的。	0	苔丝绮幻个人故事
110		0	分析员无帽			嗯？	0	苔丝绮幻个人故事
111		6	苔丝绮幻			确认心意的那个晚上。我一直在忍耐。	0	苔丝绮幻个人故事
112		6	苔丝绮幻			——好在我忍过来了。告白，证明，仪式——我全都做到了。	0	苔丝绮幻个人故事
113		6	苔丝绮幻			是时候释放所有了。	0	苔丝绮幻个人故事
114		0	分析员无帽			……我以为昨天仪式之后已经释放了？	0	苔丝绮幻个人故事
115		6	苔丝绮幻			那可不够哦。	0	苔丝绮幻个人故事
116		6	苔丝绮幻			怎么，你怕了？	0	苔丝绮幻个人故事
117		0	分析员无帽			谁告诉你……只有你在忍耐的？	0	苔丝绮幻个人故事
118		6	苔丝绮幻			……	0	苔丝绮幻个人故事
119		6	苔丝绮幻			……playername。	0	苔丝绮幻个人故事
120		0				她叫了我的名字。	0	苔丝绮幻个人故事
121		6	苔丝绮幻			我爱你到永远。	0	苔丝绮幻个人故事
122		0				魔术师挥了挥手，灯光又熄灭了，只剩下海石之间恒久不息的磋磨。	0	苔丝绮幻个人故事
123		0				黑暗越过冰雪和岁月，那个女孩原来已经长大很久很久了。	0	苔丝绮幻个人故事
