字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	深秋，前往耶洛沙的飞行载具上。	深秋，前往耶洛沙的飛行載具上。	深まる秋、イェロシャ行きの輸送機の中。	늦가을, 옐로샤로 향하는 비행기 안.	Late autumn, aboard the aircraft headed for Yehrus.						0	3.4卜卜灵鉴个人故事
2	……	……	……	……	...						0	3.4卜卜灵鉴个人故事
3	辗转反侧了许久，卜卜终于还是睁开眼，从光怪陆离的梦中醒来。	輾轉反側了許久，卜卜終於還是睜開眼，從光怪陸離的夢中醒來。	何度も寝返りを打った末、ブブはとうとう目を開く。さっきまで見ていたのは、光と影がごちゃまぜになった落ち着かない夢だ。	한참을 뒤척이던 보보는 결국 눈을 뜨고 기괴한 꿈에서 깨어났다.	After tossing and turning for a long time, Bubu finally opened her eyes and woke from a strange dream.						0	3.4卜卜灵鉴个人故事
4	大概是最近一心扑在战术套装的最终测试上的缘故，就连梦中她都在进行训练。	大概是最近一心撲在戰術套裝最終測試上的緣故，就連夢中她都在進行訓練。	ここ最近、彼女は戦術装備の最終テストにかかりきりだ。夢の中でさえ、訓練を続けている始末である。	최근 전술 슈트의 최종 테스트에 몰두한 탓인지, 꿈속에서도 훈련을 하고 있었다.	Probably because she'd been pouring herself into the final tests for her exosuit, even her dreams were filled with training.						0	3.4卜卜灵鉴个人故事
5	卜卜晃晃头，试图让自己赶紧清醒过来。	卜卜晃晃頭，試圖讓自己趕快清醒過來。	ぶんぶんと頭を振り、無理やり意識を覚まそうとする。	보보는 고개를 흔들며 정신을 차리려고 애썼다.	She shook her head, trying to clear it.						0	3.4卜卜灵鉴个人故事
6	再也不是公司里那种模拟作战的环境了，她即将面对的，马上就会是真刀真枪的战场。	再也不是公司裡那種模擬作戰的環境了，她即將面對的，馬上就會是真刀真槍的戰場。	もう、社内のシミュレーションルームではない。これから彼女が向かうのは、本物の戦場。	이제 회사의 모의 전투 환경이 아니다. 그녀가 곧 마주할 것은 진짜 전장이다.	This was no longer the combat simulation back at the company. What she was about to face was a real battlefield with real danger.						0	3.4卜卜灵鉴个人故事
7	时值深夜，飞行载具于万米高空上平稳巡航，朝着充满诡谲的北国方向。	時值深夜，飛行載具於萬米高空上平穩巡航，朝著充滿詭譎的北國方向。	時刻は真夜中。輸送機は一万メートル上空を、北の不穏な国境へ向けて静かに滑るように進んでいた。	한밤중, 비행기는 만 미터 상공에서 안정적으로 순항하며 기괴함으로 가득한 북쪽으로 향하고 있었다.	It was deep in the night. The aircraft cruised steadily above the clouds, heading toward the dangerous northern nation.						0	3.4卜卜灵鉴个人故事
8	她扭头看向窗外，舷窗的多层玻璃映出好多个她的面孔。	她轉頭看向窗外，舷窗的多層玻璃映出好幾個她的面孔。	ブブが窓の外へ目をやると、何重にも重なった窓ガラスの向こうに、いくつもの「自分」が映り込む。	그녀가 고개를 돌려 창밖을 보자, 창문의 겹유리를 통해 그녀의 얼굴이 여러 개 비쳤다.	She turned to look out the window. The porthole's multiple panes reflected several overlapping images of her.						0	3.4卜卜灵鉴个人故事
9	期待中又有犹疑，迷惘中也有坚定，层叠到一起，逐渐看不清楚表情。	期待中又有猶疑，迷惘中也有堅定，層疊到一起，逐漸看不清楚表情。	期待、不安、迷い、覚悟――いろいろな感情が重なり合い、どれが本当の表情なのか分からなくなっていく。	기대와 망설임, 혼란과 확고함이 겹쳐, 점점 표정을 알아볼 수 없게 되었다.	Expectation mingled with hesitation, confusion overlapped with determination, layer upon layer until her expression became indistinguishable.						0	3.4卜卜灵鉴个人故事
10	不过很快，她就看到身后出现了一个让人安心的身影。	不過很快，她就看到身後出現了一個讓人安心的身影。	けれどすぐに、その背後に映る、彼女がよく知る影に気が付いた。	하지만 곧 그녀는 뒤에 안심이 되는 모습이 나타난 것을 보았다.	But soon, she saw a figure appear behind her that instantly put her at ease.						0	3.4卜卜灵鉴个人故事
11	不再多休息会儿？	不再多休息一下？	もう少し寝ておいたほうがいいんじゃないか。	좀 더 안 쉬어?	Not going to try sleeping a bit longer?						0	3.4卜卜灵鉴个人故事
12	我在卜卜身旁坐下，轻碰了碰她搭在扶手上的胳膊。	我在卜卜身旁坐下，輕碰了碰她搭在扶手上的手臂。	ブブの隣に腰を下ろし、彼女のひじに軽く指先を触れさせる。	나는 보보 옆에 앉아 팔걸이에 있는 그녀의 팔을 가볍게 건드렸다.	I sat down beside Bubu and nudged the arm she'd rested on the armrest.						0	3.4卜卜灵鉴个人故事
13	那纤细的手臂便自然地贴过来，温柔地挽住我。	那纖細的手臂便自然地貼過來，溫柔地挽住我。	細い腕が自然と寄り添い、するりと私の腕をとらえる。	그 가느다란 팔이 자연스럽게 다가와 부드럽게 나를 감았다.	Her slender arm leaned in naturally, looping around mine with gentle affection.						0	3.4卜卜灵鉴个人故事
14	一闭上眼睛就觉得心里乱乱的，不如睁开眼睛等。	一閉上眼睛就覺得心裡亂亂的，不如睜開眼睛等。	目ぇ閉じると、かえって胸がそわそわしちゃってさ。だったら、いっそ起きて待ってたほうがマシかなって。	눈을 감으면 마음이 복잡해져서, 눈 뜨고 기다리는 게 낫겠어.	As soon as I close my eyes, my thoughts get all jumbled. I'd rather just stay awake and wait.						0	3.4卜卜灵鉴个人故事
