字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				薇蒂雅温情提示：	0	龙舌兰天鹅座个人剧情
2		0				为了获得更好的体验，避免剧透，游玩该个人故事前，推荐分析员优先观看《罅隙轨迹》剧情。	0	龙舌兰天鹅座个人剧情
3		6	薇蒂雅天鹅座			综上所述——	0	龙舌兰天鹅座个人剧情
4		9	薇蒂雅天鹅座			你就是真正的犯人！	0	龙舌兰天鹅座个人剧情
5		6	真音			我……我……	0	龙舌兰天鹅座个人剧情
6		6	真音			呜呜呜呜呜！！！	0	龙舌兰天鹅座个人剧情
7		6	真音			都怪她，如果不是她做了那种事情……我才不会……	0	龙舌兰天鹅座个人剧情
8		6	真音			再给我一个机会，我知道错了。	0	龙舌兰天鹅座个人剧情
9		6	薇蒂雅天鹅座			哼。	0	龙舌兰天鹅座个人剧情
10		6	薇蒂雅天鹅座			你可不是知道错了，你只是知道自己要被判刑了。	0	龙舌兰天鹅座个人剧情
11		0	分析员无帽			如果诸位没有异议，那么我宣告，庭议就此结束。	0	龙舌兰天鹅座个人剧情
12		0	分析员无帽			嫌疑人——	0	龙舌兰天鹅座个人剧情
13		9	薇蒂雅天鹅座			被判有罪！	0	龙舌兰天鹅座个人剧情
14		6	自动破案机			薇蒂雅女士，感谢你与英勇的分析员为本次案件做出的杰出贡献。	0	龙舌兰天鹅座个人剧情
15		6	自动破案机			为了感谢你们，卫城学院将为两位举办……	0	龙舌兰天鹅座个人剧情
16		6	薇蒂雅天鹅座			举办——！？	0	龙舌兰天鹅座个人剧情
17		6	自动破案机			……	0	龙舌兰天鹅座个人剧情
18		6	自动破案机			给我U泡，给我U泡。	0	龙舌兰天鹅座个人剧情
19		6	自动破案机			U泡奶茶UUU！	0	龙舌兰天鹅座个人剧情
20		6	薇蒂雅天鹅座			？？？？	0	龙舌兰天鹅座个人剧情
21		6	薇蒂雅天鹅座			这是什么意思？	0	龙舌兰天鹅座个人剧情
22		6	自动破案机			因为后面是付费剧情，薇蒂雅女士没有会员，所以需要进广告时间。	0	龙舌兰天鹅座个人剧情
23		6	薇蒂雅天鹅座			不是，这都什么和什么啊！？？	0	龙舌兰天鹅座个人剧情
24		0				口中发出这样的呜咽，薇蒂雅猛地挺起了上半身。	0	龙舌兰天鹅座个人剧情
25		0				少女的长发垂洒，有些懵懵懂懂地睁开双眼，适应了一会从窗外跃入的曦光。	0	龙舌兰天鹅座个人剧情
26		9	薇蒂雅病号服			……	0	龙舌兰天鹅座个人剧情
27		0				揉了揉眼睛，她拿起放在床边的眼镜戴好，束好自己长长的马尾。	0	龙舌兰天鹅座个人剧情
28		6	薇蒂雅病号服			早上了……	0	龙舌兰天鹅座个人剧情
29		6	薇蒂雅病号服			是梦啊。	0	龙舌兰天鹅座个人剧情
30		6	薇蒂雅病号服			可恶，居然又断在最关键的地方。学院到底要给我和分析员举办什么？	0	龙舌兰天鹅座个人剧情
31		0				这样念叨着，想到学院后面发生的一些事情，少女眼镜底下紫罗兰般的瞳孔又浮现出一些怔然。	0	龙舌兰天鹅座个人剧情
32		0				可很快，这些怔然与几丝将要泛起的失落就被她压了下去。薇蒂雅让自己露出了笑容，想要借着这个笑容让自己的心情一起更换。	0	龙舌兰天鹅座个人剧情
33		6	薇蒂雅病号服			……薇蒂雅，别气馁啊，你不已经在分析员心里有一席之地了吗。	0	龙舌兰天鹅座个人剧情
34		0				给自己打完气，她又深吸一口气，伸手拍拍自己的脸颊。	0	龙舌兰天鹅座个人剧情
35		9	薇蒂雅病号服			不行，菲洛索亚的后劲太大，得替换掉之后做梦的素材才行。	0	龙舌兰天鹅座个人剧情
36		0				轻声嘟囔完，薇蒂雅伸手往枕头底下摸了摸。	0	龙舌兰天鹅座个人剧情
37		0				然后——	0	龙舌兰天鹅座个人剧情
38		0				她的双眼蓦地睁大。	0	龙舌兰天鹅座个人剧情
39		6	薇蒂雅病号服			没有！！？	0	龙舌兰天鹅座个人剧情
40		6	薇蒂雅病号服			诶诶诶诶！？？	0	龙舌兰天鹅座个人剧情
41		6	薇蒂雅病号服			我的素材本子……	0	龙舌兰天鹅座个人剧情
42		6	薇蒂雅病号服			呜！！是昨天尾随分析员的时候在什么地方掉了吗？？	0	龙舌兰天鹅座个人剧情
43		0				双手抱住自己的脑袋，少女的房间再次响起了悲鸣声。	0	龙舌兰天鹅座个人剧情
44		0				总觉得像是听到了什么声音，我从床上懒洋洋地睁开眼睛。	0	龙舌兰天鹅座个人剧情
45		0	分析员无帽			早上了啊。	0	龙舌兰天鹅座个人剧情
46		0				最近连番苦战，实在让人消耗不轻。	0	龙舌兰天鹅座个人剧情
47		0				不过菲洛索亚的任务结束后，能够短暂的休整一段时间。	0	龙舌兰天鹅座个人剧情
48		0				这样想着，我及时勒住了思绪。既然是休整的时间，就该全身心地投入在休整中才对。	0	龙舌兰天鹅座个人剧情
b-1	b-1	0					0	龙舌兰天鹅座个人剧情
49	b-1-1	0				起床	0	龙舌兰天鹅座个人剧情
b-2	b-2	0					0	龙舌兰天鹅座个人剧情
50	b-2-1	0				换衣服	0	龙舌兰天鹅座个人剧情
51		0				在我披上外套的时候，我忽然摸到自己的口袋里好像有什么东西。	0	龙舌兰天鹅座个人剧情
52		0	分析员无帽			这个本子……	0	龙舌兰天鹅座个人剧情
53		0				我拍了拍自己的脑袋，记起昨天晚上在门口捡到的本子。	0	龙舌兰天鹅座个人剧情
54		0				因为刚捡起本子，凯茜娅紧接着就来了，所以我完全没有机会去看本子的内容，毕竟……	0	龙舌兰天鹅座个人剧情
55		0				想到后半夜才心满意足离开的凯茜娅，我无奈摇了摇头，然后打开了本子。	0	龙舌兰天鹅座个人剧情
b-3	b-3	0					0	龙舌兰天鹅座个人剧情
56	b-3-1	0				翻开第一页	0	龙舌兰天鹅座个人剧情
57		0	分析员无帽			做梦……素材本？	0	龙舌兰天鹅座个人剧情
58		0				看到笔迹的时候我就认出了这个本子的主人，只是这个标题……	0	龙舌兰天鹅座个人剧情
59		0				没有细看内容，我往后翻了翻，结果发现这些素材足足记录了一百多页。	0	龙舌兰天鹅座个人剧情
60		0				而在最新的一页上，画了一幅简笔画。	0	龙舌兰天鹅座个人剧情
61		0				这幅简笔画很快唤起了我昨天的记忆。	0	龙舌兰天鹅座个人剧情
62		0	分析员无帽			这不是……昨天我和苔丝在奶茶店……	0	龙舌兰天鹅座个人剧情
63		0				我哭笑不得地看着简笔画下写的长串备注和评价。	0	龙舌兰天鹅座个人剧情
64		0				这么好的机会……	0	龙舌兰天鹅座个人剧情
65		0				只是这样喝是不是太普通了？	0	龙舌兰天鹅座个人剧情
66		0				明明可以在买奶茶的时候，装作不经意的冒失，将奶茶洒在自己身上。	0	龙舌兰天鹅座个人剧情
67		0				慌慌张张，让分析员帮忙擦拭……（擦掉的口水印记）	0	龙舌兰天鹅座个人剧情
68		0				在擦拭的过程……难免会产生身体的交流，肌肤的碰撞！	0	龙舌兰天鹅座个人剧情
69		0				最后有机会的话，还能披上分析员的外套，并且合理的带回家……	0	龙舌兰天鹅座个人剧情
70		0				对了，打翻一杯奶茶的话，还能顺理成章的和分析员同喝一杯，睿智眼镜反光.jpg。	0	龙舌兰天鹅座个人剧情
71		0	分析员无帽			……	0	龙舌兰天鹅座个人剧情
72		0				我扶住额头，又是无奈好笑的看着这一段段记录的文字。	0	龙舌兰天鹅座个人剧情
73		0				而这样的素材记录，最新的那一页不止这一段。	0	龙舌兰天鹅座个人剧情
74		0				怀揣着复杂的心情，从这些简笔画上看完了我差不多一天的经历，我逐渐收敛了笑容。	0	龙舌兰天鹅座个人剧情
75		0	分析员无帽			做梦的……素材啊。	0	龙舌兰天鹅座个人剧情
76		0				我想到，她一次次努力，想要成为我的女主角的模样。	0	龙舌兰天鹅座个人剧情
77		6	薇蒂雅天鹅座			我在梦中，和分析员做过很多的事情。	0	龙舌兰天鹅座个人剧情
78		6	薇蒂雅天鹅座			也预演过无数次的离别，在梦中感受过那些可悲的痛楚与绝望，	0	龙舌兰天鹅座个人剧情
79		6	薇蒂雅天鹅座			每一种痛苦的结局都会让我愤怒，刻骨铭心。	0	龙舌兰天鹅座个人剧情
80		6	薇蒂雅天鹅座			而这些不甘与怒火，都是为了让我能在现实中……	0	龙舌兰天鹅座个人剧情
81		6	薇蒂雅天鹅座			拥抱我所有的幸福！	0	龙舌兰天鹅座个人剧情
82		0				小心收起少女精心收集的素材本，我很快对今天的日程有了安排。	0	龙舌兰天鹅座个人剧情
83		0				于是——	0	龙舌兰天鹅座个人剧情
84		0	分析员无帽			这个点，应该起床了吧。	0	龙舌兰天鹅座个人剧情
85		0				来到薇蒂雅房间的门口，我忽然听到了房间内传来一些慌乱的声音。	0	龙舌兰天鹅座个人剧情
86		9	薇蒂雅病号服			没有……为什么会没有。	0	龙舌兰天鹅座个人剧情
87		9	薇蒂雅病号服			到底在哪里？	0	龙舌兰天鹅座个人剧情
b-4	b-4	0					0	龙舌兰天鹅座个人剧情
88	b-4-1	0				敲门	0	龙舌兰天鹅座个人剧情
89		9	薇蒂雅病号服			咦！？	0	龙舌兰天鹅座个人剧情
90		0	分析员无帽			薇蒂雅。	0	龙舌兰天鹅座个人剧情
91		0				听见我的声音，房间里在短暂的沉默后，迅速响起了薇蒂雅的脚步声，随后房门被迅速拉开。	0	龙舌兰天鹅座个人剧情
92		6	薇蒂雅病号服			分，分析员！？？	0	龙舌兰天鹅座个人剧情
93		0	分析员无帽			在做什么呢？我听到你好像很慌张的样子。	0	龙舌兰天鹅座个人剧情
94		6	薇蒂雅病号服			我……有件很重要的东西掉了。	0	龙舌兰天鹅座个人剧情
95		0	分析员无帽			需要我帮忙一起找吗？	0	龙舌兰天鹅座个人剧情
96		6	薇蒂雅病号服			可以吗？	0	龙舌兰天鹅座个人剧情
97		6	薇蒂雅病号服			分析员不会很忙吗？	0	龙舌兰天鹅座个人剧情
98		0	分析员无帽			这个嘛——	0	龙舌兰天鹅座个人剧情
99		0				我装模作样抬起手，看了眼不存在的手表。	0	龙舌兰天鹅座个人剧情
100		0	分析员无帽			具体忙不忙，得看薇蒂雅今天会安排怎样的行程了。	0	龙舌兰天鹅座个人剧情
101		6	薇蒂雅病号服			分……析员……	0	龙舌兰天鹅座个人剧情
102		6	薇蒂雅病号服			你的意思是……	0	龙舌兰天鹅座个人剧情
103		0	分析员无帽			我今天的时间，都是你的。	0	龙舌兰天鹅座个人剧情
104		6	薇蒂雅病号服			！！！	0	龙舌兰天鹅座个人剧情
