字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H芙提雅		唉——	0	3.6版本随机剧情
page1.2	H主角		怎么唉声叹气的，是遇到什么困难了吗？	0	3.6版本随机剧情
page1.3	H芙提雅		没事没事，小场面，芙提雅老师一个人完全能够搞定！	0	3.6版本随机剧情
page1.4	H主角		真的没事吗？你的黑眼圈可不是这么说的，最近又熬夜了吧。	0	3.6版本随机剧情
page1.5	H主角		不要让我担心哦，芙提雅老师。	0	3.6版本随机剧情
page1.6	H芙提雅		嘿嘿，偶尔让分析员担心一下，对提高效率更有帮助哦！	0	3.6版本随机剧情
page1.7	H芙提雅		不过这次真的不需要太担心，我只是因为最近脑力过载，会导致一些被动熬夜的情况出现。	0	3.6版本随机剧情
page1.8	H芙提雅		解决办法也很简单，只要在安静惬意的环境中多睡上几觉就好！	0	3.6版本随机剧情
page1.9	H芙提雅		但不知道为什么，最近明明已经很累了，周围的环境也很安静，闭上眼睛后，思维却活跃得不行。	0	3.6版本随机剧情
page1.10	H芙提雅		大脑仿佛在不受控地复盘火种系统的可优化方案……	0	3.6版本随机剧情
page1.11	H主角		或许你应该短暂转换一下当前的睡眠环境，入睡前的思维就不会总是迅速沉浸到工作当中了。	0	3.6版本随机剧情
page1.12	H芙提雅		！！！	0	3.6版本随机剧情
page1.13	H芙提雅		既然是分析员的邀请，那我肯定同意啦~	0	3.6版本随机剧情
page1.14	H主角		邀请……什么？	0	3.6版本随机剧情
page1.15	H芙提雅		转换睡眠环境呀！接下来的一周，芙提雅老师就睡在分析员的宿舍啦！	0	3.6版本随机剧情
