字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H主角		难得见你在发呆。	0	
page0.2	H里芙		让你看笑话了。	0	
page0.3	H主角		没事，是遇到什么问题了吗？	0	
page0.4	H里芙		不，偶尔的无事可做而已。	0	
page0.5	H里芙		分析员你呢？	0	
page0.6	H主角		我恰好也没什么事情。	0	
page0.7	H里芙		嗯。	0	
page0.8	H里芙		这样的话，一起站一会儿吧。	0	
page0.9	H里芙		你之前告诉我的，不要总是绷太紧。	0	
page0.10	H里芙		所以我最近有空时候就会到这里，看看远处。	0	
page0.11	H主角		里芙。	0	
page0.12	H里芙		嗯？	0	
page0.13	H主角		比起我们刚认识的时候，你变了很多。	0	
page0.14	H里芙		呵。	0	
page0.15	H里芙		很大程度上，是你的功劳，分析员。	0	
