字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H恩雅		分析员，可以帮姐姐一个忙吗？	0	
					
choice01			当然可以	0	
page2.1	H恩雅		就知道分析员最可爱了！	0	
page2.2	H主角		需要我做什么准备吗？	0	
					
choice02			不行	0	
page3.1	H恩雅		分析员怎么学坏了，居然敢捉弄姐姐了！	0	
page3.2	H主角		哈哈，果然骗不过恩雅姐。	0	
page3.3	H主角		恩雅姐需要我做什么？	0	
					
page4.1	H恩雅		唔，需要分析员把你身体借给我~	0	
page4.2	H主角		什么？！	0	
page4.3			三十分钟后	0	
page4.4	H主角		原来是当你的观众啊……	0	
page4.5	H恩雅		噢？那分析员在想的是什么呢~	0	
page4.6	H恩雅		哈哈，不逗你啦。	0	
page4.7	H恩雅		之前我给孩子们录过几段讲故事的影像，没想到很受欢迎，最近又被委托多录几段。	0	
page4.8	H恩雅		但我回看视频的时候，总觉得自己的表现少了点……情感。	0	
page4.9	H恩雅		给孩子们面对面讲故事的时候，总是会更投入一些……	0	
page4.10	H主角		所以，我算是当了一把恩雅姐的小观众。	0	
page4.11	H恩雅		嗯，谢谢分析员的帮忙。	0	
page4.12	H恩雅		作为谢礼，我今晚来帮分析员整理房间吧~	0	
