字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H芙提雅		呼，呼，呼……	0	
page0.2	H芙提雅		终于，终于跑完了……	0	
page0.3	H芙提雅		我已经，彻底燃尽了。	0	
page0.4	H主角		累坏了吧，要不你先坐会。	0	
page0.5	H芙提雅		没事，我们走吧。	0	
page0.6	H芙提雅		都已经答应分析员了，要一起出门去吃那家人气很高的甜品店。	0	
page0.7	H主角		明天再去也没问题吧。	0	
page0.8	H芙提雅		不行不行，那里的特色草莓蛋糕今天是最后一天贩卖了！	0	
page0.9	H主角		这样的话……	0	
choice1	H主角		我让她们无人机送餐吧。	0	
page1.1	H主角		你好好歇着，我陪你一起等。	0	
page1.2	H芙提雅		这个办法不错！那我先坐一会。	0	
page1.3			三十分钟后	0	
page1.4	H主角		（结果，东西还没送到，她已经睡着了。）	0	
page1.5	H主角		（看来只能先帮她把蛋糕冷藏起来了，睡个好觉吧。）	0	
choice2	H主角		我背你去吧。	0	
page2.1	H芙提雅		诶？	0	
page2.2	H芙提雅		虽然听上去很诱人……	0	
page2.3	H芙提雅		但芙提雅老师可没有这么弱！我们走吧！	0	
page2.4	H主角		（结果，刚出公司，芙提雅就走不动了。）	0	
page2.5	H主角		（最后还是乖乖让我背她到了甜品店。）	0	
