字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H主角		里芙，这次雅卢岛之行还开心吗？	0	
page0.2	H里芙		就放松来说，还不错。	0	
page0.3	H主角		那就好，我之前还有些担心你会觉得那里太热了。	0	
page0.4	H里芙		适应多种环境本身也是作战的必需。	0	
page0.5	H里芙		分析员你之前也说过，我们之后可能会离开零区作战。	0	
page0.6	H主角		话是这么说，不过我还是希望你更享受假期一些。	0	
page0.7	H主角		我看你和晴一直在岛上训练来着。	0	
page0.8	H里芙		嗯。我也抽出时间在拉美西斯酒店里休息过了。	0	
page0.9	H里芙		在海滩上的训练，主要是为了陪晴前辈调整心情。	0	
page0.10	H主角		原来如此，还是你考虑得比较周全。	0	
page0.11	H里芙		只是替你分担一些事情。	0	
page0.12	H里芙		毕竟，你要照顾到这么多人。	0	
