字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H主角		啊！		
page0.2	H妮塔		分析员儿，你没事儿吧！		
page0.3	H主角		没事儿，就是地板太滑摔了一下。		
page0.4	H主角		（怎么感觉最近地板这么湿滑，好像……还有点腥味？）		
page0.5	H主角		说回来，从雅卢岛回来之后，都没怎么在公司见过你，忙什么呢？		
page0.6	H妮塔		嘿嘿……当然是干大事业！		
page0.7	H主角		……		
page0.8	H妮塔		你的眼神怎么充满了怀疑？这次可是正经的买卖。		
page0.9	H妮塔		安全部的干员们这次没有机会去雅卢岛度假。		
page0.10	H妮塔		我把从雅卢岛带回来的海鲜送到餐厅加工之后，分给她们了一些，结果大受好评。		
page0.11	H妮塔		现在，我已经正式成为雅卢岛海鲜代购了！		
page0.12	H主角		怪不得你看起来心情这么好。		
page0.13	H主角		等等，代购海产品……湿滑的地面……		
page0.14	H主角		你不会把它们都存在基地冷库里了吧？！		
