字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H芬妮		分析员~正好你有空，我们来玩快问快答吧。		
page0.2	H主角		嗯？这倒没问题，不过怎么突然想玩这个？		
page0.3	H芬妮		咳咳，我要直接开始了哦。请听题：“黑白灰三种颜色分析员更喜欢哪种？”		
					
choice1			黑色。		
choice2			白色。		
choice3			灰色。		
					
page1.1	H芬妮		哎嘿，那猫和狗分析员更喜欢哪一个呢？		
					
choice4			更喜欢猫吧。		
choice5			还是狗好一点。		
					
page2.1	H芬妮		嗯……那你把眼睛闭上，把手伸出来。		
page2.2	H主角		（我感觉到芬妮把一个沉甸甸的东西放在了我的掌心）		
page2.3	H芬妮		可以睁眼了哦。		
page2.4	H主角		这是……		
					
page3.1	H芬妮		是本小姐周末去陶艺课做的黑色狗狗，送你啦。		
					
page4.1	H芬妮		是本小姐周末去陶艺课做的白色狗狗，送你啦。		
					
page5.1	H芬妮		是本小姐周末去陶艺课做的灰色狗狗，送你啦。		
					
page6.1	H芬妮		是本小姐周末去陶艺课做的黑色猫猫，送你啦。		
					
page7.1	H芬妮		是本小姐周末去陶艺课做的白色猫猫，送你啦。		
					
page8.1	H芬妮		是本小姐周末去陶艺课做的灰色猫猫，送你啦。		
					
page9.1	H主角		所以说，你早就知道我喜欢什么了吗？		
page9.2	H芬妮		哼哼，毕竟分析员就是很好猜嘛。		
page9.3	H芬妮		怎么样，做的十分完美吧？		
page9.4	H主角		很可爱，谢谢你，芬妮，我很喜欢。		
