字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H主角		辰星，一起去吃饭啊？		
page0.2	H姬辰星		抱歉，我已经吃过了。		
page0.3	H姬辰星		医疗部给每位天启者设计了不同的饮食建议表，我平时都是在表中推荐的时间段吃饭。		
page0.4	H主角		怪不得很少在餐厅见到你，原来是和大家错开了。		
page0.5	H主角		那你今天打算吃什么？		
page0.6	H姬辰星		今天应该吃第二个周期的第六个套餐，鲜蔬三明治。		
page0.7	H主角		辰星，你不会一直只吃那些建议表里的食物吧？		
page0.8	H姬辰星		是的，有固定的进食时间和明确食物品类，这对我来说很方便。		
page0.9	H主角		……		
page0.10	H主角		辰星，下一次和我一起去餐厅吧。		
page0.11	H主角		试一试从来没有尝过的食物，感受一下有点吵闹的就餐氛围。		
page0.12	H姬辰星		和分析员一起吃饭吗……好的，我很期待。		
