字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H里芙		怎么样？	0	
page0.2	H主角		很好听。	0	
page0.3	H主角		不过，我没想到你喜欢这种老歌。	0	
page0.4	H主角		这唱片不会是货真价实的古董吧？	0	
page0.5	H里芙		不，只是用现代的技术复原了当时的音质。	0	
page0.6	H里芙		这些歌基本都创作于六十年前，想找到这么古老的唱片可不容易。	0	
page0.7	H里芙		分析员，你从刚才的歌里听出了什么？	0	
choice1			对现实的无奈和迷茫。	0	
page1.1	H里芙		嗯，歌手来自耶洛沙地区。	0	
page1.2	H里芙		在这首歌发布的时候，那里已经处于第一次内战的边缘。	0	
page1.3	H里芙		或许她试图做些什么，但还是失败了。	0	
choice2			对未来的憧憬和期待。	0	
page2.1	H里芙		嗯，这首歌是在千禧年第一天发布的。	0	
page2.2	H里芙		那时候每个人都相信，美好的未来即将来临。	0	
page2.3	H里芙		如果后来没有成年病危机的话……	0	
page3.1	H主角		真是世事难料。	0	
page3.2	H主角		再过几十年，我们也许也会成为某一首歌的主角。	0	
