字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H琴诺		分……分析员……那……那个……		
page0.2	H琴诺		分析员！		
page0.3	H主角		哎呦，是小琴诺啊……		
page0.4	H主角		你这是怎么啦？		
page0.5	H琴诺		对不起分析员！		
page0.6	H主角		去雅卢岛度假一直没看到你，怎么回来一见面就要道歉？		
page0.7	H琴诺		本来是要去的……		
page0.8	H琴诺		但是琴诺搞砸了，没能和分析员一起度假，对不起。		
page0.9	H主角		是发生什么了吗？		
page0.10	H琴诺		为了去海边……好像……大家都准备了漂亮的泳装……		
page0.11	H琴诺		穿那个……很害羞……琴诺很不安。		
page0.12	H琴诺		所以莫尔索帮我申请了调休，你们去雅卢岛的那天，我在执行任务。		
page0.13	H主角		小琴诺不用道歉，你一点错都没有。		
page0.14	H主角		只是，没能一起度假真的很可惜。		
page0.15	H主角		我们约好下次再一起去雅卢岛吧。		
page0.16	H主角		只要小琴诺觉得开心就够了，下次，不要在意穿什么。		
