字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H主角		又在发呆？	0	
page0.2	H芬妮		啊，是分析员啊……	0	
page0.3	H主角		你这几天好像都只吃了一点东西。	0	
page0.4	H主角		这样不仅会影响训练，也会影响你的精神状态的。	0	
page0.5	H芬妮		我知道，就是……	0	
page0.6	H主角		就是？	0	
page0.7	H芬妮		想稍微减一下体重啦……笨蛋。	0	
page0.8	H主角		你平时的运动量完全足够了吧，没必要靠节食来减肥。	0	
page0.9	H主角		而且，我完全没看出来你胖了。	0	
page0.10	H芬妮		真到了其他人能看出来的时候就太严重了！	0	
page0.11	H芬妮		唉，都是因为这次度假时候吃了太多海鲜和甜品。	0	
choice1			我去让厨师准备一些能保证热量的减脂餐吧。	0	
page1.1	H芬妮		真的吗！分析员最好了！	0	
page1.2	H芬妮		等本小姐能重新穿上那条裙子，你可要陪我去舞会哦。	0	
page1.3	H主角		好好好，都听你的。	0	
page1.4	H主角		（原来是因为这个。）	0	
choice2			其实肉肉的芬妮也很可爱。	0	
page2.1	H芬妮		哈？你你你突然说什么呢！	0	
page2.2	H芬妮		分析员大木头！	0	
page2.3	H主角		我错了，你别激动，大家都看过来了……	0	
page2.4	H芬妮		哼……	0	
page2.5	H芬妮		说真的，你真的更喜欢这样的吗？不准骗我。	0	
