字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H瑟瑞斯		这块就放在这里。	0	
page0.2	H瑟瑞斯		今天就先拼这些吧！辛苦你等我了，分析员。	0	
page0.3	H主角		没事，也没等很久。	0	
page0.4	H主角		你好像在资源部买了不少拼图。	0	
page0.5	H瑟瑞斯		嗯嗯，这应该是第……第很多块了，嘿嘿。	0	
page0.6	H主角		瑟瑞斯为什么这么喜欢拼图呢？	0	
page0.7	H瑟瑞斯		我想想，好像没有什么特别的理由。	0	
page0.8	H瑟瑞斯		如果硬要说的话，拼图比较适合我吧。	0	
page0.9	H瑟瑞斯		不需要考虑之前做了什么，只需要根据现在的情况决定下一步。	0	
page0.10	H主角		这么一说，还真有些瑟瑞斯的作风。	0	
page0.11	H瑟瑞斯		而且，拼图拼完的时候，会有一种很满足的感觉。	0	
page0.12	H瑟瑞斯		如果我的记忆也能像这样一点点恢复就好啦。	0	
page0.13	H主角		会有这样一天的。	0	
page0.14	H瑟瑞斯		嗯！我相信分析员。	0	
