字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1			恩雅在房间认真地伏案工作了很久，快到中午时才在大厅现身。	0	
page0.2	H主角		听琴诺说，你一大早就在忙，连早餐都没吃。	0	
page0.3	H恩雅		分析员，你来得正好，快帮看看这些。	0	
page0.4	H主角		这是……青月亮鱼？	0	
page0.5	H恩雅		分析员居然一眼就看出来了，真厉害！	0	
page0.6	H恩雅		觉得我画得怎么样？	0	
page0.7	H主角		虽然不是写实手法，但完全抓住了青月亮鱼的特征。	0	
page0.8	H主角		再加上充满想象力的填色……很有恩雅的风格。	0	
page0.9	H恩雅		分析员这么说我就放心了。	0	
page0.10	H主角		怎么突然画起了这些？	0	
page0.11	H恩雅		我一直在尝试着自己制作绘本，这次去雅卢岛，正好有了很多新的素材。	0	
page0.12	H恩雅		接下来，我会把分析员也画进绘本里噢~	0	
page0.13	H主角		那就期待恩雅姐的大作了。	0	
page0.14	H主角		不过，必须要先好好吃饭！	0	
