字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H茉莉安		分析员，你需要的给资源部的物资清单已经整理好了。	0	
page0.2	H主角		辛苦了，待会发我吧。	0	
page0.3	H茉莉安		啊，我看分析员还有其他事情，就自作主张帮您送过去资源部了。	0	
page0.4	H主角		这样，那帮大忙了。	0	
page0.5	H茉莉安		后勤部那边需要的作战人员分配我也已经写好了。	0	
page0.6	H茉莉安		只不过这个要您签字确认，得自己跑一趟了。	0	
page0.7	H主角		辛苦了，有茉莉安做助手就是安心。	0	
page0.8	H主角		我都想让你来做专职秘书了。	0	
page0.9	H茉莉安		呵呵，这点小事不算什么。	0	
page0.10	H茉莉安		如果没什么其他事情，我就先走了。	0	
page0.11	H主角		好。	0	
page0.12	H芙提雅		分析员，你刚才做了什么吗？	0	
page0.13	H芙提雅		我看到小茉莉安在走廊上边走边傻笑。	0	
page0.14	H主角		……没，没什么。	0	
