字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.2	H芬妮		达令，你怎么换上这件衣服了。		
page1.3	H主角		我想邀请你去参加舞会。		
page1.4	H芬妮		舞会？公司举办的？		
page1.5	H主角		不是。只有我们两个人的舞会，在芬妮的房间。		
page1.7	H芬妮		……达令真的只是想要和我跳舞吗？		
page1.8	H主角		如果芬妮还想做一些其他的事情，我也可以“奉陪到底”。		
page1.9	H芬妮		我……我可没这么说。		
page1.10	H主角		是吗？		
page1.11			我看着少女脸颊浸染的红晕，看着她不实诚的支支吾吾的模样，忽然很想“欺负”下她，于是取出了通讯终端。		
page1.12	H主角		芬妮，稍等一下，好像有人找我。		
page1.14	H芬妮		刚才的通讯是……		
page1.15	H主角		看来今天是做不成了。		
page1.16	H芬妮		哼……是吗，本来我还想给达令你多一些甜头的，既然你有任务就算了。		
page1.17	H主角		芬妮想给我什么甜头？		
page1.18	H芬妮		不说也没关系了吧，反正你今晚没时间。		
page1.19	H主角		为什么没时间，我说的做不成是说通讯找我的事情做不成了，毕竟今晚的时间已经被芬妮预定了不是吗？		
page1.20	H主角		所以芬妮打算给我什么甜头呢。		
page1.21	H芬妮		……？？		
page1.23	H芬妮		不对！你刚才真的有接到通讯吗？		
page1.24	H主角		这个不重要，我还是更想知道芬妮给我准备了什么甜头。		
page1.26	H主角		好吧，那我换个问题，我亲爱的芬妮愿意接受我的邀请参加今晚的舞会吗？		
page1.27			我向她伸出手。		
page1.28			这次，她毫不犹豫，将我的手抓得很紧，不愿意松开。那天与我缔结誓约，她也将我的手抓得这么紧。		
page1.29	H芬妮		…甜头是什么，到了晚上，达令你就知道了。		
page1.32	H主角		我会期待的。		
