字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H苔丝		分——析——员！~早上好！！		
page1.2			走在路上的我，听到后面传来很有元气，故意拉长的声音。		
page1.3	H主角		苔~丝~你也是。		
page1.4			我配合拉长声音给予她回复。		
page1.5	H苔丝		诶诶诶？		
page1.6	H主角		咦咦咦？？		
page1.7	H苔丝		哎呀，分析员为什么一直学我说话。		
page1.8			本来兴冲冲的苔丝一下子露出了有些害臊的表情。		
page1.9	H主角		因为被苔丝的活力感染了。		
page1.10	H主角		感觉今天也会是充满元气的一天。		
page1.11	H苔丝		唔。		
page1.12	H主角		怎么了吗？		
page1.13	H苔丝		我本来还准备了让分析员变得有活力的魔术，现在看来不需要了。		
page1.14	H主角		苔丝想要变的话，随时都能变给我看，我会一直做你魔术表演的观众。		
page1.15	H苔丝		呜呜呜。		
page1.16	H主角		又怎么了？		
page1.17	H苔丝		分析员的话……太犯规了。我要把更多元气交给分析员！		
page1.18			苔丝说完扑了过来，为了避免她摔倒，我只能接住她。		
page1.19			小姑娘早就褪去过去的青涩，给我一种沉甸甸的感觉。		
