字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H薇蒂雅		这次……肯定是分析员的短信！		
page1.2	H薇蒂雅		可恶，居然又不是。		
page1.3	H薇蒂雅		难道今天分析员都不打算给我发个短信问候之类的吗……		
page1.4	H薇蒂雅		呜，总是我主动问候分析员……也不知道会不会让分析员觉得厌烦。		
page1.5	H薇蒂雅		一整天没见到分析员……我的分析员能量已经要消失殆尽了……		
page1.6	H薇蒂雅		要是能和分析员偶遇的话，就算让我接下来一周看的电影都是大烂片都没关系！		
page1.7	H主角		薇蒂雅？		
page1.8			在路上的我注意到了驻足不前的薇蒂雅，她表现得很是苦恼。		
page1.9	H薇蒂雅		分，分析员！		
page1.10	H主角		薇蒂雅看上去很困扰的样子？		
page1.11	H薇蒂雅		确，确实是……		
page1.12	H主角		是遇到什么麻烦了吗？		
page1.13	H薇蒂雅		没什么……只是接下来一周，都要看烂片来积攒运气了。		
page1.14	H薇蒂雅		不过……我很开心！		
page1.15	H主角		啊？		
page1.16			虽然不知道薇蒂雅为什么看烂片也会开心，但是只要她没事我就放心了。		
page1.17	H主角		我有空的时候，也陪薇蒂雅一起看吧。		
page1.18	H薇蒂雅		咦！！？？真的可以吗？		
page1.19	H薇蒂雅		那个……这次我没许愿……应该不用再付出额外的代价吧？		
page1.20			一路上，薇蒂雅都十分兴奋地嘀咕一些我听不太清楚的话，又有些患得患失的样子。		
page1.21			……很可爱。		
