字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	失去了能量来源，中央处理器被破坏的人偶歪倒在墙边，裸露在外、绝缘层剥落的线路不断闪烁着电火花。	失去了能量來源，中央處理器被破壞的人偶歪倒在牆邊，裸露在外、絕緣層剝落的線路不斷閃爍著電光火花。	動力源もなくCPUの破壊された人形が壁に凭れかかり、絶縁層が剥がれて露出したケーブルが絶えず火花を放っている。	에너지원을 잃어 제어장치가 고장 난 인형이 벽에 비스듬히 쓰러져 있었고, 절연층이 벗겨져 노출된 회로에서 스파크가 튀고 있었다.	Damaged beyond repair, the marionette's body slumped against the wall. Gashes torn into its chest revealed circuit boards and wiring, sparks flickering into nothingness as its power supply gave out.						0	
2	这是？远程操纵的人偶？	這是？遠端操縱的人偶？	これは？遠隔操作の人形？	이건 원격 조종 인형이잖아?	What is this? Some kind of human-shaped-drone-type thing?						0	
3	至少，里面没有人。	至少，裡面沒有人。	少なくとも人間は入っていない。	안에 사람은 없는 것 같아.	Well, there was nobody inside it anyway.						0	
4	降临团还真是藏了不少有趣的东西。	降臨團還真是藏了不少有趣的東西。	降臨団も面白いもの隠しているのね。	강림단 녀석들… 재밌는 것들을 참 많이도 숨겨놨네.	It's weird surprise after weird surprise with these Adventists, isn't it...						0	
5	芬妮用脚轻轻拨弄损坏的人偶，仔细查看人偶的构造和细节。	芬妮用腳輕輕撥弄損壞的人偶，仔細查看人偶的構造和細節。	ファニーは壊れた人形を足で軽くつつき、人形の構造や細部をまじまじと観察し始めた。	페니는 망가진 인형을 발로 이리저리 건드리며 인형의 구조를 자세히 살펴봤다.	Gently kicking the marionette this way and that to get a better look at its insides, Fenny gave it a thorough inspection.						0	
6	它配备的武器系统相当先进，而且看起来有些眼熟。	它配備的武器系統相當先進，而且看起來有些眼熟。	相当進んだ武器システムを搭載しているわ。しかもなんか見たことあるやつね。	인형에 달린 무기는 최첨단 같아. 어디서 많이 본 것 같은 느낌이 들어.	This thing is equipped with some pretty advanced weaponry... you know, I could swear I've seen one of these somewhere before.						0	
7	像是希尔伯特－阿瑟责任有限公司的技术，我不确定……	像是希爾伯特－阿瑟責任有限公司的技術，我不確定……	ヒルベルト・アーサー社の技術かしら、多分だけど……	힐베르트-아서 유한회사의 기술인 거 같아… 확실하진 않지만…	Hilbert-Arthur maybe, is this something that they manufacture? I can't remember...						0	
b-1											0	
8	如果是远程操纵的话，无线信号不是会受到泰坦污染干扰吗？	如果是遠端操縱的話，無線訊號不是會受到泰坦汙染干擾嗎？	遠隔操作型なら、タイタン汚染で電波が阻害されたりしないか？	원격 조정이 가능하다는 얘기는 타이탄 오염의 영향이 별로 없다는 의미기도 할까?	How could they be transmitting a reliable control signal? The Titagen levels would interfere with the signal...						0	
b-2											0	
9	那么，降临团是通过什么来远程控制这个人偶的呢？	那麼，降臨團是透過什麼來遠端控制這個人偶的呢？	となると、降臨団はどうやってこの人形を操ってるんだ？	강림단은 어떻게 이 인형들을 조종하는 거지?	What could they have been using to transmit a signal like that?						0	
10	优……优秀的问题。	優……優秀的問題。	い……いい質問ね。	훌… 훌륭한 질문이야.	That... that's a very good question.						0	
11	可能，不是远程操纵，是设置好的程式。	可能不是遠端操縱，是設定好的程式。	もしかしたら、遠隔操作じゃなく、事前に設定されたプログラムで動いているのかも。	원격 조종은 아니고 어떤 프로그램을 설정해둔 것 같아.	Perhaps they weren't, maybe it's just AI-controlled. Would have to be a very well-programmed set of AI routines though.						0	
auto_15284	芙提雅的“火种”系统，应该也可以做到这种程度的抗干扰。	芙提雅的“火種”系統，應該也可以做到這種程度的抗干擾。	フリティアの「火種」システムなら、この程度の干渉には対抗できるはずだ。	프티야의 '불씨' 시스템도 이 정도 교란 방지는 가능할 거야.	Fritia's Ember system would also be able to prevent interference of this caliber.						0	
12	无论怎样！这种兵器都不像是降临团那群疯子能造出来的吧？	無論怎樣！這種兵器都不像是降臨團那群瘋子能造出來的吧？	どっちにしても！こんな兵器を降臨団の狂人共が作れるわけないわよね？	흠… 아무튼… 이런 병기를 강림단 녀석들이 만든 것 같지는 않은데?	Does it matter? Either way, crazy cultists are manufacturing hardware like this on their own.						0	
13	降临团肯定是跟某些人勾结在一起了。	降臨團肯定是跟某些人勾結在一起了。	降臨団は誰かと結託してるに違いないわ。	강림단과 다른 무리가 결탁한 게 분명해.	The Adventists are working with someone.						0	
14	分析员，这种情报，最好告知一下卡罗琳。	分析員，這種情報最好跟卡羅琳匯報。	分析員、この情報はカロリンに伝えといた方がいいわよ。	분석가, 이런 정보는 캐롤린에게 알리는 게 좋겠어.	Adjutant, call Caroline now, we need to loop her in on this.						0	
15	我赞同芬妮的话，可无论我如何调试，与卡罗琳的通讯始终无法接通。	我贊同芬妮的話，可無論我如何調試，與卡羅琳的通訊始終無法接通。	ファニーと同意見だが、何度試してもカロリンとの通信が繋がらない。	페니의 말에 전적으로 동의해 캐롤린에게 연락을 취했지만 연결되지 않았다.	Fenny was right, but I couldn't get through to Caroline. I tried boosting the signal every way I could think to try, but nothing worked.						0	
b-3											0	
16	不行，这里的污染读数太高，信号受到严重干扰。	不行，這裡的汙染讀數太高，訊號受到嚴重干擾。	ダメだ。ここじゃ汚染数値が高すぎる。電波障害がひどい。	안돼. 오염 수치가 너무 높아서 그런지 전파 방해가 너무 심해.	No joy. Titagen levels are too high, the interference is really bad.						0	
17	污染读数还在上升吗？	汙染讀數還在上升嗎？	汚染係数はまだ上がってるの？	오염 수치가 아직도 올라가는 중이야?	Your Chorus System readings are still climbing then?						0	
b-4											0	
18	对，一直在不停上升……还能承受吗？	對，一直在不停上升……還能承受嗎？	そう、上がりっぱなしだ……まだ耐えられるか？	응. 계속해서 올라가고 있어… 버틸 수 있을까?	They just keep going up and up... is the Titagen starting to be a problem for you?						0	
b-5											0	
19	我担心会再次出现<orange>神格侵蚀</>。	我擔心會再次出現<orange>神格侵蝕</>。	また<orange>神格侵蝕</>が発生しないか……	또 <orange>만트라 침식</>이 일어날까 걱정 돼.	I'm worried about one of you getting <orange>Flooded</> again.						0	
