字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	呵呵呵呵呵呵呵呵……	呵呵呵呵呵呵呵呵……	ふふふふふふふふ……	하하하하하하하하…	Hehehehehehe...						0	
2	看得出来，暴力就是各位仅有的信仰……	看得出來，暴力就是各位僅有的信仰……	暴力だけがあなたたちの信仰のようだ……	폭력을 행사하는 게 당신들의 신앙인가 보군요…	It is clear that you only believe in violence...						0	
3	大主不会允许你们这样对待我……	大主不會允許你們這樣對待我……	大司教はあなたたちの行為を許しはしない……	교주님이 분명 당신들이 절 이렇게 대하는 걸 허락하지 않을 거예요…	The High Presbyter will not allow you to treat me this way...						0	
4	哪儿那么多文绉绉的废话！	哪裡那麼多文謅謅的廢話！	くだらないことばかり喋るんじゃねえよ！	제발 혼자서 고상한 척 좀 하지 마!	Enough of your darn babblin'!						0	
5	跪下！双手抱头！再废话我打爆你的头啊！	跪下！雙手抱頭！再廢話我打爆你的頭啊！	両手を頭に当ててしゃがめ！ごちゃごちゃ言い続けると、その頭をぶち抜くぞ！	무릎 꿇고 두 손 머리 위로 올려! 쓸데없는 소리 하면 대가리를 날려버릴 테니까!	Kneel! Hands on your head! Any more nonsense and I'll blow off that head of yours!						0	
b-1											0	
6	芙提雅，检查一下，是萨特本人吗？	芙提雅，檢查一下，是薩特本人嗎？	フリティア、確認してくれ、サルトル本人か？	프티야, 진짜 사르트르인지 좀 확인해 줘.	Fritia, can you confirm if this is really Sartre himself?						0	
7	遵命遵命！	遵命遵命！	はいはい！	오케이!	Roger that!						0	
8	报告！分析员，从软体数据上来看，的确是萨特没错！	報告！分析員，從軟體數據上來看，的確是薩特沒錯！	報告！分析員、データから見て、確かにサルトル本人だよ！	보고! 연체 조직 데이터로 보면 사르트르가 확실해!	Reporting! Adjutant, software data tells us that this is indeed Sartre himself!						0	
9	并且他所使用的这个人偶操纵系统“波伏娃”里，也确实记载着跟“基座”有关的信息。	並且他所使用的這個人偶操縱系統“波伏娃”裡，也確實記載著跟“基座”有關的資訊。	それに、彼が使っている人形システム「ボーヴォワール」の中にも、確かに「ベース」についての情報が記載されてる。	게다가 녀석이 사용하는 인형 조종 시스템 '보브아르'에도 '성지'와 관련된 정보들이 기록되어 있고!	And in the puppet operation system that he uses, Beauvoir, there are indeed records on the Shrines.						0	
10	看来还是没有走向坏结局嘛！	看來還是沒有走向壞結局嘛！	どうやら、バッドエンドに至らなかったようだね！	이 정도면 최악의 상황은 방지할 수 있겠어!	Looks like this won't be a bad ending after all!						0	
b-2											0	
11	任务只完成了一半。	任務只完成了一半。	ミッションは半分しか達成していない。	아직 절반만 성공한 상황이야.	Our mission isn't over yet.						0	
b-3											0	
12	做好准备，准备押送萨特撤离天楼区。	做好準備，準備押送薩特撤離天樓區。	サルトルをスカイタワーエリアから押送する準備をして。	사르트르를 호송해서 스카이 타워를 떠나자.	Prepare to send Sartre out of the Towers under escort.						0	
