字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	经过了多轮的测试和修改，阴极科技的新款战术外骨骼“雨燕”，终于要进行公开机动演示了。	經過了多輪的測試和修改，陰極科技的新款戰術外骨骼“雨燕”，終於要進行公開機動展示了。	テストと修正を重ねて、ついにカソードテクノロジーの新しい戦術外骨格「アマツバメ」をお披露目する時がきた。	여러 차례 테스트를 거치고 응용해서 만든 케소드 테크윈의 전술 슈트 '스위프트'가 드디어 오프닝 겸 기동 시연을 하게 됐다.	After many rounds of testing and improvement, Cathode Technologies' newest tactical exosuit, Swift, was finally ready for a public demonstration.						0	
2	茉莉安被选为这款外骨骼的测试员兼模特，要穿上它进到缓冲区里跑一圈。	茉莉安被選為這款外骨骼的測試員兼模特兒，要穿上它進到緩衝區裡跑一圈。	マリアンはこの外骨格の試着員兼モデルに選ばれ、それを着てバッファーエリアを一周する。	마리안은 전술 슈트의 테스터 겸 모델로 발탁이 돼서 스위프트를 입고 버퍼 구역을 한 바퀴 돌아야 했다.	Marian was chosen as the tester and model of the exosuit, and needed to wear it into the Buffer Sections and run a lap.						0	
3	我作为分析员，陪同一起来到了现场。	我作為分析員，陪同一起來到了現場。	分析員として、一緒に現場に来た。	분석가로서 마리안을 따라 현장에 같이 도착했다.	I arrived there with her as I was the Adjutant.						0	
4	军方和专业媒体也来了很多人，这场演示，可能会决定这款外骨骼的市场命运。	軍方和專業媒體也來了很多人，這場演示，可能會決定這款外骨骼的市場命運。	軍隊とマスコミからもたくさんの人が来た。このお披露目は、この外骨格の運命を決めるかもしれない。	유명 언론사와 군 측에 관련된 많은 관계자가 왔다. 본 시연을 통해 전술 슈트의 시장성이 밝혀질 예정이다.	A lot of people from the media and the military came to watch. This demonstration could easily decide the market trajectory of this new gear.						0	
5	配件准备齐全，各运动关节状态良好，能源100%。今天的演示，一定会为我们拿下一场“晚宴”的呢。	配件準備齊全，各運動關節狀態良好，能源100%。今天的展示一定會成為一場“盛宴”的呢。	アタッチメント完備、各関節良好、エネルギー満タン。今日のお披露目が終わったら、きっと盛大な宴会が開かれるでしょう。	부품 준비 완료. 각 관절의 움직임 상태도 양호. 에너지 상태 100%. 본 스위프트 시연은 고객들에게 만족스러운 결과물을 가져다줄 겁니다.	Accessories all equipped, movement joints in top condition, energy level, 100%. This demonstration will definitely win us some gala invitations.						0	
6	即使穿着战斗用外骨骼，也无法掩盖茉莉安温和恬静的气质。	即使穿著戰鬥用外骨骼，也無法掩蓋茉莉安溫和恬靜的氣質。	外骨格を着ても、マリアンの穏やかで優しい気質は覆い隠せない。	전투용 전술 슈트를 입었어도 마리안의 온화하고 차분한 분위기는 여전했다.	Even with the combat exosuit on, Marian's gentle and quiet nature was still evident in the way she moved and spoke.						0	
7	但作为狙击手，为何会被选上展示以超强机动性和超长续航为卖点的外骨骼呢？	但作為狙擊手，為何會被選上展示以超強機動性和超長續航為賣點的外骨骼呢？	でもどうして、高い機動性と長い航続力が売りの外骨格の試着員に、スナイパーのマリアンが選ばれたのだろうか？	그런데 왜 마리안은 저격수로 선발됐음에도 불구하고 뛰어난 기동성과 장기간의 비행시간을 자랑하는 전술 슈트를 선보여야 하는 걸까?	But she's a sniper. Why was she the one chosen to display an exosuit that boasts super maneuverability and long flight time as its draw-cards?						0	
8	有些担心茉莉安的状态，我决定去给她一点鼓励。	有些擔心茉莉安的狀態，我決定去給她一點鼓勵。	マリアンの調子が少し心配で、励ましてあげることにした。	순간 마리안의 상태가 걱정돼 나는 안부를 물을 겸 그녀를 격려해 주고자 했다.	Feeling a little concerned about Marian, I decided to go give her some encouragement.						0	
9	啊，分析员你来了啊~	啊，分析員你來了啊~	あ、分析員さん～	아… 분석가님!	Ah, hello Adjutant~						0	
10	要你百忙之中到场待命真是抱歉。	要你百忙之中到場待命真是抱歉。	お忙しい中お越しいただきありがとうございます。	바쁘신 와중에 현장에 와주셔서 감사드려요.	I'm really sorry to have made you come all the way out here to wait on standby, despite how busy you must be.						0	
11	有你在，就会觉得很安心呢。	有你在，就會覺得很安心呢。	あなたが来てくれて、すごく安心しました。	그래도 분석가님 때문에 안심이 되네요.	But with you here, I do feel much more at ease.						0	
b-1											0	
12	不紧张吗？	不緊張嗎？	緊張しないの？	긴장은 안 돼?	Are you nervous?						0	
13	紧张？怎么会呢。	緊張？怎麼會呢。	緊張？とんでもないことです。	긴장이요? 설마요.	Nervous? How could I be?						0	
14	我可是很期待这一天的。	我可是很期待這一天的。	私はこの日をずっと楽しみにしていました。	이날만을 기다려 온걸요.	I've been really looking forward to this day.						0	
15	嗯？茉莉安会期待这样的任务吗？	嗯？茉莉安會期待這樣的任務嗎？	ん？マリアンはこんな任務が楽しみなのか？	이런 미션을 기대하고 있었다는 건가?	Hm? Was Marian the type to look forward to these sorts of missions?						0	
16	啊……任务好像要开始了，分析员，我们晚点见。	啊……任務好像要開始了，分析員，我們晚點見。	あ……任務が始まるみたいです。分析員さん、また後ほど。	아… 미션이 곧 시작될 것 같네요. 분석가님, 그럼 나중에 봬요!	Ah... The mission's about to start. Adjutant, I'll see you later.						0	
