字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	原本我们已经快要追上海拉了。	原本我們已經快要追上海拉了。	もうすぐヒーラに追いつけるところだった。	원래대로면 우리는 이미 헬라를 따라잡았어야 했다.	We moved closer to Hela.						0	
2	通过投射在脑海中的那张地图，我看到代表海拉的光点与数个相同的光点交汇融合，然后一齐消失。尤弥尔就这样凭空出现……	通過投射在腦海中的那張地圖，我看到代表海拉的光點與數個相同的光點交匯融合，然後一齊消失。尤彌爾就這樣憑空出現……	頭の中に現れた地図では、ヒーラを表している光点が多くの同じ光点と合流して、一斉に消えた。その後、突然ユミルが出てきた……	하지만 머릿속에 투영되는 지도에서는 헬라를 가리키는 점들이 한곳으로 모였다 사라지곤 했다. 그리고 이때마다 근거 없이 이미르가 나타났다…	Through my mental map, I could see the dot of light representing Hela crossing and merging with numerous identical dots, then vanishing in unison. Ymir arrived seemingly out of nowhere...						0	
3	泰坦究竟是什么形态的存在？我预感继续往下探寻，答案就将在我眼前显现，但……	泰坦究竟是什麼形態的存在？我預感繼續往下探尋，答案就將在我眼前顯現，但……	タイタンとは一体どんな形の存在なのか？探り続ければ、目の前に答えが出てくる予感はあるけど……	타이탄은 도대체 무슨 형태로 존재하는 걸까? 계속해서 추격하면 원하는 답을 알 수 있을 것 같았다. 하지만…	What kind of being was a Titan? I had a feeling the answer would be revealed to me as I continued to investigate, however...						0	
4	分析员，我建议立刻撤离。现在的任务风险已经远超预期，我们无法再掌握情况。	分析員，我建議立刻撤離。現在的任務風險已經遠超預期，我們無法再掌握情況。	分析員、速やかに撤退することをお勧めします。現在ミッションのリスクは予想をかなり上回っています、もう状況を把握できません。	분석가님, 즉시 철수했으면 해요. 미션의 위험 정도가 저희가 예상했던 것을 훨씬 웃돌아서 상황을 통제하기가 더 어려워졌어요.	Adjutant, I recommend we withdraw immediately. This mission is now far more risky than anticipated, and we can no longer maintain control of the situation.						0	
b-1											0	
5	原来的撤离路线已经不能用了，芙提雅正在重新规划路线。	原來的撤離路線已經不能用了，芙提雅正在重新規劃路線。	元の撤退ルートはもう使えない。フリティアが新しいルートを計画しているところだ。	원래 퇴로는 더 이상 사용할 수 없는 상황이에요. 그래서 프티야가 새로운 루트를 찾고 있어요.	Fritia is re-routing because the original withdrawal route can't be used.						0	
6	“那个东西”在追我们，把我们当成猎物。	“那個東西”在追我們，把我們當成獵物。	「あれ」が私たちを、狩りに来る。	'저 녀석'은 우리를 사냥감 정도로 생각하는 거 같아.	That "thing" is pursuing us and treating us like its prey.						0	
7	说到那个代指尤弥尔的词汇时，星期三的咬字格外用力。	說到那個代指尤彌爾的詞彙時，星期三的咬字格外用力。	ウェンズデーはユミルの代名詞を口にする時、とりわけ歯ぎしりをしていた。	웬스데이는 이미르를 언급하며 어금니를 꽉 깨물었다.	Wednesday put special emphasis on the word referring to Ymir.						0	
8	它出现的位置刚好封堵了撤离路线。	它出現的位置剛好封堵了撤離路線。	奴が現れた位置はちょうど、撤退ルートを遮った。	녀석이 퇴로를 완전히 차단했어.	It keeps blocking the withdrawal route wherever it appears.						0	
9	撤离路线？！稍等稍等！正在重新规划路线！	撤離路線？！稍等稍等！正在重新規劃路線！	撤退ルート！？ちょっと待ってね！今すぐルートを再計画する！	퇴로를 차단했다고?! 그럼 새로운 루트를 알아볼 테니 잠깐만 기다려봐!	The withdrawal route!? Please wait a moment! We're re-routing!						0	
10	芙提雅就像触发了什么关键词一般，头也不抬地回答，手指依然在虚拟键盘上快速敲击。	芙提雅就像觸發了什麼關鍵詞一般，頭也不抬地回答，手指依然在虛擬鍵盤上快速敲擊。	フリティアは何かキーワードで起動させられたように、顔を上げずに答えて、指先で仮想キーボードを素早く叩いた。	프티야는 무슨 키워드를 건드린 듯 고개도 들지 않고 대답했고, 가상 키보드를 이어서 미친 듯이 두드리기 시작했다.	Fritia responded without raising her head, as if some keyword had been triggered, her fingers continuously tapping on the virtual keyboard.						0	
11	咦？刚刚……说到了什么？	咦？剛剛……說到了什麼？	えっと？今……何を言ってたっけ？	응? 근데… 방금 어디까지 이야기했지?	Huh? What did... I just say?						0	
12	那么，“埃达”又会如何应对呢？不过……	那麼，“埃達”又會如何應對呢？不過……	では、「エッダ」にはどのように対応する？しかし……	'에다'는 앞으로 어떻게 응답해 올까? 하지만 지금 상황을 보면…	So, how would "Edda" respond? However...						0	
13	作为海姆达尔部队的分析员，我仍然下达了撤退的命令。	作為海姆達爾部隊的分析員，我仍然下達了撤退的命令。	ヘイムダル部隊の分析員として、私は撤退の命令を出した。	헤임달 부대를 책임지는 분석가로서 철수 명령을 내려야만 했다.	As the Heimdall Force's Adjutant, I issued an order to withdraw.						0	
