字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	目之所及，依旧是漫天的黄色雾霭。	目之所及，依舊是漫天的黃色霧靄。	見渡す限り、黄色いスモッグで満たされていた。	눈길이 닿는 곳의 하늘은 여전히 자욱한 황색 안개가 가득 차 있다.	Yellow fog stretched out as far as the eye could see.						0	
2	庞大的建筑残骸影影绰绰，如同异变的怪物。	龐大的建築殘骸影影綽綽，如同異變的怪物。	巨大な建物の残骸が、まるで異形の怪物のように横たわっている。	희미한 거대 건물의 잔해가 마치 변이한 괴물과도 같았다.	The massive, decrepit building was blanketed in shadow like a mutated monster.						0	
3	想不到还有回来这里的一天。	想不到還有回來這裡的一天。	まさか、ここに戻ってくることになるとは。	여길 다시 돌아오는 날이 오다니.	I never thought I'd come back here again.						0	
4	分析员，我们正在对区域内可疑物质和残留药剂展开搜索，目前……	分析員，我們正在對區域內可疑物質和殘留藥劑展開搜索，目前…	分析員。現在、エリア内で不審物の捜索が進行中です。ですが今のところは……	분석가님, 관련 구역 내 의심 물질과 잔류 포션을 수색하고 있습니다. 현재…	Adjutant, we're currently searching for suspicious substances and lingering pharmaceuticals in the area. Right now...						0	
5	干员们正根据编队进行着地毯式的搜索，这也是我们此行的主要目的之一。我则有另外要做的事情。	幹員們正根據編隊進行地毯式的搜索，這也是我們此行的主要目的之一。我則有另外要做的事情。	オペレーターたちはエリア内を隈なく捜査している。もちろんそれも大事な仕事だが、私にはまた別の目的があった。	요원들은 배정된대로 전면적인 수색을 진행하고 있었는데 이것도 작전의 주요 목적 중 하나였다. 이와 별개로 나는 따로 할 일이 있다.	The officers were scouring the area in formation, which was also one of the main purposes of our visit. But I had other things to handle.						0	
6	活体药剂的出现，意味着零区之内还有人曾与奥米茄有所联系。	活體藥劑的出現，意味著零區內還有人曾與ω有聯繫。	エリアゼロにあの薬剤があるということは、エリアゼロの誰かがωと繋がっているということだ。	생체 포션의 출현은 제로 구역에서 누군가 ω와 연락이 닿았다는 걸 의미한다.	The discovery of the live serum meant that there were still people in the Containment Zone related to ω.						0	
7	到底是他的旧部，还是更早时候的残党？又或者……肯特回来过？	到底是他的舊部，還是更早時候的殘黨？又或者……肯特回來過？	彼の部下だった者か？もっと古い仲間だろうか？それとも……ケント自らが帰って来たのか？	도대체 그가 통솔하던 예전 부대인가? 아니면 그보다 더 전에 있던 잔당인가? 아니면… 켄트가 돌아온 건가?	Were they his old conspirators, or companions from even earlier? Or... had Dr. Kent returned?						0	
8	我必须得尽快找到更多线索。	我必須得盡快找到更多線索。	早く手がかりを見つけなければ……	가능한 빨리 더 많은 단서를 찾아야 해.	I need as many clues as quick as possible.						0	
9	什么人在那里？	什麼人在那裡？	誰だ！	거기! 누구지?!	Who's that over there?						0	
10	——	——	――	…	—						0	
11	保持队形，全员警戒！	保持隊形，全員警戒！	総員、警戒態勢！	대형을 유지하고 전원 다 경계 태세를 갖추도록!	Maintain formation! Stay alert!						0	
12	天，那是什么？！	天，那是什麼？！	何だあれは！？	세상에, 저게 뭐죠?!	What... is that!?						0	
13	我抬眼环顾，昏暗的天边出现一团逐渐扩大的黑色阴影……	我抬眼環顧，昏暗的天邊出現一團逐漸擴大的黑色陰影……	顔を上げると、薄暗い空にどす黒い影の大軍が湧き上がって来るのがみえた……	머리를 들어 둘러보니 어두컴컴한 하늘에 점점 커져가는 검은 그림자가 나타났다…	I raised my gaze to see a dark shadow slowly expanding in the dim sky...						0	
14	那团庞大阴影迅速逼近，黑压压的无人机群把我们死死围住，也将天空遮了个严严实实。	那團龐大陰影迅速逼近，黑壓壓的無人機群把我們死死圍住，也將天空遮了個嚴嚴實實。	無数のドローンが私たちを上空から包囲していたのだ。	거대한 그림자가 빠르게 다가왔고 까마득한 드론 무리가 우리를 에워쌌으며 하늘도 빈틈없이 가려졌다.	The enormous shadow quickly moved closer, and we were soon surrounded by black drones that blocked out the sky.						0	
