字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	唔……这处现场保存得很完好呢……	唔……這處現場保存得很完好呢……	ふむ……現場保存はしっかりしているわね……	흠… 현장 보존이 정말 잘 되어있네.	Mmmmm... well, the scene hasn't been disturbed... that's good...						0	
2	应该可以用于探测和分析！	應該可以用於探測和分析！	探測と分析に使えそうね！	이 정도면 탐측하고 분석하는데 문제없겠어.	A thorough investigation is bound to turn up something!						0	
3	等我启动终端……	等我啟動終端……	端末を起動したら……	일단 단말기부터 작동시키고…	First things first, let's get this terminal online...						0	
4	芙提雅·伊格妮丝专用网络协议分析程序，启动！	芙提雅·伊格妮絲專用網路協議分析程式，啟動！	フリティア・イグニス専用ネットワークプロトコル分析プログラム、起動！	프티야 이그니스 메인 네트워크 분석 프로그램 개시!	Who brought their very own custom-built network analysis suite, Fritia? Oh, that's right, you did! Handy that, isn't it?						0	
5	……	……	……	…	...						0	
6	…………嗯？	…………嗯？	…………ん？	……… 어?	...Oh!						0	
7	就是这个！	就是這個！	これだ！	이거였구나!	That's how they did it?!?						0	
8	原来是通过这个端口接入，然后篡改的网络协议呀！	原來是透過這個接口接入，然後篡改的網路協議呀！	このポートからアクセスして、ネットプロトコルを改ざんしたんだ！	이 포트를 통해서 네트워크를 고쳤던 거야!	... they came in through that port... rewrote that part of the protocol... oh, right...						0	
9	嘿嘿，抓到你……	嘿嘿，抓到你……	へへ、捕まえたぞ〜……	헤헤… 딱 걸렸어…	Ahahahaha... gotcha!						0	
10	哇啊啊啊啊啊！竟然是空白通行证！	哇啊啊啊啊啊！竟然是空白通行證！	わああああ！無効パスポートだと！	엥… 이게 뭐야! 아무것도 없는 텅 빈 통행증이잖아!	Hehehe... of course, the old blank access pass routine!						0	
11	真是令人生气的坏结局因素！必须要消除掉才可以！	真是令人生氣的壞結局因素！必須要消除掉才可以！	ムカついた！このバッドエンドの因子め！削除しないと！	이거 진짜 골치 아픈 녀석들이네! 손 좀 봐줘야겠어!	Wonderful tool for making mischief! Well, we're going to have to deal with this quickly and adeptly!						0	
12	啊呀，追查得太过入迷，不小心把会合的事情给忘记了……	啊呀！追查得太過入迷，不小心把會合的事情給忘記了……	あれ、いけない！捜査に没頭しすぎて待ち合わせのことすっかり忘れてた……	그나저나 신경 쓰느라 합류하는 걸 깜빡하고 있었네…	...Got a bit carried away there... Oh, yeah, I'm supposed to be meeting the others...						0	
13	欸？十六个未接通记录！这就打回去！	欸？十六個未接通記錄！我這就回撥過去！	あれ？不在着信が16件もある！すぐ掛け直さなきゃ！	으잉…? 부재중이 16통이나… 빨리 회신해야겠다!	Eh? 16 missed calls? Should probably call them back...						0	
14	请回答……	請回答……	応答せよ……	응답하라…	Are you receiving this?...						0	
15	重复，听到请回答。	重複，聽到請回答。	繰り返す、応答せよ。	반복한다. 들리면 응답하도록.	Repeat, Fritia, if you're receiving this, please respond!						0	
16	嗨嗨嗨！这里是芙提雅老师呦。	嗨嗨嗨！這裡是芙提雅老師呦。	はいはい！フリティア先生だよ。	여어! 여긴 프티야.	Hey hey hey! Professor Fritia, at your service!						0	
17	星期三你们在哪？	星期三你們在哪？	……ウェンズデー、君達はどこにいるの？	웬스데이, 어디쯤이야?	Where are you guys?						0	
18	棚户区。	棚戶區。	スラムエリア。	판자촌에 도착했어.	The Camps.						0	
19	我们正在预定的会合点等你，坐标是……	我們正在預定的會合點等你，座標是……	予定の集合地点で待っている、座標は……	지금 약속한 합류 지점에서 기다리고 있는 중이야. 여기 좌표는…	Rendezvous point. Coordinates are...						0	
20	哎这么巧！我也在哦！	哎這麼巧！我也在哦！	え、奇遇！私もそのあたりにいるよ！	오호! 이런 우연이! 나도 이곳에 있는데!	Oh! I'm basically here already!						0	
