字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	唔……已经天亮了吗？	嗯……已經天亮了嗎？	うっ……もう朝？	으으… 날이 벌써 밝은 거야?	Ugh... Is it morning already?						0	
2	铃声唤醒浅眠的少女。	鈴聲喚醒淺眠的少女。	アラーム音がまどろむ少女の目を覚まさせた。	종소리에 얕게 잠든 소녀를 깨운다.	The alarm sounded, pulling Fenny from a fitful sleep.						0	
3	芬妮揉了揉眼睛，打开了自己的通讯终端。	芬妮揉了揉眼睛，打開了自己的通訊終端。	ファニーは目をこすりながら、自分の通信端末を開く。	페니는 눈을 비비며 통신 단말기를 열었다.	After rubbing her eyes, she reached for her comms terminal and turned it on.						0	
4	这是她这两天重复了无数次的动作……	這是她這兩天重複了無數次的動作……	それは、この数日何度も繰り返してきた動作だった……	지난 이틀 동안 수없이 반복한 행동이다…	This familiar routine from the past few days replayed again...						0	
5	就在几日前，分析员以任务需要为由，切断了与公司的通讯。	就在幾日前，分析員以任務需求為由，切斷了與公司的通訊。	数日前に、分析員は任務のためと称して、会社との通信を切った。	불과 며칠 전, 분석가는 미션을 이유로 회사와의 통신을 단절했었다.	Days earlier, the Adjutant had severed communications with the company, citing the demands of his mission.						0	
b-1											0	
6	——通讯与简讯记录——	——通訊與簡訊記錄——	——通信記録——	ㅡ통신 및 메시지 기록ㅡ	——Message History——						0	
b-2											0	
7	——花心大萝卜playername——	——花心大蘿蔔playername——	——浮気野郎playername——	ㅡ바람둥이 playernameㅡ	——Heartbreaker playername——						0	
8	……	……	……	…	...						0	
b-3											0	
9	——修改备注——	——修改備註——	——連絡先の名前を変える——	ㅡ코멘트 수정ㅡ	——Edit Nickname——						0	
10	最喜欢的人	最喜歡的人	大好きな人	가장 좋아하는 사람	My Favorite Person						0	
b-4											0	
