字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	上传完最后一份报告，我伸了个大懒腰。	上傳完最後一份報告後，我伸了個大懶腰。	最後のレポートをアップロードしたあと、私は大きく伸びをした。	난 마지막 보고서를 업로드하고 쭉 기지개를 켰다.	I did a deep stretch after uploading my last report.						0	
2	几天连轴转的任务让我多少有点吃不消了，队里其他人还能交替出任务，基本上就我一个次次都必须在场。	連續好幾天的任務讓我多少有點吃不消了，隊裡其他人還能輪流出任務，然而就只有我一個必須每次都在場。	数日間の連続ミッションに少し疲れていた。他の隊員たちは交代して任務に出られるが、基本、私は毎回出なければならない。	며칠 동안 밤낮없이 이어지는 미션으로 기진맥진했다. 팀의 다른 대원들은 미션을 교대할 수 있었지만, 그에 반해 난 거의 매번 미션에 임해야 했다.	Back-to-back missions over the past few days had left me drained. Other operatives on the force could take turns going on missions, but I had to be there every single time.						0	
3	我揉了下已经松不开的眉心，哎，还是去天台吹吹风吧。	我揉了下已經皺成一團的眉頭，唉，還是去樓頂吹吹風吧。	凝り固まった眉間を揉みながら、屋上に行って風に当たろうと思った。	난 한껏 찌푸려진 미간을 문질렀다. 휴, 옥상에 가서 바람이나 쐬어야겠다.	I rubbed my impossibly tense brow, deciding that I'd better head to the roof and get some fresh air.						0	
4	这个季节的夜风比我想象的冷些，我缩了缩脖子往外走，发现夜空里除了半边云整体也算晴朗，还真来对了。	這個季節的晚風比我想像的還冷，我縮了縮脖子往外走，發現夜空中除了些許雲之外還算晴朗，真是來對了。	この季節の夜風は私が想像していたよりも寒く、私は首を縮めて外に出た。夜空を見ると、雲が少なく晴れていることに気づいた。なんという素晴らしいタイミングだ。	이 계절의 밤바람은 생각보다 차가웠다. 몸을 움츠린 채 바깥으로 나가자, 절반 정도 드리워진 구름을 빼고는 전체적으로 맑은 밤하늘이 보였다. 나오길 정말 잘했다.	The nighttime breeze was colder than I thought it would be. I shrank down into my shoulders and walked outside, realizing that the night sky was mostly clear apart from a few clouds. It seemed like I made the right decision.						0	
5	我记不清上一次一个人望着天空是什么时候了，突然感觉这样的清闲越来越珍贵了。	已經想不起來上次一個人仰望天空是什麼時候了，突然感覺這樣的閒暇時光越來越珍貴了。	前回一人で空を眺めたのはいつだったか、思い出せない。こんな平和な時間が、ますます貴重に感じる。	마지막으로 혼자 하늘을 바라본 게 언제인지 기억조차 나지 않았다. 문득 이런 여유가 소중하게 느껴졌다.	I couldn't remember the last time I looked up at the sky alone. I suddenly began to feel like it was becoming harder and harder to find time to relax.						0	
6	分析员？	分析員？	分析員さん？	분석가님?	Adjutant?						0	
7	我朝声音的来源望去，茉莉安正站在天台的栏杆旁边，她的身旁架着一个巨大的望远镜，和一台相机，看上去似乎都挺贵。	我朝聲音的來源望去，茉莉安正站在樓頂的欄杆旁邊，她的身旁架著一個巨大的望遠鏡和一台相機，看上去好像都滿貴的。	声のほうを見ると、マリアンが屋上の手すりのそばに立っていた。彼女の近くには巨大な望遠鏡とカメラが置かれていた。どれも高価そうだ。	소리가 들리는 쪽을 쳐다보니 마리안이 옥상 난간 옆에 서 있었다. 그녀 옆에는 커다란 망원경과 카메라가 세워져 있었는데, 꽤 값비싸 보였다.	I glanced over at the source of the voice. Marian was standing at the railing on the roof. A huge telescope and a camera were set up next to her, both of which looked really expensive.						0	
8	分析员也是来看星星的吗？	分析員也是來看星星的嗎？	分析員さんも、星を見に来たのですか？	분석가님도 별 보러 오셨어요?	Are you here to look at the stars too, Adjutant?						0	
b-1											0	
9	你是来看星星的？	你是來看星星的？	星……？	그러는 넌 별 보러 온 거야?	Is that what you're doing?						0	
10	对，来看象限仪座流星雨，大概还有一个小时就要开始了。	對，來看象限儀座流星雨，大概還有一個小時就要開始了。	ええ、私はしぶんぎ座流星群を見に来ました。あと1時間ほどで見られるはずです。	네, 사분의자리 유성우를 보러 왔어요. 시작하려면 한 시간 정도 기다려야 할 것 같아요.	Yeah, I want to watch the Quadrantid meteor shower. It's going to start in an hour.						0	
b-2											0	
11	我怎么不知道你还有这爱好？	我怎麼不知道你還有這愛好？	そんな趣味があるなんて知らなかったよ。	네가 이런 취미를 가지고 있는지 몰랐어. 왜 여태 몰랐을까?	I didn't know you enjoyed stargazing.						0	
12	嗯……是的，我是第一次。	嗯……是的，我是第一次。	その……はい、私も初めてです。	음… 맞아요, 왜냐하면 저도 처음이거든요.	Well... it's actually my first time.						0	
13	家族派人送来了我们家最新的产品，正好试试功能。	家族派人送來了我們家最新的產品，正好試試功能。	家族から最新の製品が届きましたので、ちょうど試してみようと思いまして。	이번에 집에서 회사의 최신 제품을 보내줘서, 지금 기능을 확인해 보려고요.	My family had someone deliver our newest product to the base. Might as well test it out.						0	
