字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	我们被分解、切割成无数粒子，飘荡在这里，彼此混合纠缠。	我們被分解、切割成無數粒子，飄蕩在這裡，彼此混合糾纏。	俺たちは無数の粒子に分解され、絡み合いながらここを彷徨っている。	우리는 무수한 미립자로 분해되어 이곳을 떠다니고 서로에게 뒤섞이겠지.	We disintegrated, our bodies fragmenting into countless particles that floated in the air, combining and entangling with each other.						0	
2	苍蝇的咒骂、军方少校的警告，还有摇滚节拍……所有声音和意识都混在一起。	蒼蠅的咒罵、軍方少校的警告，還有搖滾節拍……所有聲音和意識都混在一起。	ソウヨウの罵声、少佐の警告、そしてロックビート……あらゆる音と意識が混在している。	파리의 욕설, 소령의 경고, 그리고 록 음악의 비트까지… 모든 소리와 의식이 서로 뒤섞이겠지.	Gnat's tirade, the major's warning, the rhythm of rock music... All sounds and consciousnesses mixed together.						0	
3	物质无法使时间弯曲，时间也不会告诉物质如何运动。	物質無法使時間彎曲，時間也不會告訴物質如何運動。	物質は時間を変形させることはできないし、時空も物質に動き方を教えることはない。	물질은 시간을 굽힐 수 없지만, 시간도 물질이 운동하는 방식을 알려주진 않아.	Matter was unable to warp time, nor could time dictate how matter moved.						0	
4	记忆也变成一片又一片碎玻璃上的倒影。	記憶也變成一片又一片碎玻璃上的倒影。	記憶も、無数のガラスの破片に映る影となった。	기억도 깨진 유리 파편 위에 비친 것처럼 변하겠지.	Memories were reflected on shards of broken glass, one after another.						0	
5	全部都在混沌中，分不清什么正在发生，什么又已经成为回忆。	全部都在混沌中，分不清什麼正在發生，什麼又已經成為回憶。	何もかもが混沌の中にあり、何が起こっているのか、何が思い出になっているのか分からない。	모든 것은 혼돈 속에서 무엇이 일어나고 있는지 모르게 될 거고, 무엇이 기억될지 알 수 없게 될 거야.	Everything was engulfed in pure chaos. I was unable to discern what was happening and what had already become a memory.						0	
6	苍蝇，你的人都看过建筑结构图了吗？	蒼蠅，你的人都看過建築結構圖了嗎？	ソウヨウ、お前の部下は全員建築構造図を見たのか？	파리, 네 부하들이 이곳의 건축 설계도를 보았나?	Gnat, have your guys all seen the construction blueprints?						0	
7	没啥好看的吧老大，想从那个实验室出来一共就两条通道。	沒啥好看的吧老大，想從那個實驗室出來一共就兩條通道。	見てもしょうがないだろう？研究室から出るには2つの通路を通るしかねぇんだから。	볼 게 있나요, 대장. 그 실험실에서 빠져나올 수 있는 통로는 딱 두 개인 걸요.	Not much to see, boss. There are only two routes out of that lab.						0	
8	话说这次的规矩是？	話說這次的規矩是？	そういえば、今回の注文は？	말하는 김에, 이번엔 또 뭘 지켜야 하죠?	By the way, what's our rule of thumb this time?						0	
9	完全清理。	完全清理。	全員処分だ。	완전한 클리닝 작업.	Eradicate everything.						0	
