字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
2	快一点哥！要赶不上比赛开幕式了！！！	快一點哥！要趕不上比賽開幕式了！！！	お兄ちゃん急いで！開会式に遅れちゃう！	서둘러, 오빠! 이러다 시합 개막식을 놓치겠어!!!	Hurry up, brother! We're going to miss the opening ceremony!!!						0	
3	终点站到……中央广场……对，就是这班穿梭车！它要开走了！	終點站到……中央廣場……對，就是這班接駁車！它要開走了！	えーっと、終点は中央広場……うん、このシャトルバスだ！急がないと出発しちゃう……！	종점역이… 센트럴 스퀘어… 맞아, 바로 이 셔틀을 타야 해! 어서 타! 곧 출발하겠어!	The terminal station is... Central Square... This is the shuttle bus! It's leaving!						0	
4	站住！不准开走！我还没上车呢！	停車！不准開走！我還沒上車呢！	あ、待って待って！乗らせてー！	저기요! 가면 안 돼요! 아직 차에 못 탔단 말이에요!	Stop! Don't go! I'm still not on the bus!						0	
5	嘿嘿，还好赶上穿梭车了。现在可以不用着急啦，离比赛正式开始还有半个多小时。	嘿嘿，還好趕上接駁車了。現在可以放心啦，離比賽正式開始還有半個多小時。	はぁ、はぁ……間に合って良かった。もう大丈夫、試合が始まるまでまだ30分以上ある。	헤헤, 셔틀버스에 타서 정말 다행이야. 경기 시작까지 30분 넘게 남았으니까 숨 좀 돌려도 되겠다.	Hehe, good thing we made it on the shuttle bus. We don't have anything to worry about now — the games won't officially start for another half hour.						0	
6	嗯？你在看什么？	嗯？你在看什麼？	ん？何を見ているの？	응? 뭘 보고 있는거야?	Huh? What are you looking at?						0	
7	天上……有什么好看的东西吗？	天上……有什麼好看的東西嗎？	……空になにかあるの？	하늘에… 뭐 예쁜 거라도 있어?	Is there... something up in the sky?						0	
b-1											0	
8	不是，我是在想，等我换工作了，咱们就搬到市中心来。	不是，我是在想，等我換工作了，我們就搬到市中心來。	いや、考え事をしてたんだ。私が転職したら、中心部に引っ越そう。	아니야. 그냥 이직을 하고 나면 도시 중심으로 이사를 가는 건 어떨지 생각 중이었어.	No, I was just thinking... When I get a new job, we can move downtown.						0	
b-2											0	
9	就住这栋楼，坐电梯下楼就能看比赛。	就住這棟高級大樓，只要搭電梯下樓就能看比賽。	このビルにしようか？エレベーターを降りるだけで試合を観戦できるようになる。	이 건물에 살면 엘리베이터만 타도 바로 시합을 볼 수 있잖아.	We could live in this building and just take the elevator down to watch the games.						0	
10	太高了……脖子好酸……它有四百层？还是五百层？	太高了……脖子好痠……它有四百樓高？還是五百樓高？	高すぎるよ……首が疲れる……400階？それとも500階？	너무 높아서 목이 아플 정도야… 이 정도면 400층 정도 될까? 아니면 500층?	It's so high up... Just looking makes my neck hurt... Is it 400 floors? 500?						0	
11	我觉得还是我们住的地方好，这里的灯光……太多太亮了，天上连一颗星星都看不见。	我覺得還是我們住的地方好，這裡的燈光……太多太亮了，天上連一顆星星都看不見。	わたしはやっぱり今住んでいる所がいいな。ここは……明かりが眩しくて、星も見えないよ。	난 그래도 우리 집이 더 좋아. 이곳은 빛이… 너무 밝아서 하늘에 별들이 하나도 안 보이잖아.	I like our place better. There are too many lights here... and they're too bright. You can't see a single star in the sky.						0	
12	哎哥你觉得，今天会不会有赛前互动？咱们能不能要到星期三的签名？	欸哥你覺得今天會不會有賽前互動？我們能不能要到星期三的簽名？	ねぇお兄ちゃん、今日の試合前は、面会イベントあるかな？ウェンズデーのサインとかもらえたりするかな？	오빠 생각엔 오늘 경기 전에 소통 이벤트 같은 게 있을 것 같아? 웬스데이 사인을 받으러 갈 수 있을까?	Do you think there will be a pre-game fan meeting? Can we get Wednesday's autograph?						0	
b-3											0	
13	这样，我把你举起来，你冲星期三做一个“奥丁之眼”。	要不然我把你舉起來，你朝星期三做一個“奧丁之眼”。	私が持ち上げるから、彼女に向かって「オーディンの眼」のポーズをやって。	이렇게 하자. 내가 널 들어 올려줄 테니까 웬스데이를 향해 '오딘의 눈' 동작을 보여주는 거야.	How about I lift you up, and you do "Odin's Eye" for Wednesday?						0	
b-4											0	
14	故意做丑一点，她就会过来纠正你……	故意做醜一點，她就會過來糾正你……	わざとおかしくやれば、彼女は訂正しに来るから……	일부러 이상하게 하면 와서 웬스데이가 와서 동작을 고쳐줄 거야…	Make it look bad on purpose so that she'll come over to correct you.						0	
15	你怎么不自己去！	你怎麼不自己去！	そんなの、お兄ちゃん自分でやってよ！	그런 건 오빠가 직접 해!	Why don't you do it yourself!						0	
16	而且星期三才不是那种有偶像包袱的人呢，她自己每次做“奥丁之眼”的时候，都是一副被迫营业的感觉！	而且星期三才不是那種有偶像包袱的人呢，她自己每次做“奧丁之眼”的時候，都是一副被迫營業的感覺！	それにウェンズデーはそんなに営業熱心じゃないよ。「オーディンの眼」をやるときだって、いつも嫌々やらされてる感じだし！	게다가 웬스데이는 연예인 병 같은 게 없단 말이야. 매번 '오딘의 눈'을 할 때도 억지로 영업을 하는 그런 느낌이 들잖아.	Anyway, Wednesday isn't the type to care about being a super-popular idol. Every time she does "Odin's Eye," it always feels forced!						0	
17	不会吧……不会吧不会吧？！	不會吧……不會吧不會吧？！	あれ……？嘘！？	설마… 설마, 아니겠지?!	No way... No way! No way!						0	
18	选手们不会提前出场了吧！！！	選手們不會提前出場了吧！！！	選手たちはまだ登場してないよね！？	선수들이 먼저 출전한 건 아니겠지!!!	The competitors are coming out early!!!						0	
19	我看网上说还有赛前暖场！快点！我们跑过去！	我看網友說還有賽前暖場！快點！我們跑過去！	ネットで見たんだけど、試合前に前座イベントがあるらしいの！早く行ってみよう！	인터넷을 보니까 경기 전에 분위기를 띄우는 이벤트를 진행 중이래! 서둘러야겠어! 어서 뛰어가자!	I read on the internet that there are going to be pre-game warm-ups! Let's hurry!						0	
20	没想到现场有这么多人，不过最能挤的还是那些大爷大妈！根本抢不过他们！	沒想到現場有這麼多人，不過最會擠的還是那些老人！根本搶不贏他們！	ど、どうしようお兄ちゃん……こんなに混んでるなんて……！前の方は団体のお客さんに占領されちゃってるし……！	사람이 이렇게까지 많을 줄 몰랐어. 자리를 차지하고 있는 저 아줌마 아저씨 부대 좀 봐! 절대 내주지 않을 기세들이야!	I didn't expect there to be so many people here. But those big people are pushing and shoving like crazy! I don't stand a chance against them!						0	
21	呜！希望一会散场的时候还有机会要到签名……	嗚！希望等下散場的時候還有機會要到簽名……	うぅ！終わった後にサインをもらえるといいな……	으아… 끝날 때 사인을 받아갔으면 좋겠는데…	Geez! I hope we'll have the chance to get autographs when the competition ends...						0	
22	不过现场氛围真的好好，还有免费不限量的密米尔气泡水喝！	不過現場氛圍真的好好，還有無限暢飲的密米爾氣泡水！	それにしても、会場のナマの雰囲気って本当にいいよね！無料のミーミルソーダ飲み放題もあるし！	그래도 현장 분위기는 정말 좋은 거 같아. 무료로 미미르 소다수도 무한으로 제공해 주고 있고!	But the vibe of this venue is great — there's even free unlimited Mimir Soda!						0	
b-5											0	
