字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	收到研发部的消息后，我第一时间取回了晴的生化义肢，并安排了实战测试。	收到研發部的消息後，我第一時間取回了晴的生化義肢，並安排了實戰測試。	開発部からの通知を受け、私はすぐ晴のバイオ義肢を引き取って、実戦テストも用意した。	개발부의 소식을 받은 나는 즉시 하루의 로봇팔을 받아 실전 테스트를 계획했다.	After receiving the news from the R&D Department, I went to pick up Haru's biochemical prosthesis right away, and arranged for her to test it out.						0	
2	这几天在基地生活区大厅看到了几次无精打采的晴，如果再不让她重回战场，估计会憋出毛病。	這幾天在基地生活區大廳看到了幾次無精打采的晴，如果再不讓她重回戰場，大概會憋出毛病。	ここ数日、たまに社員寮でしょんぼりとしている晴を見かける。早く戦場に復帰させないと、彼女の心が病んでしまいそうだ。	지난 며칠 동안, 생활 구역 로비에서 무기력한 하루의 모습을 볼 수 있었다. 하루빨리 전장으로 복귀시키지 않으면 무슨 일이 생길 것만 같았다.	Over the past few days, I had seen Haru hanging around the Base hall listlessly. If she wasn't able to return to the battlefield soon, something bad would happen.						0	
3	除了确认生化义肢调整之后的性能，晴还带上了安全部新兵来熟悉战场，因此我特地选择了一块相对安全的区域。	除了確認生化義肢調整之後的性能，晴還帶了安全部新兵來熟悉戰場，因此我特地選擇了一塊相對安全的區域。	調整したバイオ義肢の性能を確認するほか、晴は安全部の新兵を連れて戦場を下見する。そのためわざと安全な区域を選んだ。	조정된 로봇팔 성능을 확인하고, 하루가 말했던 신병들이 전장에 익숙해질 수 있도록 나는 비교적 안전한 지역을 선정했다.	Other than testing her new prosthesis, Haru had also brought along some new recruits from the Security Department to get them familiar with the battlefield. Bearing that in mind, I had chosen a relatively safe area.						0	
4	虽然任务简单，你们也要牢记我讲的技巧，注意严格保持阵型，注意潜在危险。	雖然任務簡單，你們也要牢記我講的技巧，注意嚴格保持陣型，注意潛在危險。	任務は簡単だが、自分が伝えた言葉をしっかり覚えてくれ。陣形維持を厳守し、潜在的脅威に注意せよ。	미션은 간단하다. 내게 배웠던 기술들을 유념해서 전투 진형 태세를 갖추고, 잠재된 위험을 간과하지 말고 항상 의식하도록.	This is not a complicated operation, recruits, but I expect to see you demonstrate the discipline you showed in training. You will maintain formation at all times, you will be on your guard at all times.						0	
5	在事无巨细地对新兵们作出了吩咐后，晴走到了我的面前。	在鉅細靡遺地對新兵們作出了吩咐後，晴走到了我的面前。	新兵たちに注意事項を逐一説明した後、晴は私の前に歩いて来た。	하루는 신병들에게 꼼꼼하게 지시를 내린 후 내 앞으로 왔다.	After giving the new recruits extremely detailed orders, Haru walked over to me.						0	
6	生化义肢的状态不错，再次感谢你，分析员。	生化義肢的狀態不錯，再次感謝你，分析員。	バイオ義肢の調子は悪くない。改めて礼を言うよ、分析員。	로봇팔 상태가 굉장히 만족스러워. 고마워, 분석가.	The prosthesis looks pretty good. Thank you again, Adjutant.						0	
b-1											0	
7	不用客气，这是我分内的工作。	不用客氣，這是我分內的工作。	どういたしまして、すべきことをするだけだ。	아니에요. 당연히 제가 해야 할 일인데요.	Sure. I'm just doing my job.						0	
auto_13108	不用谦虚，没有充足的战斗经验可干不了这个。	不用謙虛，沒有充足的戰鬥經驗可做不了這個。	謙遜する必要はない。十分な戦闘経験がなければ、こんなことできるわけがない。	그렇게 겸손할 필요 없어. 이런 건 충분한 전투 경험이 없으면 해낼 수 없는 일이야.	Don't be so humble. You wouldn't be able to do this without ample combat experience.						0	
