字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	伴随着刺耳的金属摩擦声，升降梯缓缓停止，阳光已经几不可见。	伴隨著刺耳的金屬摩擦聲，升降梯緩緩停止，陽光已經幾不可見。	耳障りな金属の摩擦音と共に、エレベーターはゆっくり止まり、日差しはほとんど見えなくなった。	거슬리는 금속 마찰음과 함께 승강기는 천천히 멈춰 섰고, 햇빛은 희미해져 갔다.	The elevator slowly screeched to a halt. There was barely a trace of sunlight.						0	
2	明明是白天，天楼低区却处于一种诡异的安宁中，除了巡逻的降临团会员外，金属长桥上几乎没有闲逛的居民。	明明是白天，天樓低區卻處於一種詭異的安寧中，除了巡邏的降臨團會員外，金屬長橋上幾乎沒有閒逛的居民。	まだ昼間なのに、スカイタワーの低区は不気味なくらいに静かだ。パトロールの降臨団メンバー以外、金属製の橋の上をうろつく住民はいなかった。	대낮인데도 저층 구역은 이상할 정도로 고요했다. 순찰을 도는 강림단 신자들을 제외하면 메탈 브릿지 위로 거니는 주민들은 거의 없었다.	It was still daytime, but the Towers' Lower Levels were sinisterly quiet. Other than Adventists on patrol, there weren't any residents on the metal bridge.						0	
3	听从石竹的建议，我们做了伪装之后，才前往预定执行任务的地点——主要是避免被真正的天楼居民识破身份，从而导致意料之外的麻烦。	聽從石竹的建議，我們做了偽裝之後，才前往預定執行任務的地點——主要是避免被真正的天樓居民識破身份，從而導致意料之外的麻煩。	カーネーションのアドバイスを受けて、私たちは変装してからミッション地点へ赴くことにした——正体が本物のスカイタワー住民にバレて、予想外の面倒ごとにならないように。	석죽이 제안한대로 우리는 위장을 진행한 후 미션 장소에 도착했다. 스카이 타워 주민들에게 신분을 들켜 뜻밖의 상황이 발생하는 걸 방지하기 위함이다.	Following Dianthus' suggestion, we disguised ourselves before heading to the designated mission location. This was mainly to avoid issues that would arise from being recognized by real Towers residents.						0	
4	当然，如果遇到降临团武装会员的盘问，依然是让他们“倒头就睡”。	當然，如果遇到降臨團武裝會員的盤問，依然是讓他們“倒頭就睡”。	もちろん、もし降臨団の武装メンバーに問い詰められたら、やつらに「ぐっすり弾」を使うことになるが。	물론 이따금씩 강림단 무장 신자들을 마주쳐 심문을 받게 되면 그들에게 '수면제'를 시전했다.	Of course, if we happened to be questioned by armed Adventists, we'd have no choice but to use the Sleepers.						0	
5	我突然看见有什么反光的物品在眼前移动、停住。	我突然看見有什麼反光的物品在眼前移動、停住。	光を反射する何かが目の前で動いて、止まった。	순간 무언가 눈앞에서 번쩍거리며 움직이더니 갑자기 멈춰 섰다.	Suddenly, a reflective object began moving, then stopped right in front of my eyes.						0	
6	你们好像是生面孔，别的楼层来的？	你們好像是陌生人，別的樓層來的？	見ない顔だな、他のフロアからやってきたのか？	못 보던 얼굴들인데 다른 층에서 온 거야?	I'm not sure we've ever met. Are you all from another floor?						0	
7	一个天楼居民恰好从他的蜗居中走出，拦住了我们。	一個天樓居民恰好從他的蝸居中走出，攔住了我們。	ちょうど自分の家から出てきた一人のスカイタワー住民に出くわしてしまい、道を塞がれてしまった。	스카이 타워 주민이 갑자기 건물에서 나오더니 우리를 막아섰다.	A Towers resident emerged from his dwelling, stopping us in our tracks.						0	
8	来买“特效药”？	來買“特效藥”？	「特効薬」を買いに来たのか？	'특효약'을 사러 온 거야?	Are you here to buy some miracle drug?						0	
9	我努力表现出熟稔的姿态。	我努力表現出熟稔的姿態。	私はできるだけ慣れた仕草でこう言った。	난 당황하지 않고 평소에 하던 것처럼 익숙한 듯이 행동했다.	I tried my best to act natural.						0	
b-1											0	
10	对，你这里有卖的？怎么卖？	對，你這裡有賣的嗎？怎麼賣？	ああ。扱ってるのか？いくらだ？	네, 남은 특효약 있나요? 얼마에 팔고 있죠?	That's right. You sell it here? How much?						0	
11	他用独眼迅速左右巡视了一下。	他用獨眼迅速左右巡視了一下。	彼は隻眼をすぐ左右に動かした。	그는 외눈으로 빠르게 주변을 살펴본다.	He looked around quickly with one eye.						0	
12	四十五次杂役，或者三十天数据矿工。	四十五次雜役，或者三十天數據礦工。	雑用45回か、30日データマイナーとして働くか、ってところだな。	잡일을 45번 하던가, 30일 동안 데이터 마이닝을 하면 돼.	45 errander jobs or 30 days as a data miner.						0	
b-2											0	
13	算了，太贵了。	算了，太貴了。	結構だ、高すぎる。	그건 좀 곤란할 것 같은데요. 너무 비싸요.	Forget it. That's too expensive.						0	
14	那你说多少合适？	那你說多少適合？	じゃあ言ってみろ、いくらがいいんだ？	그럼 얼마가 적당한지 말해봐.	How much do you think is fitting?						0	
15	我没有立刻回答，如果回答不对，很有可能被识破伪装……	我沒有立刻回答，如果回答不對，很有可能被識破偽裝……	すぐには返事しなかった。もし変わったことを言ってしまえば怪しまれる可能性が高い……	난 바로 대답하지 않았다. 만약 대답을 잘못하면 위장한 것을 들키고 말 것이다…	I didn't answer right away. If I was wrong, he would see right through our disguises...						0	
16	你们不是这里人？	你們不是這裡的人？	お前たち余所者か？	자네들, 이곳 사람 아니지?	Are you not from around here?						0	
17	我们用别的东西跟你换。	我們用別的東西跟你換。	他の物で交換する。	다른 물건으로 물물교환을 하시죠.	We'll trade you something else.						0	
18	子弹，还有枪。	子彈，還有槍。	弾と銃器で。	총알도 있고 총도 있어요.	How about bullets and guns?						0	
19	我看懂了石竹冲我使的眼色，于是从武装带中取下弹匣，递了过去。	我看懂了石竹朝我使的眼神，於是從武裝帶中取下彈匣，遞了過去。	カーネーションの合図を受け、私は武装からマガジンを取り除き、相手に渡した。	난 석죽의 눈빛을 눈치채고, 무장 벨트에서 탄창을 꺼내 들어 건넸다.	Dianthus winked at me, and I caught on. I grabbed a magazine off of my belt and handed it over.						0	
20	啧啧啧……是你带来的人啊。	嘖嘖嘖……是你帶來的人啊。	ほう…あんたの連れだったか。	쯧쯧… 자네가 데리고 온 사람이었어?	Tsk, tsk, tsk... So you brought them here.						0	
21	是你什么人快不行了？竟然舍得用子弹来换。	是你什麼人快不行了？竟然捨得用子彈來換。	弾で取引するとはな。身内の誰かがもうダメになりそうか？	대체 누가 오늘내일하길래 이런 귀중한 총알로 교환을 하려 하는 거야?	What's the rush? Is someone dying? You're even willing to trade bullets...						0	
22	而且现在还是大家在讲坛聆听“教诲”的时候……石竹，他们到底是哪一层的？你怎么跟他们一块？	而且現在還是大家在講壇聆聽“教誨”的時候……石竹，他們到底是哪一層的？你怎麼跟他們一起？	それに今はみんなで教壇で「教え」を聞く時間なんだが……カーネーション、こいつらは一体どのフロアの者だ？なんでこんなやつらとつるんでる？	게다가 지금은 다들 강단에서 '가르침'을 듣고 있을 시간인데… 근데 석죽, 이 사람들은 도대체 몇 층 사람들이지? 왜 같이 있는 거고?	And it's time for everyone to listen to the "teachings" at the altar... Dianthus, which floor are they from? What are you doing hanging around with them?						0	
23	他们就住在楼下，你难道没见过吗？	他們就住在樓下，你難道沒見過嗎？	下のフロアに住んでいるけど、会ったことなかった？	바로 아래층에 살고 있는데 한 번도 못 보셨나요?	They live downstairs. Haven't you seen them around?						0	
24	管事用怀疑的眼神继续打量我们。	管事用懷疑的眼神繼續打量我們。	幹事は相変わらず怪訝な目でこちらを見つめている。	관리자는 의심스러운 눈빛으로 우리를 훑어봤다.	The Administrator continued to look at us suspiciously.						0	
25	好吧，还有别的东西要买吗？	好吧，還有別的東西要買嗎？	いいだろう。他に買いたいものはあるか？	그렇군, 혹시 더 필요한 물건 있어?	Alright. Do you need anything else?						0	
26	用子弹换，可以给你们打点折扣。	用子彈換，可以幫你們打點折扣。	弾で交換するなら、値引きぐらいしてやろう。	총알로 교환을 하는 거라면 할인을 해주도록 하지.	I'll give you a discount if you pay with bullets.						0	
27	不用了，我们够了。	不用了，我們夠了。	いい、これで十分。	괜찮아요, 충분해요.	No, that's enough.						0	
28	走吧？	走吧？	行こう？	그럼 갈까요?	Should we go?						0	
b-3											0	
29	嗯，赶快回去吧。	嗯，趕快回去吧。	ああ、戻ろう。	좋아, 서두르자.	Yeah, let's head back.						0	
30	杂役和数据矿工都是天楼里的工作，你要付出对应“人/次”或者“人/天”的劳动，才能从管事那里买到东西。	雜役和數據礦工都是天樓裡的工作，你要付出對應“人/次”或者“人/天”的勞動，才能從管事那裡買到東西。	雑用もデータマイナーもスカイタワーでの仕事で、対応した作業量の労働をすることで幹事から買い物ができる。	잡일, 데이터 마이닝 모두 스카이 타워에서 하는 일이에요. 물건을 사려면 관리자에게 해당되는 '인원/횟수' 또는 '인원/일자'에 맞는 노동을 지불해야 하고요.	Erranders and data miners are jobs in the Towers. You work a certain number of jobs or days to pay the Administrator for various goods.						0	
b-4											0	
31	用劳动换取报酬，很合理。	用勞動換取報酬，很合理。	労働で対価を得てるのか、合理的だ。	노동을 하고 보수를 받는다니 나름 합리적이네.	Using labor in exchange for goods... That sounds reasonable.						0	
b-5											0	
32	谢谢你救场。	謝謝你救場。	フォローしてくれてありがとう。	도와줘서 고마워.	Thanks for saving the day.						0	
33	不要自作多情，我不是特意来救场的。	不要自作多情，我不是特意來救場的。	自惚れないで、別にあなたのためにフォローしたわけじゃない。	특별히 도와준 것도 아니니 고마워하실 필요는 없어요.	Don't get all mushy. I didn't come here to save the day.						0	
34	晴，我把你们安全带到了地方，而且冒了额外的风险……	晴，我把你們安全帶到了地方，而且冒了額外的風險……	晴、安全な場所まで案内して、それにリスクも冒した……	하루 님, 모두를 무사히 목적지까지 데려왔어요. 추가적인 위험도 감수했고요…	Haru, I got you all here safely and even took an unexpected risk...						0	
35	我们说好的，报酬会追加。	我們說好的，報酬會追加。	約束通り、報酬は弾んでくれるよね。	보수는 더 챙겨준다고 약속했었죠?	We agreed I'd receive additional payment.						0	
36	嗯，还是用抑制剂来支付吗？给。	嗯，還是用抑制劑來支付嗎？給。	もちろん。支払いは抑制剤でいいな？はい。	응, 예전처럼 억제제로 지불하면 되나? 자, 여깄어.	Right. You still want inhibitors? Here.						0	
37	我看见晴递过去了几支巴德尔抑制剂。	我看見晴遞過去了幾支巴德爾抑制劑。	晴は彼女に数本のバルダー抑制剤を渡した。	하루가 발드르 억제제 몇 개를 석죽에게 건넨다.	I watched as Haru gave her several Baldr Inhibitors.						0	
38	分析员，这些都是向后勤报备过的。	分析員，這些都是向後勤報備過的。	分析員、これらは全部後方支援に報告してある。	분석가, 이건 지원부에게 사전에 보고된 것들이야.	Adjutant, these have all been reported to Logistics.						0	
39	还没等我询问，晴就已经主动解释。	還沒等我詢問，晴就已經主動解釋。	私が聞く前に、晴は自分から説明してくれた。	질문을 하기도 전에 하루는 내게 먼저 설명을 해줬다.	Haru explained before I even had the chance to ask.						0	
b-6											0	
40	抑制剂？不会被别人抢走吗？	抑制劑？不會被別人搶走嗎？	抑制剤って、奪われないか？	억제제를 가져가면 다른 사람이 훔쳐 가지는 않아?	Inhibitors? Won't they get stolen?						0	
41	谢谢你的关心，不过，那就是我自己的麻烦了。	謝謝你的關心，不過，那就是我自己的麻煩了。	お気遣いありがとう。でも、奪われてもこっちの問題で、あなたたちとは関係ない話よ。	신경 써줘서 고맙지만 그건 제가 알아서 해결하면 되는 문제에요.	I appreciate your concern, but that's my problem to worry about.						0	
42	晴，到这里我就完事了，回见。	晴，到這裡我就完事了，再見。	晴、お手伝いはここまでね、それじゃまた。	하루 님, 제 역할은 여기까진 것 같네요. 그럼 다음에 또 봬요.	Haru, my work is done here. I'll see you later.						0	
43	我把注意力放在刚刚“买下”的“特效药”上。	我把注意力放在剛剛“買下”的“特效藥”上。	さっき「買った」ばかりの「特効薬」に注目した。	난 방금 '구매'한 '특효약'을 자세히 살펴봤다.	I redirected my attention to the miracle drug I had just "purchased."						0	
b-7											0	
44	芙提雅，能帮我看看这是什么吗？	芙提雅，能幫我看看這是什麼嗎？	フリティア、これが何か調べてくれないか？	프티야, 이것 좀 봐줄 수 있어?	Fritia, could you have a look at what this is?						0	
45	好呀，包在芙提雅老师身上。	好呀，包在芙提雅老師身上。	いいよ、フリティア先生に任せて。	오케이! 프티야 선생님한테 맡겨만 줘!	Sure, leave it to Professor Fritia.						0	
46	……	……	……	…	...						0	
47	分析员，怎么看，这里面的液体都只是稀释过后的泰坦物质哎。	分析員，怎麼看，這裡面的液體都只是稀釋過後的泰坦物質哎。	分析員、どう見ても、中の液体はただの薄めたタイタン物質だよ。	분석가, 이 액체는 타이탄 물질을 희석한 것들이야.	Adjutant, honestly, the liquid in here is basically just diluted Titagen.						0	
48	泰坦物质的浓度相当低，成分上又添加了抑菌剂和糖浆等矫味剂。	泰坦物質的濃度相當低，成分上又添加了抑菌劑和糖漿等矯味劑。	タイタン物質の濃度はかなり低くて、それに静菌剤とシロップとかの矯味剤を加えたもの。	타이탄 물질의 농도가 엄청 낮아. 여기에 정균제라던가 시럽 등의 향료를 넣은 것 같고.	The Titagen is at a relatively low concentration, and they've also added bacteriostatic agents and flavorings, such as sugar syrup.						0	
b-8											0	
49	把这个东西喝下去会怎么样？	把這個東西喝下去會怎麼樣？	じゃあこれを飲んだらどうなる？	이걸 마시면 어떻게 되는데?	What happens if you drink this stuff?						0	
50	我回想起上次执行任务时，得知了“泰坦物质可以作为抑制剂的原料”，所谓的“特效药”，说不定真的对医治成年病有效。	我回想起上次執行任務時，得知了“泰坦物質可以作為抑制劑的原料”，所謂的“特效藥”，說不定真的對醫治成年病有效。	前回の任務中、「タイタン物質が抑制剤の原料として使える」ことを知ったのを思い出した。この「特効薬」は、本当にティーン症候群に効くかもしれない。	저번 미션으로 '타이탄 물질이 억제제 원료로 사용 가능'하다는 것을 알았다. 어쩌면 '특효약'이 성인병 치료에 효과가 있을지도 모른다.	I recalled learning that Titagen could be used to make inhibitors on a past mission. This so-called "miracle drug" might actually be effective in treating Juvosis.						0	
51	稍等稍等，我对比一下实验室使用动物实验得到的数据……	稍等稍等，我對比一下實驗室使用動物實驗得到的數據……	待ってね、研究室の動物実験データと比べてみる……	잠깐만, 연구실에서 동물 실험을 통해 얻은 데이터로 비교 좀 해볼게…	Wait a minute, let me compare it with the data from our lab experiments...						0	
52	结论是，短期内不会致命，但是泰坦物质无法通过代谢排出人体，长期按照这种剂量服用，首先是脏器开始晶体化，最终发展方向会是……	結論是，短期內不會致命，但是泰坦物質無法通過代謝排出人體，長期按照這種劑量服用，首先是臟器開始晶體化，最終發展方向會是……	結論としては、短期的には致命的にならないけど、タイタン物質は代謝で人体から排出できないから、長期間この量を服用すると、まず臓器から結晶化し始めて、最終的に……	결론은 단기적으로 치명적이진 않지만, 타이탄 물질이 신진대사를 통해 인체 밖으로 빠져나가지 못해. 장기 복용 시 장기 결정화로 결국엔…	It's not fatal in the short-term. However, Titagen can't be metabolized, so long-term usage would cause organ crystallization, turning the users into...						0	
b-9											0	
53	异化人。	異化人。	変異者になる。	변이자가 되겠네?	The Changed.						0	
54	嗯，很不乐观的结局呢。	嗯，很不樂觀的結局呢。	そう、いい結果にはならないね。	맞아… 배드 엔딩인 셈이지.	Yep. Not much of a happy ending.						0	
b-10											0	
55	发展到最坏结局的时间是？	發展到最壞結局的時間是？	そうなるまでの期間は？	그 결말까지는 시간이 어느 정도 소요될까?	How long would it take to reach a bad ending with that dosage?						0	
56	三年到五年的时间，应该……吧。	三年到五年的時間，應該……吧。	三年から五年くらい、かな……たぶん。	한… 3년에서 5년 정도 걸릴 거야.	Probably three to five years... I guess.						0	
57	“特效药”即使能治好成年病，也会夺取服用它的人的未来。	“特效藥”即使能治好成年病，也會奪取服用它的人的未來。	たとえこの「特効薬」を使い、彼らのティーン症候群が治ったとしても、これは使用者の未来を奪う。	'특효약'이 성인병을 고칠 수 있을지 몰라도 사용한 사람들의 미래도 같이 앗아갈 것이다.	Even if it cured their Juvosis, it would hardly give them much of a future.						0	
58	分析员，我们这边发现萨特了。	分析員，我們這邊發現薩特了。	分析員、こちらサルトルを発見しました。	분석가, 사르트르를 발견했어.	Adjutant, we've found Sartre over here.						0	
