字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
2	是分析员啊，我们刚晨练完回来，你呢？去干嘛呀？	是分析員啊，我們剛晨練完回來，你呢？去幹嘛呀？	あら分析員。おはよ、今朝練帰りよ。あんたは？	분석가! 우린 방금 막 아침 운동을 마치고 돌아오는 길인데. 넌 무슨 일 있어?	Adjutant, morning! We just finished morning training. How about you? Are you heading somewhere?						0	
b-2											0	
3	刚看完资料复盘，现在准备回去睡一会儿。	剛看完資料復盤，現在準備回去睡一下子。	ちょっと資料を読んでた。これから帰って少し寝るよ。	막 자료 복구를 끝내서, 가서 눈 좀 붙이려고.	I just finished reading the document review, and I'm going back for some sleep now.						0	
4	适度休息，别太辛苦。	適度休息，別太辛苦。	適度に休め。働きすぎはよくない。	너무 무리하지 말고 적당히 쉬어가면서 해.	Get some proper rest. Don't overdo it.						0	
5	你刚刚是在关心分析员吗？真的吗！让我看看今天的太阳是……没走错呀。	你剛剛是在關心分析員嗎？真的嗎！讓我看看今天的太陽是……方位沒錯呀。	それって分析員のこと心配してるの？あたしの空耳かしら？明日は雨が降るわね〜	지금 분석가를 걱정하는 거야? 오늘 해가 서쪽에서 떴나… 아닌데… 분명히 동쪽에서 떴는데?!	Omg, were you worried about the Adjutant just now? Let me see, the sun... Oh, it did rise today.						0	
6	里芙瞥了一眼笑得停不下来的芬妮，摇了摇头。	里芙瞥了一眼笑得停不下來的芬妮，搖了搖頭。	リフはおかしそうに笑っているファニーを一瞥し、首を振った。	리브는 웃음을 참지 못하는 페니를 한번 훑어보고는 고개를 절레절레 저었다.	Lyfe shot a glare at Fenny, who couldn't stop giggling, and shook her head.						0	
b-3											0	
7	啊……那个，早上好，琴诺。	啊……那個，早安，琴諾。	あ……あの、おはよう、チェルノ。	아… 저기, 좋은 아침이야! 체르노!	Ah... um, morning, Cherno.						0	
8	嗯，早上好。	嗯，早安。	はい、おはようございます。	네. 좋은 아침이에요.	Uh, good morning.						0	
