字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	我按照约定，来到了餐厅。	我按照約定，來到了餐廳。	約束通り、食堂に来た。	약속 일정에 맞춰 식당에 도착했다.	I arrived at the canteen at the time Marian and I had agreed.						0	
2	看了一下周围，餐厅没有别人，毕竟不是用餐时间。	看了一下周圍，餐廳沒有別人，畢竟不是用餐時間。	周りを見渡す限り、食堂には誰もいない。まあ、食事の時間じゃないからな。	주변을 둘러보니 식당에는 아무도 없었고, 그렇다고 영업 시간도 아니었다.	Whole place was empty. No big surprise there, it was always quiet this time of day.						0	
3	我随意找了个座位坐下等待茉莉安，不到五分钟我听见了小轮子摩擦地面的声音。	我隨意找了個座位坐下等待茉莉安，不到五分鐘我聽見了小輪子摩擦地面的聲音。	適当に空いている席に座ってマリアンを待つことにした。5分も経たないうちに、車輪が床を擦る音が聞こえた。	아무 곳에 자리를 잡고는 앉아서 마리안을 기다렸다. 머지않아 땅에 바퀴가 부딪히는 소리가 들렸다.	I wandered a little, then found myself somewhere to sit down. Before too long, there came the sound of little wheels trundling their way along a corridor.						0	
4	茉莉安推着她的小推车走了过来。	茉莉安推著她的小推車走了過來。	マリアンはワゴンを押してこちらに歩いて来た。	마리안이 다기차를 끌고 걸어온 것이다.	Through the door came first the tea-trolley, and then Marian herself.						0	
5	老实说，和茉莉安相处，我总是小心翼翼的，觉得她和她的精致茶具一样易碎。虽然我也知道身为天启者的她肯定比我结实多了……	老實說，和茉莉安相處，我總是小心翼翼的，覺得她和她的精緻茶具一樣易碎。雖然我也知道身為天啟者的她肯定比我結實多了……	正直、マリアンに接する時はいつも気を付けている。マリアンは彼女のティーセットと同じくらい壊れやすいと思うから。覚醒者としての彼女は私よりずっと頑丈だけど……	사실 나는 마리안에게 늘 조심히 대했다. 찻잔과 같이 마리안은 유리 심장이었기 때문이다. 계시자라서 나보단 강하겠지만…	Those ornate little cups rattling away atop the trolley... and then Marian herself... I had no idea how to handle any of them... just a creeping sense that one wrong move from me would smash them into a thousand tiny pieces and there would be nothing I could do to fix any of it.						0	
6	非常抱歉，我迟到了。因为怕点心都倒了，走得很慢。	非常抱歉，我遲到了。因為怕點心都倒了，走得很慢。	遅くなり申し訳ございません。お菓子が倒れないか心配で、ゆっくり歩いてきました。	정말 죄송해요… 많이 늦었죠. 다과들이 땅에 떨어질까 봐 천천히 걸었더니 그만…	I'm terribly sorry, I really am awfully late. You can only push a trolley like this so fast, rush and you risk toppling it and spilling cake all over the place.						0	
7	我看见她推车上的茶点塔便明白了一切。	我看見她推車上的甜點塔便明白了。	ワゴンの乗っているケーキタワーを見て理解した。	그녀가 말하지 않아도 다기차 위에 다과들이 탑처럼 쌓여있는 것을 보고 어느 정도 지레짐작할 수 있었다.	One look at that tower of finger sandwiches, scones, slices of Victoria sponge, and little plates of shortbread... I could see why she would worry.						0	
8	茉莉安动作熟练地把茶具、茶点摆上餐桌后，把一个茶杯轻轻推到我面前。	茉莉安動作熟練地把茶具、茶點擺上餐桌後，把一個茶杯輕輕推到我面前。	マリアンは慣れた手つきでティーセットとお菓子をテーブルの上に並べた後、ティーカップをそっと私の前に差し出した。	마리안은 능숙하게 찻잔과 다과들을 식탁에 올린 후, 내게 찻잔을 건넸다.	With the fluid grace that comes from practice, Marian laid out everything, the cups and saucers, little kettle, teapot, plates and spoons...						0	
9	我把茶壶和茶杯预热好了，这样可以少等几分钟。	我把茶壺和茶杯預熱好了，這樣可以少等幾分鐘。	ティーポットとカップは予熱してあります。	시간이 지연되는 걸 줄이려고 찻주전자와 찻잔을 미리 예열했어요.	I warmed the cups and the teapot before I came, that way we don't need to wait quite so long.						0	
b-1											0	
10	茉莉安想得很周到啊。	茉莉安想得很周到啊。	さすがマリアン、手際がいいな。	마리안은 정말 세심하구나.	That's very considerate of you.						0	
11	虽然我嘴上这么附和……实际上我是第一次听说茶壶需要预热。	雖然我嘴上這麼附和……實際上我是第一次聽說茶壺需要預熱。	口ではそう言ったけど……実はティーポットに予熱が必要なのは初耳だ。	최대한 예의를 갖춘다고 얘기했지만… 사실 찻주전자를 데운다는 말은 처음 들어봤다.	You need to warm a teapot?... I'm sure you can get away with not doing that... still, if it matters to her.						0	
12	分析员是喜欢淡一点还是浓厚一点的？	分析員是喜歡淡一點還是濃厚一點的？	分析員さんは薄い方と濃い方どちらがよろしいでしょうか？	분석가님은 연한 게 좋으세요? 진한 게 좋으세요?	Adjutant, how do you normally take your tea? On the weaker side or the stronger side?						0	
b-2											0	
13	浓一点的吧。	濃一點的吧。	濃い方かな。	진하게 부탁할게.	On the stronger side, if that's alright.						0	
14	分析员是成熟大人的口味呢~	分析員是成熟大人的口味呢~	分析員さんが好きなのは大人の味ですね～	분석가님은 어른 입맛인가 봐요~	A mature palate.						0	
15	我父亲和兄长也很喜欢浓厚的红茶，父亲甚至不加糖。	我父親和兄長也很喜歡濃厚的紅茶，父親甚至不加糖。	私のお父様とお兄様も濃い味の紅茶が好きです。お父様は砂糖すら入れません。	저희 아버지하고 오빠도 모두 진한 홍차 맛을 좋아해요. 아버지는 심지어 설탕도 넣지 않으시죠.	Father, my eldest brother too for that matter, they both prefer a strong tea. Father would never take sugar in his.						0	
16	倒也不是需要提神，只是喜欢那种苦味吧。	倒也不是需要提神，只是喜歡那種苦味吧。	眠気を覚ますためではありません。ただあの苦味が好きなのでしょう。	카페인으로 정신을 깨우려고 그러는 건 아닌 것 같고, 그냥 쓴 것 좋아하시는 것 같아요.	He says it's not for any kind of stimulative effect... he likes the bitterness.						0	
17	淡一点的吧。	淡一點的吧。	薄い方がいいかな。	연하게 부탁할게.	Not too strong.						0	
18	我也喜欢淡一点的茶，太好了，和分析员一样。	我也喜歡淡一點的茶，太好了，和分析員一樣。	あら、本当ですか？私も薄いのが好きです。よかったです、分析員さんと同じ好みで……	저도 연한 차를 좋아하는데, 분석가님과 같아서 너무 기뻐요!	Lovely, I prefer it that way too.						0	
