字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	不行了……那两个天启者像怪物一样！我们拦不住她们了——	不行了……那兩個天啟者像怪物一樣！我們攔不住她們了——	ダメだ……覚醒者どもめ、まるで化け物じゃないか！俺たちじゃ抑えきれないぞ──	안 돼… 저 계시자들은 완전 괴물과 다를 게 없어! 우리는 저들을 막을 수 없어…	This isn't good... Those Manifestations are like monsters! There's no way we can stop them—						0	
2	你……你们才是不人不鬼的怪物！	你……你們才是不人不鬼的怪物！	ば……化け物は、あなたたちの方だよ！	네 녀석들이야말로 사람도 아니고 괴물도 아니야!	Hey! You guys are the inhuman monsters here!						0	
3	苔丝脱手甩出的魔术牌正中对方的额头，子弹紧随而至，打穿了那名敌人脸上的泰坦物质结晶。对方立时扑倒在地，半边身体眨眼间便湮灭消散。	黛斯脫手甩出的魔術牌正中對方的額頭，子彈緊隨而至，打穿了那名敵人臉上的泰坦物質結晶。對方立時撲倒在地，半邊身體眨眼間便湮滅消散。	テスの放ったマジックカードが敵の額に突き刺さった。弾丸がすぐさまその後を追い、顔面に生えるタイタン物質の結晶を砕く。敵はその場に倒れた瞬間、体の半分が消し飛んでいた。	테스가 휘두른 마술 카드가 상대방의 이마를 정확히 맞혔고, 그 순간 탄약이 즉시 따라와 타깃의 얼굴에 있는 타이탄 결정체를 관통했다. 이에 타깃은 그대로 땅에 쓰러졌고, 몸의 절반이 순식간에 소멸되었다.	The magic card Tess threw struck the opponent in the forehead, and the bullet following closely behind pierced the Titagen crystal on his face. He slumped to the ground in an instant, and half of his body evaporated in the blink of an eye.						0	
4	伊切尔！伊切尔？！	伊切爾！伊切爾？！	イチェル！イチェル！？	이첼? 이첼?!	Eatchel! Eatchel!?						0	
5	这边。	這邊。	こっちよ。	이쪽이야.	Over here.						0	
6	我跟在苔丝的身后走进实验室的时候，凯茜娅正把一支弩箭从敌军的心口里拔出来——她站在一处控制台旁，神色凝重。	我跟在黛斯的身後走進實驗室的時候，凱茜婭正把一支弩箭從敵軍的心口裡拔出來——她站在一處控制台旁，神色凝重。	テスに続いて実験室に踏み入るのと、カーシアがクロスボウの矢を敵の胸から引き抜くのがほぼ同時だった。彼女はあるコントロールパネルの前に立ちながら、沈んだ表情をしていた。	테스의 뒤를 따라 실험실로 들어갔을 때, 캐시아는 적군의 심장 속에서 화살을 뽑아내고 있었다. 그녀는 콘솔 옆에 서서 어두운 표정을 하고 있었다.	As I followed Tess into the lab, Katya was already pulling a crossbow bolt out of an enemy's heart as she stood next to a control panel, wearing a somber expression.						0	
7	控制台上密密麻麻地排布着大小不一的开关，应对着这个房间里一眼数不过来的实验舱体。	控制台上密密麻麻地排佈著大小不一的開關，應對著這個房間裡一眼數不清的實驗艙體。	パネルには大小さまざまなスイッチが付いていた。おそらくこの部屋にある無数の実験カプセルと対応しているのだろう。	콘솔 위에는 다양한 크기의 스위치들이 빽빽하게 늘어서 있었고, 방에는 한눈으로는 셀 수 없을 만큼 많은 양의 실험 캡슐들이 놓여 있었다.	Switches of various sizes were densely laid out on the control panel, corresponding to the seemingly countless experimental pods in this room.						0	
8	从开裂破损的缺口中，我看到那些舱体里“浸泡”着的都是一个个被强行灌注实验药剂，人为地制造与泰坦“融合”的实验素体。	從開裂破損的缺口中，我看到那些艙體裡「浸泡」著的都是一個個被強行灌注實驗藥劑，人為地製造與泰坦「融合」的實驗素體。	壊れたカプセルを覗き込むと、中の液体に「浸かって」いるのは、強制的に実験用の薬品を注入され、人為的にタイタンとの「融合」を果たした実験素体ばかりだった。	나는 깨진 틈을 통해 캡슐에 담겨있는 것이 실험용 화학 물질을 강제로 부어 타이탄과 융합된 실험체를 인위적으로 만드는 것임을 알 수 있었다.	From the fracture cracks in the exterior, I realized the people soaking in the pods were all submerged in experimental chemicals, artificially creating experimental bodies infused with Titagen.						0	
9	它们有的已经死在凯茜娅的弩箭下，属于泰坦物质的半边肉体湮灭无踪。有的则还被困在实验舱里，但也早就没了生气。	它們有的已經死在凱茜婭的弩箭下，屬於泰坦物質的半邊肉體湮滅無蹤。有的則還被困在實驗艙裡，但也早就沒生氣了。	カーシアのクロスボウによって命を落とし、タイタン物質で構成された半身が消え失せたものもいれば、カプセルに囚われたまますでに生気を失っているものもいた。	그들 중 일부는 캐시아의 석궁 화살에 맞아 죽었다. 타이탄 물질로 이루어진 그들의 반신은 흔적도 없이 소멸되었다. 그리고 일부는 여전히 실험 캡슐에 갇혀있지만 활력을 잃은 상황이었다.	Some were already slain by Katya's crossbow bolts, with the halves of their bodies filled with Titagen evaporating without a trace. Some were still trapped inside the experimental pods, but they seemed to have become lifeless vessels long ago.						0	
10	而在林立的众多实验舱当中，最大的那一个造型最为邪恶扭曲——如同章鱼的触角一般，许多管道自那个舱体上延伸而出，连接到其他更小的舱体上。	而在林立的眾多實驗艙當中，最大的那一個造型最為邪惡扭曲——如同章魚的觸角一般，許多管道自那個艙體上延伸而出，連接到其他更小的艙體上。	そんな数あるカプセルの中でも、ひと際大きく、いびつなカプセルがあった。まるでタコの足みたいに沢山のパイプを伸ばし、その先で他の小さなカプセルと繋がっていた。	수많은 실험 캡슐 중, 가장 큰 것은 문어의 더듬이처럼 사악해 보이고 뒤틀린 모양을 하고 있었는데, 많은 파이프가 해당 캡슐에서 뻗어져 나와 크기가 작은 캡슐들과 연결되어 있었다.	The largest of the experimental pods was the most warped and insidious of all — pipes protruded out of it like an octopus' tentacles, connecting to other smaller pods.						0	
