字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	就算是身处顶楼，米德加尔特的日光也远不如新恒提罗般充裕。	就算是身處頂樓，米德加爾特的日光也遠不如新恆提羅般充裕。	ミッドガルドの日差しの強さは、最上階に居てもニューガントラよりはマシだった。	비록 옥상에 있어도 미드가르드의 햇빛은 뉴헨틸로처럼 눈부시지 않다.	Even on the rooftop, Midgard's sunlight felt scarce compared to the abundant rays in New Hentiro.						0	
2	而那即将步入下一个季节的风，也为此处增添了几丝凉意。	而那即將步入下一個季節的風，也為此處增添了幾絲涼意。	次の季節の到来を仄めかす風が吹くたびに、ここの空気はさらに涼しくなっていく。	다음 계절로 접어들고 있는 바람은 이곳에 서늘한 기운을 더해준다.	The breeze, hinting at the next season, brought with it a slight chill.						0	
3	新恒提罗事件落幕后，我们终于迎来了短暂的平和时光。	新恆提羅事件落幕後，我們終於迎來了短暫的和平時光。	ニューガントラの事件も終息し、私達はようやく安らぎのひとときを享受することができていた。	뉴헨틸로 사건이 끝난 후 드디어 평화로운 시간을 맞이하게 되었다.	Following the conclusion of the incidents in New Hentiro, we were graced with a rare period of peace.						0	
4	只是，银勺与杯壁碰撞发出的脆响，还是让我的思绪不由得飘向了不久之前的……	只是，銀勺與杯壁碰撞發出的脆響，還是讓我的思緒不由得飄向了不久之前的……	しかし、銀のスプーンとカップがぶつかる音を聞くたびに、私は知らず知らずあの時の出来事を思い返してしまうのだった……	그 순간, 은숟가락과 찻 잔이 부딪히는 소리가 나의 생각을 얼마 전에 일어났었던 일을 상기시켰다.	Yet, the distinct clinks of silver spoons and porcelain cups made my mind wander back to recent events...						0	
5	分析员。今天的红茶不合你口味吗？	分析員。今天的紅茶不合你口味嗎？	分析員さん……今日の紅茶はお口に合いませんか？	분석가님, 홍차가 입에 안 맞으시나요?	Adjutant. Is the tea not to your taste today?						0	
6	伴随着淡淡茶香，茉莉安的声音又将我拉回当下。	伴隨著淡淡茶香，茉莉安的聲音又將我拉回當下。	マリアンの声と淡い紅茶の香りが私を現実に引き戻してくれた。	옅은 차 향기와 함께 마리안의 목소리가 나를 현실로 불러들였다.	Marian's voice, laced with the scent of tea, snapped me back to the present.						0	
7	抱歉，刚刚有些恍惚……	抱歉，剛剛有些恍惚……	ああ、悪い。ちょっとぼんやりしていただけだよ……	미안, 잠깐 다른 생각을 좀 했어…	Sorry, I was just a bit lost in thought...						0	
8	我们已经很久没有一起喝过下午茶了？	我們已經很久沒有一起喝過下午茶了？	君と一緒にアフタヌーンティーを楽しむのは、結構久しぶりじゃないか？	우리 이렇게 오후 티타임을 한지도 벌써 꽤 됐지?	It feels like ages since we last had tea together, doesn't it?						0	
9	不久前不是还在新恒提罗的餐厅喝过吗？	不久前不是還在新恆提羅的餐廳喝過嗎？	この前、ニューガントラのレストランでご一緒したじゃないですか。	얼마 전에 뉴헨틸로 레스토랑에서 마시지 않았었나요?	Didn't we just have tea at that restaurant in New Hentiro not long ago?						0	
10	那时的氛围完全不一样吧。	那時的氛圍完全不一樣吧。	あの時はアフタヌーンティーどころじゃなかっただろう。	그때는 분위기가 완전 달랐었지.	That was a different kind of atmosphere, though.						0	
11	嗯，确实……	嗯，確實……	ええ、それもそうですね……	네, 그렇죠…	Mm, that's true...						0	
12	不过对我而言，无论是平和的悠哉度日，还是赌上性命的殊死一搏。只要和分析员在一起，就没有什么不同。	不過對我而言，無論是平和的悠哉度日，還是賭上性命的殊死一搏。只要和分析員在一起，就沒有什麼不同。	でも私にとっては、ゆっくり過ごす日々も、命を懸けた勝負も、分析員さんと一緒なら、違いはありませんから。	하지만 저에게 있어 평화로운 바캉스든, 죽을 각오를 한 전투든, 분석가님과 함께라면 다 똑같다고 생각해요.	But for me, whether in peace or in peril, time spent with the Adjutant feels consistently precious to me.						0	
13	面前的少女抿了一口杯中的茶，露出了略显得意的笑容。	眼前的少女抿了一口杯中的茶，露出了略顯得意的笑容。	少女は紅茶を一口啜って、どこか得意げな笑顔を私に見せた。	앞에 있는 소녀는 차를 한 모금 마시며 미소를 지었다.	The young lady in front of me took a sip of her tea, a smug smile playing on her lips.						0	
14	还要再来一杯吗？这个季节的下午很漫长，我们可以慢慢地……	還要再來一杯嗎？這個季節的下午很漫長，我們可以慢慢地……	さらに一杯、どうですか？この季節になると、午後も長くなりますので、ゆっくりと楽しみましょう……	한 잔 더 드릴까요? 이번 계절의 오후는 꽤 길어요. 그러니 천천히 즐기세요…	Would you like a refill? We have time, the afternoons at this time of year are quite long—						0	
15	哎？不知不觉已经喝干了吗？	哎？不知不覺已經喝乾了嗎？	あれ？お茶を全部飲んでしまいましたね。	어? 벌써 다 마셨네요?	Huh? Have we finished the pot already?						0	
16	她本想起身为我倒茶，但是茶壶中却早已空空如也。	她本想起身為我倒茶，但茶壺中卻早已空空如也。	私のティーカップにお茶を注ごうとしたマリアンは、ティーポットが空になっていることに気づいた。	마리안이 일어나서 차를 따라 주려 했지만, 찻주전자는 이미 텅 비어 있었다.	She tried to refill my cup only to find the teapot empty.						0	
17	稍等，我再去泡一些来。	稍等，我再去泡一些來。	少々お待ちください。今から淹れてきますね。	잠깐만요, 다시 우려 올게요.	Just a moment. I'll brew some more.						0	
18	还没等我将茶杯放下，茉莉安便匆匆端走了茶盘。	還沒等我將茶杯放下，茉莉安便匆匆端走了茶盤。	私がカップを置くよりも先に、マリアンはトレイを取って、慌ただしくテーブルを離れた。	내가 찻잔을 내려놓기도 전에 마리안은 서둘러 쟁반을 들고 갔다.	Before I could set my cup down, Marian hurriedly took the tray away.						0	
19	不知道是不是错觉，自从从新恒提罗回来后，茉莉安好像变得更加“强势”一些了？	不知道是不是錯覺，自從從新恆提羅回來後，茉莉安好像變得更「強勢」一些了？	気のせいなのだろうか。ニューガントラから戻ってから、マリアンは今まで以上に押しが強くなった気がする。	착각일지도 모르지만, 뉴헨틸로에서 돌아온 후 마리안은 어딘가 많이 달라져 있었다.	Maybe this is just in my head... but ever since we returned from New Hentiro, has Marian adopted a more assertive air?						0	
20	阖上双眼后，我笑着摇了摇头。然而就在这时——	闔上雙眼後，我笑著搖了搖頭。然而就在這時——	そう思いながら、私は目を細めて首を横に振ったが、そのとき……	눈을 감고 나는 미소를 진채 고개를 저었다. 바로 그때…	I closed my eyes and chuckled, dismissing the thought. But just then...						0	
21	喂——猜猜我是谁？	喂——猜猜我是誰？	だ～れだ？	헤헤헤~ 내가 누구게~?	Hey — guess who?						0	
22	一双纤细的手从后方伸出，捂住了我的眼睛。与此同时，温热的气息灌进耳朵……	一雙纖細的手從後方伸出，摀住了我的眼睛。同時，溫熱的氣息灌進耳朵…	繊細な手が私の視線を遮った。それと同時に、暖かい息が私の耳にかかり……	가느다란 두 손이 뒤에서 내 눈을 가렸다. 동시에 따뜻한 숨결이 귀에 스며들었다…	Delicate hands reached out from behind and covered my eyes, a warm breath tickling my ear.						0	
23	猜错的话，就咬断你的脖子。	猜錯的話，就咬斷你的脖子。	間違った答えを口にしたら、この首を食いちぎるから。	틀리면 목을 물어뜯어 버릴 거야.	Guess wrong, and I'll snap your neck.						0	
24	……凯茜娅，这样的把戏玩个一次两次就够了。	……凱茜婭，這樣的把戲玩個一次兩次就夠了。	……ほどほどにしろよ、カーシア。	… 캐시아, 이런 장난은 한두 번이면 충분해.	...Katya, this trick is getting old.						0	
25	哎呀，这么快就猜出来了吗？	哎呀，這麼快就猜出來了嗎？	あら。もうバレたの？	어머, 이렇게 빨리 맞히다니?	Aww, you guessed it so quickly.						0	
26	完全不用猜，只有你会这么做。	完全不用猜，只有你會這麼做。	こんなことをするのは君くらいだからな。考えるまでもなかったさ。	추측할 필요도 없어, 오직 네가 할 수 있는 일이니까.	No need to guess — only you would do it this way.						0	
27	呵呵呵，我的套路都被你摸清了。	呵呵呵，我的套路都被你摸清了。	ふふふ。私のやり方を把握しているとはね。	후후후, 내 패턴을 벌써 전부 파악했구나.	Hehe, seems you've figured out all my tricks.						0	
28	银铃般的笑声中，凯茜娅迈着游蛇般的步伐绕过我，坐到了对面。	銀鈴般的笑聲中，凱茜婭以遊蛇般的步伐繞過我，坐到了對面。	カーシアは綺麗な笑い声をこぼしながら、優雅なステップで私の前に回った。	종소리 같은 웃음 속에서 캐시아는 뱀처럼 유연하게 나를 돌아 내 앞에 앉았다.	With a little silvery laugh, Katya circled to face me and settled down with a serpent's grace.						0	
29	嗯？这里貌似还有其他人？	嗯？這裡貌似還有其他人？	あら。先客がいたの？	음? 여기 다른 사람도 있는 것 같은데?	Hmm? You aren't here alone?						0	
30	怎么，好奇她是谁吗？	怎麼，好奇她是誰嗎？	相手が誰なのか、気になるか？	왜? 누군지 궁금해?	Why, are you curious about who the other girl is?						0	
31	面对我的打趣，凯茜娅只是冷哼一声。	面對我的打趣，凱茜婭只是冷哼一聲。	私の冗談に、カーシアはただ冷たく鼻を鳴らすだけだった。	내 농담에 캐시아는 그냥 콧소리로 '흥'이라고 답할 뿐이었다.	Katya merely huffed at my jest.						0	
32	我才不在乎哦，毕竟，喜欢喝茶的大小姐又不是我想邀请的人。	我才不在乎哦，畢竟，喜歡喝茶的大小姐又不是我想邀請的人。	全然。お茶が好きなお嬢様なんて、私の好みじゃないから。	난 신경 안 써, 어차피 차 마시는 아가씨는 내가 보려고 했던 사람이 아니니까.	I couldn't care less. I'm not here to invite a rich tea aficionada.						0	
33	……	……	……	…	...						0	
34	眼见“扳回一局”的她接着势头将半个身体倾了过来，用指尖轻轻挑起我的下巴。	眼見「扳回一局」的她接著氣勢將半個身體傾了過來，用指尖輕輕挑起我的下巴。	彼女はたった一言で主導権を奪い返すと、その勢いのまま自分の体を私に傾け、指先で私の下あごを持ち上げた。	상황이 역전된 것 같은 그녀는 기세를 몰아 몸을 반쯤 기울인 채 손끝으로 내 턱을 살짝 들어 올렸다.	Gaining the upper hand with a clever comeback, Katya leaned in, her fingertip provocatively lifting my chin.						0	
35	喂，大好的下午，不如我们俩出去找个地方小酌一杯？就趁她还没回来……	喂，大好的下午，不如我們兩個出去找地方小酌一杯？就趁她還沒回來……	こんなに素晴らしい午後は、お酒の方がぴったりよ。どう？いっそ、彼女が戻ってくる前に……	여어, 날도 좋은데 둘이서 어디 가서 한 잔 할래? 그녀가 돌아오기 전에…	So, this fine afternoon, why don't we slip out for a drink before she returns?						0	
36	凯茜娅小姐——	凱茜婭小姐——	カーシアさん！	캐시아 씨…	Miss Katya—						0	
37	一声呼唤打断了凯茜娅的动作。	一聲呼喚打斷了凱茜婭的動作。	誰かがカーシアを呼び止めた。	한 부름이 캐시아의 행동을 멈추게 했다.	A sudden voice interrupted Katya's action.						0	
38	你这是在……	你這是在……	何をして……	지금 뭐하시는…?	What are you doing...?						0	
39	啊，我们是在交流吉他演奏技巧，对吧playername？	啊，我們是在交流吉他演奏技巧，對吧playername？	ふふ、ギターのテクニックについて話していただけよ。そうでしょ、playername？	아, 기타 연주를 어떻게 해야 할지 의논 중이었어, 그렇지? playername?	Oh, we were just discussing guitar playing techniques, right, playername?						0	
40	完全不是那么一回事。	完全不是那麼一回事。	いや、違うね。	전혀 그러지 않았어.	Not even close.						0	
41	我都听到了哦……要和凯茜娅小姐去小酌一杯什么的。	我都聽到了哦……要和凱茜婭小姐去小酌一杯什麼的。	聞こえてましたよ。カーシアさん、飲みに誘っていましたよね。	다 들었어요… 캐시아 님이랑 한 잔 하러 가겠다고 한 거.	I heard everything... Miss Katya was talking about going out for a drink with the Adjutant.						0	
42	茉莉安平静地将手中的茶盘放好，然后像是什么都没有发生过似的为我倒了一杯茶。	茉莉安平靜地將手中的茶盤放好，然後像是什麼都沒發生過似的為我倒了一杯茶。	マリアンは静かにトレイをテーブルに置くと、何事もなかったかのように私のカップに紅茶を注いでから……	마리안은 차분하게 손에 든 찻잔을 내려놓고 마치 아무 일도 없었던 것처럼 나에게 차를 따라 주었다.	With poised tranquility, Marian set down the tray and poured me a cup of tea as if nothing had transpired.						0	
43	接着，还有凯茜娅的那份。	接著，還有凱茜婭的那份。	カーシアにも同じように紅茶を用意した。	그리고 이어서 캐시아의 것도 따랐다.	And then, she poured a cup for Katya too.						0	
44	哎？啊，谢谢……	哎？啊，謝謝……	え？あ、ありがとう……	아? 아, 고마워…	Huh? Um, thanks...						0	
45	凯茜娅接过茶水，然后一脸困惑地看了看我。	凱茜婭接過茶水，然後一臉困惑地看了看我。	カップを受け取ったカーシアは、困惑した顔で私を見た。	캐시아는 차를 받아들고 당황한 얼굴로 나를 쳐다보았다.	Katya accepted the tea, her gaze fixing at me, bewildered.						0	
46	其实……我也在想，今天是不是坐得太久了。	其實……我也在想，今天是不是坐太久了。	実は私も、ここに長居しすぎたんじゃないかと思っていました。	사실… 저도 오늘 너무 오래 앉아 있었던 것 같아서요.	Actually... I was thinking — maybe we've been sitting here too long today.						0	
47	如果分析员想和凯茜娅小姐出门转转也挺好的，只是……	如果分析員想和凱茜婭小姐出門轉轉也挺好的，只是……	だからもし、分析員さんがカーシアさんと一緒に出かけたいなら、私はかまいません。でも……	만약 분석가님이 캐시아 님이랑 외출하고 싶다면 저는 괜찮지만…	If you wish to go out with Miss Katya, that's fine, but...						0	
48	只是？	只是？	でも？	괜찮지만?	What is it?						0	
49	还请不要在外面喝酒！	還請不要在外面喝酒！	お酒だけはやめてください！	밖에서 술은 마시지 말아 주세요!	Just promise me you won't drink alcohol!						0	
50	她关注的重点居然是这个吗？！	她關注的重點居然是這個嗎？！	それはそんなに引っ掛かることなのか！？	신경 쓰는 게 고작 그거였어?!	That's what's on her mind!?						0	
51	呵呵，喝酒有什么问题吗？大家都是成年人了吧。	呵呵，喝酒有什麼問題嗎？大家都是成年人了吧。	ふふ、お酒になんの問題があるの？お互い、もう未成年でもないのに。	후후, 술 마시는 게 뭐 어때서? 다들 성인이잖아.	Heh, what's wrong with enjoying a few drinks? We're all adults here.						0	
52	如果是平常，我自然不会计较。	如果是平常，我自然不會計較。	普段なら止めたりしませんが……	평소라면 저도 신경 쓰지 않겠지만.	Normally, I wouldn't object.						0	
53	但毕竟我们刚刚从新恒提罗回来，分析员也还在调养中，哪怕一点点酒精也会加重他身体的负担……	但畢竟我們剛從新恆提羅回來，分析員也還在調養中，即使一點點酒精也會加重他身體的負擔……	私達はまだニューガントラから帰ってきたばかりで、分析員さんだって疲れが取れていないはずです。アルコールが分析員さんにとって負担になるんじゃないかと、心配なんです……	뉴헨틸로에서 돌아온 지도 얼마 안 되었고, 분석가님도 아직 회복 중이라서, 조금의 알코올도 몸에 부담이 될 수 있어요…	But considering we've just returned from New Hentiro and the Adjutant's still recuperating, even a small amount of alcohol could hinder his recovery...						0	
54	所以至少在休假期间，我想还是不要接触为好。	所以至少在休假期間，我想還是不要接觸為好。	だから、せめてこの休みの間ぐらいは、お酒を控えた方が良いと思って。	그래서 적어도 휴가 기간 동안은 술을 멀리하는 게 좋겠어요.	So I think it's best to abstain during our break.						0	
55	哎~但是我听说茶叶喝多了也会增加身体的负担唉，会整夜整夜都睡不着的那种哦。	哎~但是我聽說茶葉喝多了也會增加身體的負擔欸，會整夜整夜都睡不著的那種哦。	へぇ。でも、お茶も似たようなものだと聞いたけどね。それのせいで眠りが浅くなることだってあるでしょ。	참나~ 그런데 차를 너무 많이 마셔도 몸에 무리가 간다고 들었어, 밤새 잠을 못 자게 된다든가.	Aww~ But I've heard that drinking too much tea can be just as bad for one's health — it can keep you up all night.						0	
56	只要适量就好，适量饮茶还能促进新陈代谢。	只要適量就好，適量飲茶還能促進新陳代謝。	飲みすぎるからそうなるんです。適量なら、お茶は代謝に良い飲み物なんですよ。	적당히 마시면 괜찮아요, 적당한 차는 신진대사를 촉진시켜주죠.	In moderation, tea can actually boost metabolism. And I'll make sure he won't overdo it.						0	
57	那……适量的酒精不是也一样？	那……適量的酒精不是也一樣？	その理論じゃ、お酒も適量でいいと思うけど？	그럼… 적당한 알코올도 괜찮은 거 아닌가?	Well... I can say the same thing about alcohol.						0	
58	一点也不一样，这是诡辩哦，凯茜娅小姐。	一點也不一樣，這是詭辯哦，凱茜婭小姐。	いいえ、全然違います。詭弁もほどほどにしてくださいね？カーシアさん。	전혀 다르죠, 그건 궤변이에요, 캐시아 님.	That's hardly comparable. You're twisting my words, Miss Katya.						0	
59	少女脸上的微笑并没有掩盖住言语中刺出的锋芒。	少女臉上的微笑並沒有掩蓋住言語中刺出的鋒芒。	少女は微笑んでいたけれど、その言葉はトゲトゲしかった。	소녀의 얼굴은 미소가 사라지지 않았지만, 말 속에는 날카로움이 배어 있었다.	Her smile appeared gentle, but her retort carried a sharp edge.						0	
60	……哎呀呀，连你也变得强势起来了吗？	……哎呀呀，連你也變得強勢起來了嗎？	……あら。あなたまでずいぶん強気になったわね？	… 어머, 마리안? 뭐가 이렇게 달라졌어?	...My, even you've grown more assertive, haven't you?						0	
61	……	……	……	…	...						0	
62	咳咳，我说——	咳咳，我說——	こほん……あのな。	크흠… 그러면 이렇게 하자…	Ahem. Why don't—						0	
63	我说不如打一架好了，谁赢了听谁的。	我說不如打一架好了，誰贏了聽誰的。	もういっそ喧嘩したら？負けたほうは、勝ったほうの言う通りにするってことでさ。	싸워서 이기는 사람이 결정하는 건 어때?	Why don't you settle this with a fight? Winner gets to choose what the Adjutant drinks.						0	
64	这么看着我干嘛，我只是想要帮分析员缓和一下氛围。	這麼看著我幹嘛，我只是想要幫分析員緩和氣氛。	なに？その目は。分析員のかわりに空気を変えてるだけだよ？	왜 그렇게 쳐다봐, 난 그냥 분석가 분위기를 풀어주려고 한 거였어.	Why are you all staring at me like that? I was just trying to lighten the atmosphere for the Adjutant.						0	
65	身材矮小的安卡好似雨后的菌子般，从没人注意到的角落中突然钻了出来。	身材矮小的安卡好像雨後的菌子般，從沒人注意到的角落突然鑽了出來。	雨のあとのキノコみたいに、アカシアの小柄な体がひょっこりと現れた。	키가 작은 아카시아는 마치 버섯처럼 아무도 눈치채지 못한 구석에서 갑자기 나타났다.	From an unnoticed corner, the petite Acacia popped up like a mushroom after rain.						0	
66	谢谢，虽然你的出发点很好，但提议就算了。	謝謝，雖然你的出發點很好，但提議就算了。	気遣いは嬉しいけど、その提案は遠慮しておこうかな。	네 마음은 고맙지만 제안은 됐어.	I appreciate the gesture, but there's no need for that.						0	
67	不谢，如果需要的话，我可以做裁判。	不謝，如果需要的話，我可以當裁判。	どういたしまして。必要なら、私が審判を務めてあげるからね。	괜찮아, 필요하면 내가 심판도 봐줄게.	Any time. I can referee if you need me to.						0	
68	安卡希雅小姐……你好像完全没有理解分析员的意思。	安卡希雅小姐……你好像完全沒有理解分析員的意思。	アカシアさん……分析員さんの言葉の意味をまったく理解していないようですね。	아카시아 님… 분석가님의 뜻을 전혀 이해하지 못했네요.	Miss Acacia... you seem to have missed the Adjutant's point.						0	
69	连茉莉安都忍不住吐槽了……	連茉莉安都忍不住吐槽了……	マリアンまでツッコみに回るなんて……	마리안이 참지 못하고 이렇게 말할 정도면…	You don't hear Marian say that a lot...						0	
71	你居然还约了其他人吗？	你居然還約了其他人嗎？	まだ誰かと約束してるの？	설마 다른 사람하고 뭐라도 약속했어?	You have yet another date?						0	
72	是卡罗琳。	是卡羅琳。	カロリンだ。	캐롤린이야.	It's Caroline.						0	
73	我向一直在搅混水的安卡希雅比了个嘘声手势，接通了通讯。	我向一直在攪混水的安卡希雅比了個噓聲手勢，接通了通訊。	事態を悪化させ続けているアカシアに向かって人差し指を立てると、私は通信に出た。	나는 계속 떠들고 있는 아카시아에게 조용하라는 제스처를 취하고 통신을 연결했다.	I gestured for Acacia the pot stirrer to be quiet and answered the call.						0	
74	分析员，你现在有空吗？	分析員，你現在有空嗎？	分析員、少しいいですか？	분석가님, 시간 괜찮으세요?	Adjutant. Do you have a minute?						0	
75	果然，卡罗琳也干了。	果然，卡羅琳也做了。	やっぱり、カロリンも隅におけないね。	캐롤린까지 끼어들다니…	I knew it — Caroline is in on it too.						0	
76	哎？我干什么了……等等，安卡希雅现在在你旁边吗？	哎？我做什麼了……等等，安卡希雅現在在你旁邊嗎？	え？それはどういう……待って、アカシアが傍にいるんですか？	네? 제가 뭘 했다고… 잠깐, 아카시아도 지금 옆에 있어요?	Huh? I'm in on what now...? Wait, is Acacia there with you?						0	
77	嗯，但不用理她……卡罗琳你继续说。	嗯，但不用理她……卡羅琳你繼續說。	そうだけど、気にしないで。続けてくれ。	응, 별로 신경 쓸 필요 없어… 본론으로 들어가줘.	Yes, but you can ignore her... What's up?						0	
78	哦……嗯，其实也没什么大事，就是来通知一下大家，这次的休假地点定在了位于霍尔姆东部海域的<orange>奥丽拉水上乐园</>。	喔……嗯，其實也沒什麼大事，就是來通知一下大家，這次的休假地點定在了位於霍爾姆東部海域的<orange>奧麗拉水上樂園</>。	あ、はい……まあ、大した用事じゃないですけどね。今回のバカンス地はホルムの東部海域に位置する<orange>オーレラサマーランド</>に決まった、ということをお知らせしようと思ったまでです。	네… 다름이 아니라, 이번 휴가 장소는 홀름 동부 해역에 있는 <orange>오릴라 수상 낙원</>으로 결정되었다는 것을 알려드리려고요.	Oh... Nothing major. I just wanted to let everyone know that we'll be having our getaway at <orange>Orilla Water Park</> on the eastern coast of Holme.						0	
79	水上乐园？	水上樂園？	サマーランド？	수상 낙원?	A water park?						0	
80	没听说过那里有什么水上乐园……	沒聽過那裡有什麼水上樂園……	そんな施設があるだなんて、聞いたこともありませんが……	거기에 수상 낙원이 있다는 얘기는 들어본 적이 없는데…	I wasn't aware there was one in that area...						0	
81	那本身就是公司的保密资产。	那本身就是公司的保密資產。	会社の秘密資産ですからね。	회사의 비밀 자산이었어요.	It's a confidential project by the company, initially built to serve as a set for a reality combat show.						0	
82	但自从旧董事垮塌后便被搁置了，直到最近才决定将其翻修成公司员工的专属休假地。	但自從舊董事垮台後便被擱置了，直到最近才決定將其翻修成公司員工的專屬休假地。	工事自体は元理事会崩壊後に中止されたんですが、つい最近、社員専用のリゾート地としてリフォームすることが決まったので……	하지만 이전 이사회가 해체된 후 한참 방치되다가, 최근에야 회사 직원들의 전용 휴양지로 개조하기로 결정한 거예요.	After the old Board fell, it was mothballed until recently when they decided to repurpose it into a holiday resort for exclusive employee use.						0	
83	等等……又要搞闯关比赛了吗？	等等……又要搞闖關比賽了嗎？	待ってくれ。また試合をやるつもりなのか？	잠깐… 또 리얼리티 쇼를 한다고?	Wait... another reality show?						0	
