字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	咳咳……	咳咳……	ゴホゴホ……	큭…	*coughing*...						0	
2	右腿被落石卡死了喵……	右腿被落石卡死了喵……	右足が落石に挟まれたニャ……	오른쪽 다리가 떨어진 돌에 끼었어…	My right leg is stuck under a rock...						0	
3	爆炸引起了坍塌，原本的出入口已被完全封死。	爆炸造成坍塌，原本的出入口已被完全封死。	爆発による崩落が起きて、本来の出入り口は完全に閉ざされていた。	폭발이 건물을 무너뜨렸고 입구가 완전히 막혔다.	The explosion had triggered a collapse, completely sealing off the exit.						0	
4	而在爆炸瞬间吸入了过量泰坦物质的猫汐尔也在恍惚间不幸被落石击中。	而在爆炸瞬間不慎吸入過量泰坦物質的貓汐爾，也在恍神間不幸被落石擊中。	そして爆発した瞬間、過剰なタイタン物質を吸入してしまったマーシルも、ぼんやりしている間に落石に巻き込まれた。	폭발이 발생한 순간 타이탄 물질을 과다 흡입한 캣 시에라도 정신을 차렸을 때에는 이미 돌에 깔린 후였다.	In addition to being hit by a falling rock in the confusion, Mauxir had also breathed in a large amount of Titagen when the explosion took place.						0	
b-1											0	
5	猫——尔——听得到吗——在哪里——	貓——爾——聽得到嗎——在哪裡——	マ——ル——聞こえる——どこ——	캣… 에라… 들려… 어디에…	Mau...xir... Can you hear me... Where are...						0	
6	通讯终端……是playername……	通訊終端……是playername……	通信端末から……playernameだ……	통신 단말기… playername의 목소리야…	My terminal... It's playername...						0	
7	我在……在……	我在……在……	私……は……	나는… 에…	Wh—Where...						0	
8	在哪里呢……	在哪裡呢……	ここはどこだ……	어디 있는 거야…	Where am I...?						0	
