字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	异化人……怪物，撤退了？	異化人……怪物，撤退了？	変異者……化け物が、撤退した？	변이자들이… 철수를?	The Changed... retreated?						0	
2	我们……得救了吗？	我們……得救了嗎？	俺たち、助かったのか……？	그럼 우리… 이제 살 수 있는 거야?	Are we... saved?						0	
3	里芙……也就是说，她成功了？！	里芙……也就是說，她成功了？！	リフ……ってことは、あいつやったのか！？	리브가… 해낸 거지?!	Lyfe... Did she succeed?!						0	
4	哈……女武神，这次不带我们走吗……	哈……女武神，這次不帶我們走嗎……	はあ……ヴァルキリー、次の出撃では俺達も連れて行ってくれよ……	발키리가 우릴 구원해 준 거야…	Hah... Valkyrie, aren't you going to take us away...?						0	
5	救援部队赶到之时，怪物已经消失得无影无踪。	救援部隊趕到之時，怪物已經消失得無影無蹤。	救援隊が着いた時、化け物は既に跡形もなく消え去っていた。	구조부가 왔을 때는 변이자들은 이미 사라지고 없었다.	By the time the rescue team arrived, the monsters had disappeared without a trace.						0	
6	在最前线的里芙保持着战斗姿态傲然挺立，队友们欢呼着靠近之后才发现，她已经陷入昏迷。	在最前線的里芙保持著戰鬥姿態傲然挺立，隊友們歡呼著靠近之後才發現，她已經陷入昏迷。	最前線にいるリフは戦闘姿勢を保って凛々しく直立している。仲間たちが歓声を上げながら近づくと、彼女は気絶していた。	최전방에서 전투태세를 갖추고 서있던 리브에게 동료들은 환호성을 지르며 다가갔으나, 그녀는 이미 혼수상태에 빠져있었다.	Lyfe remained standing in an upright and majestic posture. It was only after her squadmates came up to her that they realized she'd lost consciousness.						0	
7	周遭厚厚堆积的雪，安静得有些诡异。	周遭厚厚堆積的雪，安靜的有些詭異。	辺りにはキオーンが厚く積もり、異様に静かだった。	주변에는 눈이 두텁게 쌓여있었고 이상할 정도로 조용했다.	The area was piled thick with snow, and was eerily quiet.						0	
8	…………	…………	…………	…	...						0	
9	看完记录的我久久不能平静。	看完記錄的我久久不能平復。	記録を見終わった私は、しばらく落ち着かなかった。	전투 기록을 보고나서 난 한동안 평점심을 유지할 수 없었다.	It took me a long time to calm down again after reading the record.						0	
10	女武神那名副其实的英姿在我的想象中翻腾，幻化成另外一个更加伟岸的形象。	女武神那名副其實的英姿在我的想像中翻騰，幻化成另外一個更加偉岸的形象。	ヴァルキリーの名に恥じない英姿は私の頭の中で渦巻いて、より壮大なイメージに成り代わった。	명실상부한 발키리 모습이 마치 더 웅장한 모습으로 표출되는 것 같았다.	Images of the powerful, heroic Valkyries swirled within my mind, becoming an even more magnificent scene.						0	
11	我的目光投向了一个关键字，狂猎。	我的目光投向了一個關鍵字，狂獵。	私は一つの言葉に目を向けた――ワイルドハント。	그리고 무엇보다 안목을 끌었던 건 바로 '와일드 헌터'.	My gaze drifted to a key word. Wild Hunt.						0	
12	这是为里芙量身定做的一套战术外骨骼，出厂时间是2058年春夏之交，也就是里芙获得神格之后，海姆达尔部队组建的那几个月里。	這是為里芙量身訂做的一套戰術外骨骼，出廠時間是2058年春夏之交，也就是里芙獲得神格之後，海姆達爾部隊組建的那幾個月裡。	これはリフのために作られた戦術外骨格、出荷時期は2058年の春と夏の境目。それはリフが覚醒者になって、ヘイムダル部隊が結成された数カ月間。	리브가 계시를 받고 헤임달 부대가 창설된 지 얼마 안 돼서, 2058년 춘하 시즌으로 리브를 위한 전술 슈트를 출고했다.	A tactical exosuit developed especially for Lyfe, released in 2058 during the few months over which the Heimdall Force was established, right after Lyfe obtained her Deiwos.						0	
13	对于一件新装备的研发，这速度已经不能单纯用迅猛来形容了。	對於一件新裝備的研發，這速度已經不能單純用迅猛來形容了。	新装備の開発期間にしては、あまりにも速すぎる。	새로운 장비 개발이 이렇게까지 빨리 추진되고 개발됐었다는 건 도무지 믿기 힘들 정도였다.	Swift isn't enough to describe the process of developing an entirely new piece of gear in just a few months.						0	
14	若能找到详细日志，或许能更清楚地明白一些东西。	若能找到詳細日誌，或許能更清楚地明白一些東西。	詳細なログを見つければ、もっと分かるかもしれない。	관련 사항에 대해서 세부 기록이라도 있었다면 이해하기가 더 쉬웠을 텐데…	Perhaps I'll understand things better if I find a detailed diary.						0	
15	翌日，我便接到了申请调阅狂猎开发信息的反馈。	翌日，我便接到了申請調閱狂獵開發資訊的回覆。	翌日、ワイルドハントの開発ログの閲覧申請についてのフィードバックをもらった。	다음 날, 와일드 헌터 개발에 관해 조금 더 구체적으로 파악하고자 신청했던 열람 관련 피드백을 받았다.	The next day, I received feedback on my request to access the information on the development of Wild Hunt—						0	
16	禁止查阅。	禁止查閱。	閲覧禁止。	조회 불가.	Viewing prohibited.						0	
17	理由是涉及公司核心商业机密。	理由是涉及公司核心商業機密。	理由は企業機密に関わるため。	이유는 회사의 영업 기밀이기 때문이었다.	Apparently, it covered the company's core business secrets.						0	
18	既然如此，只能另寻他法了。比如我认识的人里面，唯一参与过海姆达尔组建工作的……	既然如此，只能另尋他法了。比如我認識的人裡面，唯一參與過海姆達爾組建工作的……	こうなったら別の方法を探すしかない。例えば、知り合いの中で唯一ヘイムダル部隊の創立に関わっている人に……	이렇게 된 이상 다른 방법을 찾을 수밖에 없었다. 이를테면 헤임달 결성을 적극적으로 찬성했던…	In that case, I'd better find another way. Such as asking the only person I know who participated in the establishment of the Heimdall Force...						0	
19	狂猎？你怎么突然问起这个？	狂獵？你怎麼突然問起這個？	ワイルドハント？どうしたんですか急に？	와일드 헌터? 갑자기 그건 왜요?	Wild Hunt? Why all of a sudden?						0	
20	实际上它更接近于治疗设备吧。	實際上它更接近於治療設備吧。	あれは実質、治療設備に近いですね。	사실 와일드 헌터는 힐링 설비에 더 가까워요.	It's more like a piece of healing equipment.						0	
b-1											0	
21	治疗？	治療？	治療？	힐링?	Healing equipment?						0	
22	嗯，专门给星期三做的。	嗯，專門給星期三做的。	はい、ウェンズデーのために作られました。	네… 웬스데이를 위해 특별히 만들었던 건데.	Yeah, made especially for Wednesday.						0	
23	因为神格神经的发育，她的身体出现了一些病症。	因為神格神經的發育，她的身體出現了一些病症。	神格神経の発達に伴い、彼女の体は複数の病気を発症しました。	만트라 신경이 자라면서 부작용이 좀 나타났었거든요.	Her Theotropic Nerves growth caused her to develop certain unpleasant symptoms.						0	
24	你去过她的房间吧？是不是特别冷？	你去過她的房間吧？是不是特別冷？	彼女の部屋に行ったことがあるでしょう？寒くありませんでしたか？	웬스데이 방에 들어갈 때 엄청 춥지 않으셨어요?	You've gone to her room before, haven't you? Have you noticed how cold it is?						0	
b-2											0	
25	啊，对，这是为什么？	啊，對，這是為什麼？	ああ、そういえば。あれはなんでだ？	맞아! 왜 그런 건지 알아?	Ah, I have. Why's that?						0	
26	她需要待在低温环境里才能缓解疼痛。	她需要待在低溫環境裡才能緩解疼痛。	彼女の苦痛は低温環境でしか治まらないからです。	그건 웬스데이가 저온 상태에 있어야 통증을 완화할 수 있기 때문이에요.	She needs to stay in a low-temp environment to relieve her pain from the fever.						0	
b-3											0	
27	高烧？她的手一直很凉啊。	高燒？她的手一直很涼啊。	高熱？彼女の手はいつも冷えているが。	고열 때문이야? 웬스데이의 손이 줄곧 차갑던데.	A fever? Her hand's always so cold.						0	
28	那是因为穿着特制的冷冻内衣。	那是因為穿著特製的冷凍內衣。	それはずっと特製の低温下着を着ているからです。	그건 특수 제작된 냉동 내의를 입고 있어서 그래요.	That's because she wears specially-made, ice-cold underclothes.						0	
29	自从发生天启之后，她就经常出现40度以上的高热症状，还伴随全身的神经痛。	自從發生天啟之後，她就經常出現40度以上的高燒症狀，還伴隨著全身的神經痛。	覚醒者になって以来、彼女はよく40度以上の高熱を出します。しかも、同時に全身の神経痛まで発症するんです。	계시가 나타나고 웬스데이는 40도 이상 되는 고열을 수반했을 뿐만 아니라 전신에 신경통을 수반했죠.	After becoming a Manifestation, she'd often suffer 40 degrees Celsius or higher fevers, combined with full-body neuralgia.						0	
30	我看过她的医疗报告，记录很长一串。	我看過她的醫療報告，記錄很長一串。	彼女のカルテを見たことがありますが、とても長いです。	저도 웬스데이의 의료 진단 보고서를 본 적이 있었는데 굉장히 길었던 것으로 기억해요.	I saw her medical reports. There was an entire string of data recorded.						0	
