字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	房门紧闭，灯光晦暗，战术塔台通讯器上正投影着一幅全息画面，而她就站在这幅画面的前方。	房門緊閉，燈光晦暗，戰術塔台通訊器上正投影著一幅全息畫面，而她就站在這幅畫面的前方。	扉はかたく閉じられ、照明も点いていない。彼女はとある画面を映し出している戦術タワー通信機の前に座っていた。	방문은 굳게 닫혔고 불빛은 어두웠으며 전술탑 단말기 위에 홀로그램 화면이 투영되고 있었다. 그녀는 화면 바로 앞에 서 있었다.	The door was sealed, the lights dim. A holographic image was being projected on the tactical tower communicator as she stood before it.						0	
2	一间装饰奢华的会客室里，满地狼藉。在画面的正中央……赫然叠放着两具尸体。	一間裝潢奢華的會客室裡，滿地狼藉。在畫面的正中央……赫然疊放著兩具屍體。	モニターには、ひどく荒れた豪奢な応接間が映っていた。その中央には……死体が２体、積み重ねられている。	럭셔리하게 꾸며진 응접실은 온통 난장판이 되었고 화면 한가운데에… 갑자기 시체 두 구가 겹쳐 있었다.	The lavishly decorated parlor was in complete disarray. In the middle of the hologram were two bodies stacked on top of one another...						0	
3	我不知道这是什么，也不明白你为什么要给我看这个。	我不知道這是什麼，也不明白你為什麼要給我看這篇。	これが何かなんて分かりませんし、なぜこれを見せられているのか、私には検討もつきません。	저는 이것이 무엇인지도 모르고 왜 제게 이걸 보여주려고 하는지 모르겠네요.	I don't know what this is or why you're showing me it.						0	
4	她的语气和神态都镇定自若，但隔着屏幕传来的轻蔑哼笑仿佛在预示着……在即将开始的对话里，她并不是掌握主动权的那一方。	她的語氣和神態都鎮定自若，但隔著螢幕傳來的輕蔑哼笑彷彿在預示著……在即將開始的對話裡，她並不是掌握主動權的那一方。	彼女の口調や姿勢は至って落ち着いていたけれど、画面の向こうから聞こえるバカにしたような笑い声が、会話の主導権がどちらにあるのかを物語っていた。	말투도 표정도 침착했지만, 화면 너머로 들려오는 경멸의 흥얼거림은 마치… 곧 시작될 대화에서 그녀가 주도권을 장악할 쪽이 아니라는 걸 예고하는 듯했다.	Her tone and behavior remained calm and steady, but the contemptuous laugh from the other side of the screen seemed to indicate... that she wouldn't be holding the cards in the conversation that was to follow.						0	
5	这是一份完整的视频监控录像的最后一帧。	這是一份完整的視訊監控錄影的最後一幀。	これは、監視映像の、最後の画面です。	이것은 감시 카메라 풀버전 영상의 마지막 화면입니다.	This is the final frame of a surveillance video.						0	
6	陶董，我给您看这个，是出于我们赫瓦雷纳集团对世界树，以及对您个人的尊重。	τ董，我給您看這個，是出於我們赫瓦雷納集團對世界樹，以及對您個人的尊重。	τさん。あなたにこの映像を見せているのは、ユグドラシルや、あなた個人への敬意を示すためだとお考えください。	τ 이사님에게 이걸 보여드린 건 저희 크바레나 그룹이 위그드라실 그리고 귀하에 대한 존중을 표하기 위함입니다.	As a member of the Khwarenah Faction, I'm showing you out of respect for Yggdrasil and you as a person, Director τ.						0	
7	如果您不拿出对等的态度来的话，我不介意把这份时长……一小时三十七分五十五秒的视频对外公之于众。	如果您不拿出對等的態度來的話，我不介意把這份時長……一小時三十七分五十五秒的影片對外公之於眾。	あなたが同じく我々を尊重して頂けないのであれば、我々はこの映像を……1時間37分55秒の映像を公表することも考慮せねばなりません。	만약 귀하가 이게 걸맞은 태도를 보이지 않는다면, 저는 이… 한 시간 37분 55초의 영상이 대중에게 공개할 수도 있겠죠.	If you aren't willing to cooperate, I wouldn't mind making all one hour, thirty-seven minutes, and fifty-five seconds of this video available to the public.						0	
8	陶董，流民安置委员会幕僚长米尔伍德失踪一事，我们没跟您计较。	τ董，難民安置委員會幕僚長米爾伍德失蹤一事，我們不跟您計較。	τさん。流浪者安置委員会参謀長であるミルウッドが失踪した件について、あなたにその責任を問う意図はありません。	τ 이사님, 난민 정착 위원회의 참모 밀우드 실종 사건도 넘어가 드렸습니다.	Director τ, we have no issue with you concerning the disappearance of Millwood, head of staff at the Refugee Resettlement Committee.						0	
9	因为没有证据。	因為沒有證據。	なぜなら、証拠がありませんから。	그렇다 할 증거가 없었기 때문이죠.	Because there's no evidence.						0	
10	但这个不一样。三枪，两条人命，还有一屋子的高浓度泰坦物质碎屑。这些都是物证确凿的事实。	但這個不一樣。三槍，兩條人命，還有一屋子的高濃度泰坦物質碎屑。這些都是物證確鑿的事實。	ですが、今回は別です。3度の発砲と、ふたりの死体。それと、部屋を満たす高濃度のタイタン物質などが、紛れもない証拠です。	하지만 이건 다르죠. 총 세 발, 두 명의 목숨, 그리고 방 안의 고농도 타이탄 물질 파편까지. 이 모든 게 확실한 증거가 되겠죠.	But this is different. There were three shots fired, two lives taken, and a room filled with highly concentrated Titagen. Those are the facts.						0	
11	我知道您和军方高层素有交集，世界树和军方在很多领域都通力合作。	我知道您和軍方高層素有交集，世界樹和軍方在許多領域都通力合作。	あなたが以前より軍の上層部と交流があったことや、ユグドラシルがいろんな領域で軍と協力し合っていたことは存じ上げています。	군 수뇌부와 왕래가 있고 위그드라실과 군부와 여러 분야에서 협력하고 있다는 건 알고 있습니다.	I know you've worked with many senior Military officials in the past. Yggdrasil and the Military work hand-in-hand across many fields.						0	
12	我们赫瓦雷纳虽然内部独立，但在外人眼里，在平民百姓和您的诸多生意伙伴眼里，我们……就是军方。	我們赫瓦雷納雖然內部獨立，但在外人眼裡，在平民百姓和您的許多生意夥伴眼裡，我們……就是軍方。	我々フワルナは、内部的には独立してはいますが、余所者や民衆、そしてあなたの商売相手からすれば……軍隊のようなものです。	저희 크바레나는 비록 내부적으로는 독립적이지만 외부인과 서민, 그리고 당신의 사업 파트너들에게는 저희도… 군이나 다름없겠죠.	Although we in Khwarenah are independent, from the perspective of outsiders, civilians, and several of your business partners, we... are the Military.						0	
13	请您务必好好斟酌一下，考虑好了的话，赫瓦雷纳对友好沟通永远持开放态度。	請您務必好好斟酌一下，考慮好了的話，赫瓦雷納對友好溝通永遠持開放態度。	ぜひ、私の提案について考えてみてください。フワルナは、友好的な取引であればいつでも歓迎します。	부디 신중히 고민해주시기 바랍니다. 크바레나는 우호적인 소통에 언제나 개방적인 태도를 보일 것입니다.	I ask that you carefully consider it. When you are done thinking about it, Khwarenah will always be open to friendly communication.						0	
