字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	从上次目睹瑟瑞斯封存了前后勤部成员的记忆后，那时瑟瑞斯懊恼的表情就像是楔入了我的脑海中一样。	從上次目睹瑟瑞斯封存了前後勤部成員的記憶後，那時瑟瑞斯懊惱的表情就像是楔入了我的腦海中一樣。	前回、シーリスが前ヘイルダム部隊隊員に関する記憶をしまい込むのを目撃して以来、彼女のあの時の悔しそうな表情が、いつまでも頭の中に鮮明に残っている。	지난번, 세리스가 전 지원부 멤버의 기억을 봉인하는 걸 본 이후, 석연찮아했던 세리스의 표정이 계속해서 떠올랐다.	Ever since I watched Siris seal her memories of the former Logistics Department member, it was as if her frustrated expression was stuck in my mind.						0	
auto_7694	她接受了遗忘，但这并不代表她已经习惯了遗忘。	她接受了遺忘，但這並不代表她已經習慣了遺忘。	たとえ忘れることを受け入れたとしても、忘れることに慣れたわけではない。	그녀는 망각을 받아들였지만, 그렇다고 해서 그녀가 망각에 익숙해진 건 아니다.	She had accepted forgetting everything, but that didn't mean she was used to it.						0	
2	或许我能帮她做些什么，比如帮她找回那些丢失的记忆。	或許我能幫她做些什麼，例如幫她找回那些失去的記憶。	彼女のために何かできるかもしれない。あのライラに関する記憶を取り戻してやるとか。	그녀를 위해 뭐라도 해주고 싶은 마음이 들었다. 가령, 라일라의 기억을 다시 찾아온다던가.	Perhaps there was something I could do to help her — like retrieve her lost memories.						0	
3	于是，我又站到了瑟瑞斯的宿舍门前……	於是，我又站到了瑟瑞斯的宿舍門前……	そこで、私はまたシーリスの寮までやってきた……	결국 난 또다시 세리스의 방문 앞으로 갔는데…	And so, I stood in front of Siris' door again...						0	
4	请进。	請進。	どうぞ、入ってください。	들어오세요.	Come in.						0	
b-1											0	
5	打扰了。	打擾了。	お邪魔します。	자꾸 귀찮게 해서 미안해.	Excuse me.						0	
6	哦哦，是分析员，快请进，有什么事情吗？	哦哦，是分析員，快請進，有什麼事情嗎？	ああ、分析員だったんだ！何か用？	아아… 분석가님! 어서 들어오세요. 근데 무슨 볼일이라도 있으세요?	Ohh, it's the Adjutant. Come in. What's the matter?						0	
b-2											0	
7	其实是想问一下之前记忆备份的事情。	其實是想問一下之前記憶備份的事情。	実は、この間の記憶のバックアップについて聞きたいことがある。	실은 저번에 봤던 기억 저장소 때문에 찾아왔어.	I actually wanted to ask about your memory backups again.						0	
8	我的记忆备份吗？	我的記憶備份嗎？	私のバックアップのこと？	기억 저장소 때문에요?	My memory backups?						0	
9	瑟瑞斯脸上露出了少有的疑惑。	瑟瑞斯臉上露出了少有的疑惑。	シーリスの顔に珍しく戸惑いの表情が浮かんだ。	세리스는 의아해하는 표정을 지었다.	Siris' gaze was mixed with slight confusion.						0	
b-3											0	
10	是的，那些已封存的记忆，至今为止有重新回想起来的吗？	是的，那些已封存的記憶，至今為止有重新回想起來的嗎？	ああ。あのしまい込んだ記憶、これまで思い出したことってある？	응. 혹시 봉인했던 기억들 중에 다시 생각난 기억들이 있었어?	Yeah. Have you recovered your memories of any of the sealed memory files before?						0	
11	……没有。	……沒有。	……ない。	… 아니요.	...Never.						0	
12	虽然图片和录音都在那里，但是翻阅了那些之后，也无法将它变成自己的记忆。	雖然圖片和錄音都放在那裡，但是翻閱了那些之後，也無法回憶起那些記憶。	写真も録音もそこにあるのに、自分の記憶と繋がらないの。	사진하고 녹음 파일들을 모두 확인해 봤지만 다시 제 기억으로 만든 적은 없었어요.	I've got the images and voice recordings all laid out, yet no matter how many times I go through them, they don't turn into memories of mine.						0	
13	我不知道分析员能不能理解这种感觉。	我不知道分析員能不能理解這種感覺。	こういう感じ、分析員さんに分かるかな。	분석가님이 이런 느낌을 이해할 수 있을지는 모르겠네요.	I don't know if you can understand, Adjutant.						0	
b-4											0	
14	或许有点抽象。	或許有點抽像。	少し抽象的かもしれない。	조금은 추상적이긴 하네.	It is a little abstract.						0	
15	就好像是看了一部电影，但只是从一个观众的角度观看了全程，但实际上，我本应该是电影的主角……	就好像是看了一部電影，但只是從一個觀眾的角度觀看了整部，但實際上，我本應該是電影的主角……	まるで映画を観ているみたいに、ただの視聴者目線でしか見えないんだ。本当は、自分が主人公だったはずなのに……	마치 관중의 시선으로 영화 한 편을 봤는데, 실제로는 영화의 주인공이었달까…	It's like watching a movie and being a part of the audience. But in reality, you were originally supposed to have been the main character...						0	
b-5											0	
16	这么说的话，似乎有些理解了。	這麼說的話，似乎有點理解了。	なるほど。なんとなく分かったような気がする。	그렇게 말하니 조금은 이해할 수 있을 거 같아.	I think I can understand when you put it that way.						0	
17	或许真如瑟瑞斯所说，存在观影者和主角之间那种微妙的疏离感，让她无法相信这段数据真的来自于某个时间的亲身经历。	或許真如瑟瑞斯所說，存在觀影者和主角之間那種微妙的疏離感，讓她無法相信這段數據真的來自於某個時間的親身經歷。	シーリスが言うように、視聴者と主人公の間には微妙な距離感が存在するから、そのデータが本当に過去にあった自分の実体験だと信じることができないのかもしれない。	세리스 말대로라면 관중과 주인공 사이에 있는 미묘한 차이 때문에 예전에 있었던 일이 실제로 겪은 일인지 확신할 수 없을 것 같긴 하다.	Maybe Siris was right. Perhaps it was the near intangible distance between the audience and the characters stopping her from believing these data files stemmed from real, personal experiences.						0	
b-6											0	
18	那你有试过什么办法找回记忆吗？	那你有試過什麼辦法找回記憶嗎？	じゃあ、記憶を取り戻すために何か試したことはある？	그럼 기억을 되찾으려고 다른 방법은 시도해 봤어?	So have you tried anything to recover your memories?						0	
b-7											0	
19	或许我能帮你，比如找回上次那个叫做莱拉的前队员的回忆？	或許我能幫你，比如找回上次那個叫做萊拉的前隊員的回憶？	もしかしたら力になれるかもしれない。例えば、ライラって前隊員に関する記憶を取り戻してみたり？	내가 좀 도와줄까? 이를테면 라일라 대원의 기억을 찾는 일이라던가…	Maybe I could help you. Like retrieving your memories of your former teammate, Leila?						0	
20	要不……还是不麻烦分析员了吧……	要不……還是不麻煩分析員了吧……	いやそれは……分析員に迷惑かけちゃうから遠慮しとくよ……	그럼 한번… 아니에요. 별로 번거롭게 하고 싶지는 않아요.	Actually... I don't think I should bother you with this, Adjutant...						0	
