字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	哈啊……冷……	哈啊……冷……	はぁ……寒い……	하아… 추워…	Huh... it's cold...						0	
2	<orange>雪不停，泰坦就永无止境。</>	<orange>雪不停，泰坦就永無止境。 </>	<orange>キオーンは止まず、タイタンは絶えず。</>	<orange>눈이 그치지 않으면 타이탄도 끝없이 나올 거야.</>	<orange>Until the snow recedes, these Titans will give us no respite.</>						0	
3	如此，则必须……	如此，則必須……	だとすると、必ず……	그렇다는 건…	And so, we must...						0	
4	那是……	那是……	あれは……	아마도…	... if we are to...						0	
5	啊，吾明了矣。	啊，吾明了矣。	ああ、分かった。	이제 알겠어.	... yes, we must...						0	
6	那是……	那是……	あれは……	이건…	... it can be no other way...						0	
7	星期三！你的三连冠白日梦由我终结！	星期三！你的三連冠白日夢由我終結！	ウェンズデー！あんたの3連覇の夢はこのあたしが終わらせてあげる！	웬스데이! 너의 삼연패 백일몽은 이제 내가 끝내주겠어!	Wednesday! Don't kid yourself, there's no way I'm letting you claim that title a third time!						0	
8	放马过来！	放馬過來！	かかってこい！	덤벼보시지!	Go on then!						0	
9	喝啊啊啊啊！！！	喝啊啊啊啊！！！	はああああ！！！	으아아아아!!!	Hi—yaaah!!!						0	
9.1											0	
10	啊，吾记得此事。	啊，吾記得此事。	ああ、そのことは覚えている。	생각났어…	... we remember...						0	
11	今年之瓦尔基里游戏决赛，泰坦……<orange>降临</>。	今年之瓦爾基里遊戲決賽，泰坦……<orange>降臨</>。	今年のヴァルキリーゲームの決勝戦で、タイタンが……<orange>降臨</>した。	이때 발키리 게임 결승전에서 타이탄이 <orange>강림</>했었지…	The Valkyrie Games finals... that year... the <orange>First Descent</>.						0	
12	那是……	那是……	あれは……	이건…	... therefore...						0	
13	里芙，下个月的决赛，准备得怎么样？	里芙，下個月的決賽，準備得怎麼樣？	リフ、来月の決勝戦の準備はどうだ？	리브, 다음 달 결승전 준비는 어떻게 돼가고 있니?	Feeling ready for the finals, Lyfe? Only a month to go now...						0	
14	没有问题，爸。	沒有問題，爸。	問題ない、お父さん。	문제없어요, 아빠.	I'm good, Dad.						0	
15	不要给自己太大压力，真拿个三连冠是很棒，但我们的里芙已经很厉害了嘛！不差这一点！	不要給自己太大壓力，真拿個三連冠是很棒，但我們的里芙已經很厲害了嘛！不差這一次！	そんなに気負わなくてもいいのよ。3連覇はすごいけど、リフはもう十分すごいからね！今回の優勝を逃しても大丈夫！	너무 부담 갖지 말고… 삼관왕도 좋지만, 우리 리브는 이미 너무나도 대단하단다!	Remember not to put too much pressure on yourself. Obviously, it would be wonderful if you manage to win three years in a row, but whatever happens, you know how proud of you we are, right?						0	
16	妈妈……	媽媽……	お母さん……	엄마…	Mom...						0	
17	瞧你说的，如果是我们的女儿的话，一定办得到。	看你說的，如果是我們的女兒的話，一定辦得到。	何を言っている。うちの娘なら、きっとできるよ。	우리 리브라면 뭐든지 잘 해낼 거야.	What are you talking about? Of course she's going to win! How could a daughter of ours do anything else?						0	
18	哈哈哈，说的也是啊。	哈哈哈，說的也是啊。	ふふ、そうね。	하하하… 당연하죠.	Hah! This is true, this is true, you have a point, fair enough!						0	
19	里芙，加油，到时候爸爸妈妈会一起到现场看你！票已经买好了，最好的位置！	里芙，加油，到時候爸爸媽媽會一起到現場看你！票已經買好了，最好的位置！	リフ、頑張りなさい。お父さんとお母さんはきっと一緒に試合を見に行くから！もうチケットも買った。一番いい席のをな！	리브, 항상 힘내고! 결승전 현장에서 엄마 아빠가 응원할게. 표도 이미 사놨다고!	Go get 'em, Lyfe! Your father and I will be right there with you, our entrance passes just arrived, they've given us our own box right there in the front row.						0	
20	哎呀，说好要给女儿一个惊喜的你怎么！	哎呀，說好要給女兒一個驚喜的你怎麼！	やだ、サプライズって言ったじゃない！	아이고… 당신도 참… 서프라이즈로 해놓기로 하고선…	Honey! I thought we weren't going to tell her about that so it would be a surprise when we wave to her!						0	
21	糟糕！一高兴就……哈哈哈哈哈！	糟糕！一高興就……哈哈哈哈哈！	しまった！つい……ははははは！	아… 내 정신 좀 봐… 너무 기쁜 바람에…나도 모르게 그만… 하하하!	Drat! Sorry... I got too excited... hehe!						0	
22	要是……你们没来看我的话……	要是……你們沒來看我的話……	もし……二人が来なければ……	이날… 부모님이 날 보러 오지만 않았더라도…	If... if only they hadn't come...						0	
23	…………	…………	…………	…	...						0	
24	那是……	那是……	あれは……	이건…	... if we are to...						0	
25	看，宝宝，是爸爸哦。	看，寶寶，是爸爸哦。	ほら、お父さんだよ。	우리 딸, 아빠 좀 봐봐!!	Over here, sweetheart. It's me, it's Daddy.						0	
26	对，对，来，乖女儿，爸爸抱抱……	對，對，來，乖女兒，爸爸抱抱……	そう、そう、いい子だね。ほら、お父さんに抱っこさせて……	그래, 그래. 우리 귀여운 아가! 아빠가 안아주고 싶대…	Come here, Daddy's going to give you a great big hug...						0	
