字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	和演示时一样的情况再度上演。当茉莉安穿过地铁进到污染区更深处，我们被突然飘来的泰坦污染云团干扰，失去了和她的通讯联系。	和演示時一樣的情況再度上演。當茉莉安穿過地鐵進到汙染區更深處，我們被突然飄來的泰坦汙染雲團干擾，失去了和她的通訊聯繫。	お披露目の時と同じ事が起きた。マリアンが地下鉄を抜けて汚染エリアの奥に出た時、我々は突然漂って来たタイタン汚染の気団に妨害されて、マリアンとの連絡が途絶えた。	시연 때와 동일한 상황이 발생했다. 마리안이 지하철을 타고 오염 구역에 들어갔을 때, 타이탄 오염으로 신호가 불안정해져 교신이 단절됐다.	Just like during the demonstration, we lost contact with Marian once she'd passed the subway and arrived deep in the Contaminated Sections due to Titagen interference.						0	
2	上次是缓冲区，这次则是污染区，危险程度要高出许多。	上次是緩衝區，這次則是汙染區，危險程度要高出許多。	前回はバッファーエリアだったが、今回は汚染エリア、危険度は段違いだ。	지난번 버퍼 구역과는 달리 이번에는 오염 구역이라 오염의 정도가 더 심각했다.	Last time was the Buffer Sections, and this time it's the Contaminated Sections. Things will be a lot more dangerous.						0	
3	我急忙联系了总部的芙提雅，寻求无人机群的帮助。	我急忙聯繫了總部的芙提雅，尋求無人機群的幫助。	急いで本部にいるフリティアと連絡を取って、ドローン群の援助を求めた。	나는 급히 본사에 있는 프티야에게 연락해 드론 지원을 요청했다.	I hastily contacted Fritia in the HQ, requesting a squad of drones for assistance.						0	
4	什么……又碰到突发泰坦污染了？	什麼……又碰到突發泰坦汙染了？	え……また突発的なタイタン汚染に遭遇した？	설마… 타이탄 오염이 또 발생한 거야?	Huh... Titagen contamination again?						0	
5	小茉莉安的运气太糟了吧……	小茉莉安的運氣太糟了吧……	マリアンちゃん厄年なの……？	마리안은 운이 안 좋아도 정말 지지리도 안 좋네…	Marian really has the worst luck...						0	
6	我已经起飞了大功率情报无人机，等新的战场通讯节点建立好，应该就可以联系上了。	我已經起飛了大功率情報無人機，等新的戰場通訊站建立好，應該就可以聯繫上了。	高出力の情報ドローンを出した。新しい戦場通信ノードが配置されれば、連絡が取れるはず。	고성능 드론을 보냈으니 새로운 전장 통신 노드만 만들어지면 금방 연락이가능할 거야.	I've launched a high-power intel drone already. Once the new battlefield communication node's been built, you should be able to reach her.						0	
7	芙提雅那边忙活了起来，我暂时只能焦急地等待。	芙提雅那邊忙碌了起來，我暫時只能焦急地等待。	フリティアは忙しく動き始めた。私はただ待つことしかできない。	프티야가 바쁘게 처리하고 있는 것 같아 나는 초조한 마음으로 기다릴 수밖에 없었다.	Things suddenly got busy on Fritia's end, and I was left anxiously waiting.						0	
8	兹兹……兹——	茲茲……茲——	ザザッ……ザーザー	츠즈즉… 츠즉…	Tssss... Tzzzz						0	
9	啊，好了好了，我这就把画面传过来……唔哇？！	啊，好了好了，我這就把畫面傳過來……唔哇？！	あっ、繋がった。今すぐ画面を送っ……うわっ！？	오… 드디어 됐어! 그럼 이제 화면을 공유할게… 으악!!	Ah, great, I'll just share this screen with you now... Woah?!						0	
10	芙提雅一声惊叫，我浑身一激灵，赶紧拿起终端。	芙提雅一聲驚叫，我渾身一顫，急忙拿起終端。	フリティアの叫び声に驚いて、体が震えた。すぐ端末を手に取る。	프티야의 비명에 나도 놀랐지만, 이내 정신을 가다듬고 단말기를 집어 들었다.	Fritia's shout of surprise gave me a jolt down my spine. I hastily picked up the terminal.						0	
11	出现在屏幕中的，是一个废弃的游乐园。	出現在螢幕中的，是一個廢棄的遊樂園。	画面に映っているのは、廃遊園地の光景だ。	스크린에 보이는 화면은 폐유원지였다.	On the screen was an abandoned amusement park.						0	
12	预设路线上并没有这个地方，茉莉安应该是遇到什么麻烦才跑到了这里。	預設路線上並沒有這個地方，茉莉安應該是遇到什麼麻煩才跑到了這裡。	本来のルートにはこんな場所などない。マリアンは何か面倒なことに遭遇したからここへ来たのだろう。	미리 설정된 루트에 이런 장소는 없었다. 아마 마리안한테 무슨 문제가 생겨 이 곳까지 오게 된 것 같았다.	This wasn't part of the planned route, so Marian must've run into some trouble and come here to avoid it.						0	
13	此时的她，正在站一架高耸的摩天轮的最顶端。	此時的她，正站在一架高聳的摩天輪的最頂端。	彼女は今、大きな観覧車の頂上に立っている。	그녀는 우뚝 솟은 관람차 꼭대기 위에 서 있었다.	Right now, she was balanced right on the very top of a great Ferris wheel.						0	
14	我正惊奇着并未携带任何辅助装备的她，是如何爬到那么高……	我正驚奇著並未攜帶任何輔助裝備的她，是如何爬到那麼高……	一切の補助装備も持っていないマリアンが、どうやってあんな高いところに……	보조장비도 없이 저렇게 높이 올라가다니…	I stared in awe, wondering how she'd climbed so high without any assistive gear at all...						0	
15	下一秒，她就从摩天轮上一跃而下。	下一秒，她就從摩天輪上一躍而下。	次の瞬間、彼女は観覧車から飛び降りた。	머지않아 그녀는 관람차에서 뛰어내렸다.	The next second, she leaped down from the Ferris wheel.						0	
