字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	恩雅·墨尔菲，你的禁闭时间提前结束。	恩雅·墨爾菲，你的禁閉時間提前結束。	エンヤ・マーフィー、あなたの謹慎期間は早めに終わりました。	엔야 머피, 구금을 조기 석방한다.	Enya Murphy, you're getting an early release.						0	
2	让·苏瑞安·萨特？你的监禁也解除了。	讓·蘇瑞安·薩特？你的監禁也解除了。	ジーン・スーリオン・サルトルですね？あなたもです。	장 수리안 사르트르? 너도 이제 자유야.	Jean Súrion Sartre? You're being released as well.						0	
3	虔诚之人，愿泰坦保佑你。	虔誠之人，願泰坦保佑你。	敬虔な者よ、君にタイタンの加護があらんこと。	경건한 분이시여, 타이탄이 보우하시길…	Pious man, may the Titan bless you.						0	
4	萨特？	薩特？	サルトル？	사르트르?	Sartre?						0	
5	啊，还真是好巧呢，恩雅女士。	啊，還真是好巧呢，恩雅女士。	これはこれは、奇遇だな、エンヤさん。	아… 이런 우연이? 엔야 님.	Ah, what a coincidence, Miss Enya.						0	
6	这么长时间里，位处于矛盾两端的双方竟然只有一墙之隔。	這麼長時間裡，位處於矛盾兩端的雙方竟然只有一牆之隔。	長い間、対立している二人が壁一枚で隔てられていたとはな。	이렇게 긴 시간을 벽 하나만 두고 있었나 보네요.	For such a long time, a mere wall separated the two conflicting people.						0	
6a	萨特指了指自己的胸口。	薩特指了指自己的胸口。	サルトルは自分の胸元を指差す。	사르트르는 자신의 가슴을 가리킨다.	Sartre pointed to his chest.						0	
6b	我这里，仍然还在疼痛。	我這裡，仍然還在疼痛。	ここは、まだ痛いぞ。	여기, 전 아직도 이곳이 아파요.	It still hurts here.						0	
7	……只觉得很讽刺。	……只覺得很諷刺。	……皮肉な話です。	… 허풍떠는 건 여전하네.	...Very funny.						0	
8	你早就知道自己会被放出去？	你早就知道自己會被放出去？	自分が解放されることを最初から知っていたんですか？	풀려날 걸 미리 알고 있었어?	You knew you'd be released?						0	
8a	你不也是早就知道吗？所以你才会冲进来给我一枪……呵呵呵呵。	你不也是早就知道嗎？所以你才會衝進來給我一槍……呵呵呵呵。	あなたはとっくに分かっていたんだろう？だから押しかけて僕を撃った……フフフ。	엔야 님도 이미 알고 있었잖아요? 그래서 저한테 들이닥쳐서 총을 쐈던 거고… 하하하.	Didn't you know? That's why you ran in and shot me... Heheh...						0	
9	在这个等级森严的社会，每个人都有自己的价值和位置。	在這個等級森嚴的社會，每個人都有自己的價值和位置。	この階級社会では、人はそれぞれ自分の価値と立ち位置を持っている。	위계질서가 엄격한 사회에선 누구나 가치와 위치가 있기 마련이죠.	In this highly stratified society, everybody has their own value and position.						0	
10	惩罚我对世界树公司没有什么好处，但是放我走却能减少很多麻烦，换作你会怎么决定？恩雅女士。	懲罰我對世界樹公司沒有什麼好處，但是放我走卻能減少很多麻煩，換作你會怎麼決定？恩雅女士。	僕を罰してもユグドラシルのためにはならないが、逆に解放すれば面倒ごとは減る。君ならどう判断する？エンヤさん。	절 벌하기엔 위그드라실에 득이 될 게 없죠. 풀어주면 귀찮은 일이 줄어들 테니까요. 엔야 님이라면 어떻게 하실 건가요?	Punishing me does no good to Yggdrasil, while releasing me can save them a lot of trouble. What would you do if it were you, Miss Enya?						0	
11	人心从来都是很好猜的，真正的难点在于如何消除那些不切实际的幻想。	人心從來都是很好猜的，真正的難點在於如何消除那些不切實際的幻想。	人の心なんて分かりやすいものさ。本当に難しいのは、いかに非現実的な幻想を排除するか。	인간의 마음은 지레짐작하기 쉬워요. 정말 어려운 건 현실적이지 않은 환상을 깨는 거랍니다.	It's easy to guess what's in people's minds. The hard part is eliminating those unrealistic fantasies.						0	
12	这里没有降临团的会员，没有人会信你这套话术	這裡沒有降臨團的會員，沒有人會信你這套話術	ここに降臨団はいませんし、そんな戯れ言を誰も信じませんよ。	여긴 강림단 신자들이 없어서 너의 그런 같잖은 술수에 넘어갈 사람도 없어.	The Adventists aren't here. You can save your speech.						0	
14	哦，恩雅女士，我忘记了你这段时间一直在禁闭，应该还没了解到零区的最新状况。	哦，恩雅女士，我忘記了你這段時間一直在禁閉，應該還沒了解到零區的最新狀況。	そうだ、エンヤさん。ここ最近ずっと謹慎していたんだったね。エリアゼロの最近の状況はまだ把握してないだろう？	아… 엔야 님은 그동안 구금되어 있어서 최근에 제로 구역에 무슨 상황이 일어났었는지 모르시죠?	Oh, Miss Enya, I forgot you'd been confined all this time. I suppose you haven't learned about the latest situation in the Zone.						0	
15	萨特唤出悬浮在半空中的全息屏幕。	薩特喚出懸浮在半空中的全息螢幕。	サルトルは宙に浮くホログラムスクリーンを呼び出した。	사르트르는 허공에 홀로그램 스크린을 불러왔다.	Sartre projected a holographic screen in the air.						0	
16	失去秩序的天楼，短短时间内就变成了这样。	失去秩序的天樓，短短時間內就變成了這樣。	秩序を失ったスカイタワーは、わずかな時間でこうなった。	질서가 무너진 스카이 타워는 단기간에 이렇게 변했습니다.	Without order, the Towers have become like this in just a short period.						0	
17	有不少牺牲者是相当虔诚的会员，其中有不少已经为人父母。	有不少犧牲者是相當虔誠的會員，其中有不少已經為人父母。	死傷者の中には、かなり敬虔な団員も多く、子供がいる人も少なくなかった。	희생자 상당수는 독실한 신자들이었는데 이 중에는 자식이 있는 사람도 여럿 있었죠.	Many of the victims were pious members, among which were parents.						0	
18	天楼这是……	天樓這是……	スカイタワーが……	스카이 타워가…	The Towers...						0	
19	你还在纠结西蒙娜的事吗？	你還在糾結西蒙娜的事嗎？	まだシモーネのことが気になるかい？	아직도 시모나 일 때문에 고민 중인 건가요?	Are you still worried about Simona?						0	
20	那你还记不记得一个叫“威利”的孩子？他被困在零区的亲生父母也在这场冲突中牺牲了。	那你還記不記得一個叫“威利”的孩子？他被困在零區的親生父母也在這場衝突中犧牲了。	なら、「ウィリー」という子のことは覚えているか？エリアゼロに閉じ込められたあの子の実の両親が、この紛争で亡くなった。	혹시 '월리'라는 아이를 기억하세요? 제로 구역에 갇혀 있던 그 아이의 친부모도 이번 충돌로 희생됐거든요.	Do you remember a child named "Willie"? His biological parents were trapped in the Containment Zone and fell victim to that confrontation.						0	
22	没有我的存在，有更多可怜的人牺牲了……思考一下，你需要思考一下，恩雅女士。	沒有我的存在，有更多可憐的人犧牲了……思考一下，你需要思考一下，恩雅女士。	僕がいなかったせいで、可哀想な人たちがより多く犠牲になった……もう少しよく考えた方がいいよ、エンヤさん	저같은 사람이 없으면 더 많은 사람들이 불쌍하게 희생을 당할 거예요… 생각 좀 해보세요. 생각을 아마 더 해볼 필요가 있을 거예요, 엔야님.	So many more people would have died without me... Just think about it, Miss Enya.						0	
23	目睹了这种后果，您还能轻易判断自己行为是“善”，而我所代表的是“恶”吗？	目睹了這種後果，您還能輕易判斷自己行為是“善”，而我所代表的是“惡”嗎？	このような結果を目の当たりにしてなお、自分の行動が「善」で、僕が「悪」であると、そう簡単に判断できるのかな？	이런 결과를 봤는데도 엔야 님이 하는 행위는 '선'이고, 제가 하는 행위는 '악'이라고 쉽게 단정 지을 수 있을까요?	After witnessing such consequences, can you still easily say that you act out of "kindness," and that I'm on the "evil" side?						0	
24	当“善”与“恶”这种非黑即白的粗暴概念在你的脑海中被模糊了边界……海姆达尔部队、郊狼、降临团、世界树公司……	當“善”與“惡”這種非黑即白的粗暴概念在你的腦海中被模糊了邊界……海姆達爾部隊、郊狼、降臨團、世界樹公司……	「善」と「悪」というゼロサム思考的な概念が曖昧になったとき……ヘイムダル部隊、コヨーテ、降臨団、ユグドラシル……	 '선'과 '악'이란 흑백논리의 잣대를 잠시 내려놔 보세요. '헤임달 부대', '코요테' '강림단', '위그드라실'…	When the boundary between the "good" and "evil" blurs... The Heimdall Force, Coyotes, Adventists, Yggdrasil...						0	
