字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	结束了今天的任务之后，我和琴诺马不停蹄赶往医疗室。	結束了今天的任務之後，我和琴諾馬不停蹄趕往醫療室。	任務を終えたあと、私とチェルノは急ぎ足で医療室に向かった。	미션을 마치자마자 체르노와 의무실로 달려갔다.	After the day's mission was finished, Cherno and I rushed right to the medical bay.						0	
2	由脑部神经检查仪器改造而来的<orange>锚定装置</>就放置在这里，如今我已经十分熟悉使用方法。	由腦部神經檢查儀器改造而來的<orange>定錨裝置</>就放置在這裡，如今我已經十分熟悉使用方法。	脳神経検査装置から改造した<orange>アンカリング装置</>はここに保管されている。私はもうすっかり使い方を覚えていた。	의무실에는 뇌 신경 검사 장치를 개조해서 만든 <orange>앵커 장치</>가 놓여 있었다. 최근에 난 이미 앵커 장치를 다루는 데 익숙해져 있었다.	The <orange>anchoring device</>, made from a modified neural scanner, was kept there. I had already become very familiar with how to use it.						0	
3	在琴诺的帮助下，我将磁极贴片一一贴到头部的各个位置，随后在充满氟化碳的医疗舱中躺下，一旁的显示屏上开始出现代表大脑活动状态的波形图。	在琴諾的幫助下，我將磁極貼片一一貼到頭部的各個位置，隨後在充滿氟化碳的醫療艙中躺下，一旁的顯示屏上開始出現代表大腦活動狀態的波形圖。	チェルノに手伝ってもらいながら、頭部に電極を貼ると、フルオロカーボンで満たされた医療カプセルの中で横になった。すると横のモニターが、私の脳活動を示す波形を映し出した。	체르노의 도움을 받으며 나는 자극 패치를 머리에 붙였고 불화탄소가 가득한 의료 캡슐 안으로 들어갔다. 이어서 캡슐 옆에 있는 디스플레이가 뇌 활동 상태를 나타내는 파동 그래프가 보여준다.	With Cherno's help, I stuck the magnetic patches in various places on my head before laying down in a medical pod filled with perfluorocarbon fluid. The waveforms displaying my neural activity appeared on the screen next to me.						0	
4	为了避免意外情况——例如在记忆中受到严重冲击而被困于记忆中，一旦波形图上出现异常，琴诺就会立刻关闭锚定装置，而我会在大约5秒后回到现实。	為了避免意外情況——例如在記憶中受到嚴重衝擊而被困於記憶中，一旦波形圖上出現異常，琴諾就會立刻關閉定錨裝置，而我會在大約5秒後回到現實。	それは私の意識が記憶の中に囚われる事態を避けるための、保険のようなものだった。波形が異常を示すと、チェルノがすぐアンカリング装置を止める。そうすれば、私はおよそ５秒以内に意識を取り戻すはずだ。	미처 예기치 못하게 기억 속에서 심각한 충격을 받고 기억에 갇히는 것을 방지하기 위해 파동 그래프에 이상이 생기면 체르노가 즉시 고정 장치를 종료했고 나는 대략 5초 이후에 현실로 돌아올 수 있었다.	We had a plan to avoid any emergencies, like getting trapped in memories due to excessive trauma. The second Cherno noticed an abnormality on the waveform display, she would immediately turn off the anchoring device, and it would take me about five seconds to come back to reality.						0	
5	我准备好了，开始吧。	我準備好了，開始吧。	準備はできた。始めてくれ。	난 준비됐어. 시작해.	I'm ready. Let's start.						0	
6	分析员，请，请把手给我。	分析員，請，請把手給我。	分析員……その、手を。	분석가님, 손을 제게 주세요.	Adjutant, p—please give me your hand.						0	
7	琴诺的手抓住了我伸出的左手。为了在找到莫尔索后将她送回琴诺那里，这是必要的肢体接触。	琴諾的手抓住了我伸出的左手。為了在找到莫爾索後將她送回琴諾那裡，這是必要的肢體接觸。	私が左手を差し出すと、チェルノは私の手を握った。ムルソーをチェルノの中に取り戻すためには、肉体が触れている必要があるのだ。	체르노는 내가 내민 손을 잡는다. 모르소를 체르노에게 되돌리기 위해 이러한 신체적 접촉은 필수였다.	Cherno grasped my outstretched left hand in hers. Physical contact was necessary to return Meursault to Cherno after I found her.						0	
8	伴随着装置启动的蜂鸣声，我眼前的一切逐渐模糊消散。	伴隨著裝置啟動的蜂鳴聲，我眼前的一切逐漸模糊消散。	装置の作動音と共に、私の視線がぼやけはじめた。	장치가 가동하는 소리와 함께 내 앞에 모든 것이 점점 흐릿하게 사라져갔다.	As the beeping sound of the anchoring device faded away, everything else before my eyes also gradually blurred and faded away.						0	
9	这次去第一次见到琴诺的地方看看吧，我在心里这样默念着，同时尽力构想出当天的画面。	這次去第一次見到琴諾的地方看看吧，我在心裡這樣默念著，同時盡力構想出當天的畫面。	今度は、チェルノと初めて会った場所に行こう。私は心の中でそう念じながら、あの時の情景を思い浮かべた。	'체르노를 처음 만난 곳으로 가보자', 나는 마음속으로 이렇게 중얼거리면서 그날의 상황을 최대한 떠올리려 노력했다.	I decided to go to the place where I first met Cherno. I did my best to picture that day.						0	
