字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	我发誓，我只是路过时好奇看了一眼。	我發誓，我只是路過時好奇看了一眼。	誓って、私はただ通りがけに少し覗いただけだ。	맹세코 지나가다가 호기심에 한번 본 것뿐이었다.	As I was passing, out of the corner of my eye...						0	
2	没想到看到了传闻中的一幕……	沒想到看到了傳聞中的一幕……	まさか伝説の一幕を見るとは……	소문으로만 듣던 장면을 내가 보게 될 줄은 몰랐는데…	An odd scene...						0	
3	猫汐尔她……正在角落用特制天秤称量奇怪的东西。	貓汐爾她……正在房間角落用特製天秤稱量奇怪的東西。	マーシルが……部屋の隅の特製天秤で妙なものを量っている。	시에라는… 방구석에서 특수 제작된 저울계로 어떤 물건의 중량을 재고 있었다.	I could see Mauxir over on the far side of the room, ... an elaborate set of scales too... she seemed to be weighing something... all very strange...						0	
4	有事？	有事？	何か用？	무슨 일인가?	Need something?						0	
5	按理说我应该尽快走开，没想到犹豫间就被敏锐的猫汐尔发现了。	按理說我應該盡快走開，沒想到猶豫間就被敏銳的貓汐爾發現了。	本来ならすぐに去るべきだったが、戸惑っているうちに鋭いマーシルに気づかれた。	원래대로면 가능한 한 빨리 떠났어야 하는데, 망설이던 찰나에 시에라가 눈치를 챘다.	I really should have just kept on walking, but Mauxir had been too quick for me...						0	
6	看她一本正经的眼神，反倒让我不好意思起来。	看她一本正經的眼神，反倒讓我不好意思起來。	彼女の真面目な目を見て、恥ずかしくなってきた。	그녀의 정색하는 눈빛을 보니 괜스레 좀 민망해졌다.	She was giving me a very serious look. It would be rude to just walk away, right?						0	
b-1											0	
7	没事，只是有些好奇……对你手中的东西。	沒事，只是有些好奇……對你手中的東西。	いや、あの、ちょっと気になっただけ……君が持っている物が。	아니… 그냥 궁금해서… 네가 쥐고 있는 물건이 신기해 보여서.	Oh... err... nothing, little curious... what's that you're holding?						0	
8	这个？	這個？	これ？	이거 말하는 건가?	This?						0	
9	她伸手将手中的东西递给我，是一张被严重污染的卡片。	她伸手將手中的東西遞給我，是一張被嚴重汙染的卡片。	マーシルは持っているものを私に渡した。ひどく汚染された1枚のカードだった。	그녀는 내게 손안에 든 물건을 건네주었는데 그것은 이미 심각하게 오염된 한 장의 카드였다.	She passed me a piece of card covered by the kind of marks that only Titagen exposure can cause.						0	
10	重量133毫克，长度80毫米，宽62毫米，侵蚀面积63.05%，卡片内未见芯片，卡片表面有印刷样字体46个……	重量133毫克，長度80公釐，寬62公釐，侵蝕面積63.05%，卡片內未見晶片，卡片表面有印刷樣字體46個……	重さ133mg、縦80mm、横62mm、侵蝕面積63.05%、カードの中にはチップが見当たらない。表面には46文字印刷されている……	무게 133mg, 가로 80mm, 세로 62mm, 침식 면적 63.05%, 카드 안에 칩은 없고 카드 표면에 인쇄된 서체는 46개…	80 millimeters by 62 millimeters, 133 milligrams, Titagen exposure affecting 63% of surface. Lacks surface-mount chipset. Total of 46 printed words on surface of object.						0	
b-2											0	
11	你刚刚就是在测量这些？	你剛剛就是在測量這些？	さっきこれを量ってたの？	방금 이거를 측정했던 거야?	You were making measurements?						0	
12	不是。	不是。	違う。	아니다.	No.						0	
b-3											0	
13	……	……	……	…	...						0	
b-4											0	
14	那你在用那个天秤称量什么呢？	那你在用那個天秤稱量什麼呢？	じゃああの天秤で何を量ってるの？	그럼 저 저울계로 뭘 하려던 거였어?	What were you weighing on those scales?						0	
15	禁止事项。	禁止事項。	禁則事項。	금지사항이다냥.	Topic is restricted.						0	
16	翻译为你们人类常用词为：秘密。	翻譯為你們人類常用詞為：秘密。	人間が言うところの、秘密。	너희 인간들이 사용하는 언어로 표현하자면 '비밀'이다.	To paraphrase into your human speech: None of your business.						0	
b-5											0	
17	你也是人类啊喂！	你也是人類啊喂！	君も人間だろ！	너 역시 인간이잖아!	You're human, Mauxir...						0	
b-6											0	
18	那么……是谁做的这个规定？	那麼……是誰做的這個規定？	じゃあ……誰が決めたの？	그럼… 이 규칙은 누가 만든 건데?	... restricted?... restricted on whose orders?						0	
19	我。	我。	私。	나다.	Restricted on my orders.						0	
b-7											0	
20	话说……你那个天秤跟普通的秤有什么区别么？	話說……你那個天秤跟普通的秤有什麼區別嗎？	ていうか……その天秤、普通のと何か違うの？	물어보는 김에… 네가 쓰는 저울계랑 보통의 저울계랑 어떤 차이가 있는 거야?	OK then... tell me about those scales...						0	
21	禁止事项。	禁止事項。	禁則事項。	금지사항이다.	Topic is restricted.						0	
b-8											0	
22	……	……	……	…	...						0	
23	我就不该抱有不合理的期待。	我就不該抱有不合理的期待。	不合理な期待を持った私が悪い。	기대를 하지 말았어야 했다…	I had clearly entered into this conversation with an unreasonable set of expectations.						0	
24	认清现实的我，转而仔细端详起手中小小的卡片。	認清現實的我，轉而仔細端詳起手中小小的卡片。	現実を見た私は、手に持っている小さいカードをしげしげと見始めた。	다시 현실을 직시한 후, 나는 손 안에 있던 작은 카드들을 들여다봤다.	Forced to accept the lay of the land, I took a more careful look at the card.						0	
25	纸质卡片，没有内置芯片，无法运用网络进行数据读取和分析。	紙質卡片，沒有內置晶片，無法運用網路進行數據讀取和分析。	紙製カード、内蔵チップなし、インターネットでデータの読み取りと解析は不能。	종이 카드는 내장 칩이 없어 인터넷을 통한 데이터 판독과 분석은 불가능해 보였다.	Cardstock. No microchip. Absence of network connection prevents access to whatever data may be stored onboard. All potential avenues of further investigation are blocked.						0	
26	她看到我在查看卡片，以为我要想办法运用微型信息终端查询信息。	她看到我在查看卡片，以為我要想辦法運用微型訊息終端查詢訊息。	マーシルはカードを見ている私を見て、私がマイクロターミナルで情報を調べていると誤解した。	그녀는 내가 카드를 살피는 것을 보고, 내가 마이크로 정보 단말기를 이용해 정보 조회를 할 거라 생각했던 것 같다.	She'd seen me looking at the card, maybe she thought I was trying to establish a network connection with it.						0	
b-9											0	
27	我想，凭我5.1的视力，用肉眼也是可以进行初步分析的。	我想，憑我5.1的視力，用肉眼也是可以進行初步分析的。	私の視力は5.1で、肉眼で一応の分析はできると思う。	후후… 이래 봬도 내 시력이 5.1이라 어느 정도 육안으로도 분석이 가능하다고~	I've had opticians tell me that my eyes are real top-of-the-line research gear... so I'm doing "wetware-based analysis."						0	
