字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	穿过狭长的黑暗隧道，出现在眼前的是废弃的地铁站。	穿過狹長的黑暗隧道，出現在眼前的是廢棄的地鐵站。	狭く長いトンネルを抜けると、目の前に廃駅が現れた。	좁고 긴 어둠 속을 지나니 눈앞에 폐기된 지하철역이 나타났다.	We passed through the narrow darkness of the tunnel and emerged, blinking in the relative brightness of an abandoned subway station.						0	
2	看风格至少是几十年前修建的。	看風格至少是幾十年前修建的。	この構造だと、建てられてから少なくとも数十年は経っているだろう。	형태를 보니 몇십 년 전에 지어진 건축물 같았다.	20 to 30 years old, this place, at least, by the looks of it anyway.						0	
3	没想到还有这么个地方。	沒想到還有這麼個地方。	こんなところがあったなんて。	이런 곳이 있을 줄은 생각도 못 했네.	Didn't know any of these stations were still here.						0	
4	试试在这里能联系上外面么？	試試在這裡能聯繫上外面嗎？	ここで上と連絡が取れる？	여기서 외부로 연락이 되는지 확인해 볼까?	Try the comms again?						0	
b-1											0	
5	看来还是不行。	看來還是不行。	ダメだ。	아직도 안 되는 것 같아.	Still nothing.						0	
6	肴随手拂过闸机上厚厚的灰尘，紧接着单手支撑起跳，利落地翻过闸机，四处巡查。	肴隨手拂過剪票口上厚厚的灰塵，緊接著單手支撐起跳，俐落的翻過剪票口，四處查看。	肴は改札口の上に大量に積もった埃を軽く払った。そして片手で改札口を乗り越えて、周りを探し始めた。	야오는 개찰구의 두꺼운 먼지를 손으로 털어내고, 깔끔하게 그곳을 짚어 개찰구를 뛰어넘었다. 그리고 주변을 살펴봤다.	Yao walked over to one of the turnstiles, brushed a sheet of dust from its surface, then vaulted it elegantly and set off to investigate the surrounding area.						0	
7	路标牌所指示的出口走不通，看看能不能找到别的出口？	路標牌所指示的出口走不通，看看能不能找到別的出口？	標識に書いてある出口は通れない。別の出口を探してみる？	표지판이 가리키는 출구가 막혔는데 다른 출구가 있는지 좀 찾아볼까?	The exits that the signs point to will all be blocked up. We're going to need to find another way out.						0	
8	那女孩，你认识吗？	那女孩，你認識嗎？	あの子、知ってる？	저 여자애, 아는 여자야?	That girl there, recognize her?						0	
9	肴指了指着地铁站的一处广告牌。	肴指了指地鐵站的一處廣告牌。	肴はあるポスターを指差している。	야오는 지하철에 한 광고 표지를 가리켰다.	She was waving her hand in the direction of a large poster, the type that had always filled these old subway stations.						0	
b-2											0	
10	大概是以前的某个偶像……？	大概是以前的某個偶像……？	多分昔のアイドルとか……？	이전에 어떤 아이돌 아닐까…?	An idol...?						0	
11	偶像么……	偶像嗎……	アイドルか……	아이돌…	Idols...						0	
12	听说成年病爆发前，偶像都是靠唱跳等艺能，或是出色的运动能力获得人气。	聽說成年病爆發前，偶像都是靠唱跳等藝能，或是出色的運動能力獲得人氣。	ティーン症候群が拡大する前、アイドルは歌や踊り、あるいは抜群の身体能力で人気を博したらしい。	나도 들은 적 있어. 성인병이 발발하기 전에 아이돌이 춤이나 노래로 인기를 끌었었다고 하던데.	Before Juvosis, those idol girls, they just sang or danced, maybe played sports, that sort of thing. I think that's right.						0	
13	现下的偶像得武装自己，靠对战演出征服迷们了。	現今的偶像得武裝自己，靠對戰演出征服粉絲們了。	今のアイドルは、武装して戦いの演出でファンを魅了するしかないね。	요즘 아이돌은 무장하고 전투하는 거로 팬들의 이목을 끌지만.	Now it's all pretty girls in body armor, gunning down their enemies while kids the same age sit watching them halfway around the world.						0	
14	不过无论是哪个时代的偶像，收入都让人嫉妒啊。	不過無論是哪個時代的偶像，收入都讓人嫉妒啊。	それにしても……アイドルはいつの時代も、儲かって羨ましいなぁ。	어떤 시대였든 간에 수입 하나는 짭짤하겠지?	Money as ridiculous as ever.						0	
15	这让我想起女武神的宣传海报。	這讓我想起女武神的宣傳海報。	ヴァルキリーのポスターを思い出した。	이건 발키리 선전 포스터 같은데?	It reminds me of old Valkyrie Games posters a bit.						0	
16	看来你也是瓦尔基里游戏的爱好者嘛。	看來你也是瓦爾基里遊戲的愛好者嘛。	あんたもヴァルキリーゲームのファンでしょ。	너도 발키리 게임 광팬이었구나?	You were into that stuff?						0	
17	女武神能靠这种虚拟实景对战游戏走红，除了公司的运作外，也很难说不是因为人们渴望找到一个情绪宣泄的出口。	女武神能靠這種虛擬實境對戰遊戲走紅，除了公司的運作外，也很難說不是因為人們渴望找到一個情緒宣洩的出口。	ヴァルキリーがVR対戦ゲームとして流行ったのは、運営のサポート以外に、人々が感情を発散する場を欲しがったというのも大きな理由の一つだろう。	발키리들이 가상 시뮬레이션을 통해서 인기를 끌었던 건 회사 운영 외에도 정서적으로 느낄 수 있는 카타르시스 때문이 아닐까 싶어.	I think that thing blew up the way it did because people were just looking for a release. That, and there was a ton of marketing money dumped into it, no doubt.						0	
18	即便没有泰坦降临，生活也不会太平。	即便沒有泰坦降臨，生活也不會太平。	タイタンが現れなくても、平和は訪れない。	타이탄 강림이 없었더라도 인생은 그렇게 호락호락하지 않았을 거야.	It's not like life was peaceful, even before the Descent.						0	
19	这些和我也没什么关系，日子还得继续过啊。	這些和我也沒什麼關係，日子還得繼續過啊。	まあ、私には関係ないこと。生活は続くからね。	뭐… 나랑은 상관없는 일이지만.	Not that any of that means much of anything. Whatever happens, all you ever do is get up in the morning, do what little you can.						0	
20	继续找出口吧！	繼續找出口吧！	出口を探そう！	계속해서 출구를 찾아보자고!	Let's go find this exit!						0	
21	抵达一处站台，我和肴分头行动。	抵達一處月台，我和肴分頭行動。	プラットフォームに着いた後、肴と手分けして動いた。	플랫폼에 도착하고 우리는 각자 할 일을 하기로 했다.	We reached one of the platforms and split up, heading off in opposite directions.						0	
22	我尝试看能否让一台坏掉的电梯重新运作，而负责侦察周围的肴很快就回来了。	我嘗試看能否讓一台壞掉的電梯重新運作，而負責偵察周圍的肴很快就回來了。	壊れたエレベーターを再起動しようとしていると、偵察係の肴が戻ってきた。	나는 고장 난 엘리베이터를 작동시킬 수 있는지 알아보기로 했고, 야오는 주변을 탐색하기로 했다. 얼마 지나지 않아 야오가 돌아왔는데…	I was hoping I'd be able to find an elevator that we could knock into working order, but before I'd found anything at all Yao had already finished scouting the area and was heading toward me at speed.						0	
23	肴已经端起枪，神情严肃。	肴已經端起槍，神情嚴肅。	肴は銃を構えて、深刻な顔をしている。	오자마자 총을 짚었고 시선도 사뭇 진지했다.	Rifle up, expression serious.						0	
24	我有一个好消息和一个坏消息。	我有一個好消息和一個壞消息。	良い知らせと悪い知らせがある	좋은 소식이 있고, 나쁜 소식이 있어.	So there's good news and there's bad news.						0	
25	好消息是我找到出口了。	好消息是我找到出口了。	良い知らせは、出口が見つかった。	좋은 소식은 출구를 찾았다는 거야.	The good news is, I've found an exit.						0	
26	喏，坏消息。	喏，壞消息。	悪い知らせは、ほら。	그리고 나쁜 소식은…	The bad news...						0	
27	我顺着肴示意的方向看过去，通向出口的路上，满是异化人……	我順著肴示意的方向看過去，通向出口的路上，滿是異化人……	肴が示した方向を見ると、出口への道には、大量の変異者が……	나는 야오가 지시하는 방향을 바라보았고, 그곳에는 변이자들이 가득했다.	She was pointing and it was perfectly clear what she was pointing at. Moving toward us, blocking the route to the exit, a mob of Changed...						0	
