字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	我来到医疗室，继续处理部分天启者出现衰退症状的资料分析事务。	我來到醫療室，繼續處理部分天啟者出現衰退症狀的資料分析事務。	医務室に来た私は、衰退症状が出た一部の覚醒者の資料を分析しに来た。	나는 일부 계시자들이 약해지는 증상에 관해 데이터 분석을 하고자 의무실에 왔다.	Some of the operatives had been presenting with odd health issues. I was working in the medical bay, trying to get a handle on what was going on.						0	
2	近来精神方面出问题的天启者有点多，不禁让人担心。	近來精神方面出問題的天啟者有點多，不禁讓人擔心。	最近、精神面に問題を抱える覚醒者が増えてしまい、心配せずにはいられない。	최근에 정신 쪽으로 이상이 있는 계시자들이 많아져 걱정이다.	The Force was going through a spate of mental health issues. I was getting more and more worried.						0	
3	神格这个东西，一方面是能施展多少力量的关键，另一方面又是引发各种精神症状的原因。要找到平衡十分麻烦。	神格這個東西，一方面是能施展多少力量的關鍵，另一方面又是引發各種精神症狀的原因。要找到平衡十分麻煩。	神格というものはどれほど力を発揮できるかのカギになっている一方、様々な精神症状を起こす原因となっている。バランスを取るのは難しい。	만트라는 얼마나 힘을 발휘할 수 있는가가 관건인 동시에, 각종 정신 질환을 일으키기도 해서 둘의 균형점을 찾기가 매우 번거로웠다.	Manifestations have abilities unlike anything you would ever see in a normal person, but they're also susceptible to severe psychiatric issues. Helping them stay functional, stay combat-ready, it's a real struggle.						0	
4	咦，这不是分析员吗？	咦，這不是分析員嗎？	あれ、分析員じゃない？	어? 분석가 아니야?	Oh, it's you, Adjutant?						0	
5	我看向门口，芙提雅正笑着向我挥手。	我看向門口，芙提雅正笑著向我揮手。	入り口の方を見ると、フリティアが笑顔で手を振っている。	입구 쪽을 보니 프티야가 해맑게 웃으며 내게 손짓을 하고 있었다.	I turned to find Fritia waving from the doorway, a big grin on her face.						0	
6	是在保养吗？	是在保養嗎？	休憩してるの？	쉬고 있는 중이야?	Here for a checkup?						0	
7	啊我明白我明白，加班太多太操劳所以身体出问题了吧？不要勉强自己哦！	啊我明白我明白，加班太多太操勞所以身體出問題了吧？不要勉強自己哦！	ああ〜、分かる。分かるぞ〜。残業や心配事が多くて体を壊しちゃったんでしょ？無理しないでね！	아… 보아하니… 야근을 너무 많이 해서 몸에 무리가 좀 온 것 같은데? 너무 무리하지는 말고!	I'm mean, of course... you do so much overtime, bound to be tired out. Don't push yourself so hard, you do have to rest sometimes.						0	
b-1											0	
8	不，我是来加班的。	不，我是來加班的。	いや、残業しに来た。	야근하러 온거야…	Nah, I'm just here working on something.						0	
