字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	加班结束后，我来到了生活街区。	加班結束後，我來到了生活街區。	残業が終わった後、生活ブロックに来た。	야근 후에 난 거주 구역으로 돌아왔다.	I came to the living area streets after finishing overtime.						0	
2	这里有家同事推荐的小店，我很喜欢在工作之余来放松一下。	這裡有家同事推薦的小店，我很喜歡在工作之餘來放鬆一下。	ここは同僚おすすめの店があって、暇な時はここに来てゆっくりするのが好きだ。	거주 구역에는 회사 동료가 소개해 준 작은 상점이 있었는데, 종종 와서 기분 풀기에 안성맞춤이었다.	There was a little restaurant a colleague recommended to me there, and I liked coming after work to relax.						0	
3	经常能在这里碰到熟人，这次也不例外……	經常能在這裡碰到熟人，這次也不例外……	知り合いもよく来ている、今回も例外ではない……	이따금씩 아는 사람을 만나곤 했는데 오늘도 예외는 아니었다.	I often bumped into people I knew around there, and this time was no exception...						0	
4	芙提雅也是这家店的常客。今天她的状态有些奇怪……	芙提雅也是這家店的常客。今天她的狀態有些奇怪……	フリティアもこの店の常連だ。ただ、今日の彼女は様子がおかしい……	프티야 역시 해당 상점의 단골 고객이었다. 그런데 프티야의 상태가 조금…	Fritia was a regular at this restaurant. But she looked a bit different today...						0	
5	面前的桌上已经铺满了食物，但她却不动筷子。	面前的桌上已經擺滿了食物，但她卻不動筷子。	目の前の机に食べ物がいっぱいなのに、フリティアは手を付けていない。	상 앞에 먹을 것을 한가득 쌓아놓고는 젓가락질 한 번을 안 하고 있었다.	Her table was stacked full of food, but she hadn't even lifted her chopsticks.						0	
6	我担心她是不是有哪里不对劲，急忙走了过去。	我擔心她是不是有哪裡不對勁，急忙走了過去。	体調がよくないのかと心配になり、急いで近づいた。	나는 프티야에게 무슨 일이 생겼나 싶어 급하게 다가갔다.	I hurried over, worried something might be wrong with her.						0	
7	分析员~！	分析員~！	あ！分析員～！	분석가!	Ah, it feels like we should hire a professional Adjutant for this.						0	
8	你来得正好，快坐快坐~！	你來得正好，快坐快坐~！	ちょうどいいところに来た、座って座って～！	마침 잘 왔어! 앉아, 앉아!	Just in time! Here, take a seat!						0	
9	正愁没人听我吐槽呢！	正煩惱沒人聽我吐槽呢！	愚痴を聞いてくれる人がいなくて困ってるのよ！	마침 아무도 내 불평을 들어주지 않았던 참이거든!	I was just feeling anxious that there was no one to hear my roasts!						0	
10	芙提雅还保持着吐槽欲的话就说明问题不大。	芙提雅還保持著吐槽欲的話就說明問題不大。	愚痴る余裕があるなら問題なさそうだ。	프티야가 토라져있다는 건 아직까지는 큰 문제가 없다는 뜻이기도 했다.	If Fritia still felt like roasting, it probably wasn't a big deal.						0	
11	虽然我不太想听她长篇大论……	雖然我不太想聽她長篇大論……	フリティアの長話はあまり聞きたくないけど……	프티야가 하는 장문의 연설은 별로 듣고 싶지 않지만…	I didn't really want to hear her go on for ages though...						0	
12	总之我也没跟她客气，坐下就吃了起来。	總之我也沒跟她客氣，坐下就吃了起來。	とりあえず、遠慮せず座って食べ始めた。	어쨌든 나는 예의를 딱히 갖추지는 않고, 그저 앉아서 그녀가 시켜놓은 음식을 먹기 시작했다.	But I took her up on her offer anyway, sat down, and started eating.						0	
13	啊，喂！分析员你别光顾着吃啊！	啊，喂！分析員你別光顧著吃啊！	ちょっと！人の話を聞きなさいって！	어어… 이봐! 분석가! 그렇게 먹기만 할 건 아니지!	Hey, oi! Adjutant, don't just sit there and eat!						0	
14	就不想知道我身上发生了什么嘛~！？	就不想知道我身上發生了什麼嘛~！？	私の身に何があったか知りたくないの！？	내가 무슨 일이 있었는지 알기나 해!?	Don't you want to know what happened to me~?!						0	
b-1											0	
15	点这么多菜，忙得几天没吃饭了？	點這麼多菜，忙得幾天沒吃飯了？	こんないっぱい注文して、何日も食べられなかったの？	이렇게 음식을 많이 시켜 놓은 걸 보면 며칠 동안 밥 먹을 시간도 없었나 본데?	Were you so busy the past few days you couldn't eat? Is that why you ordered this much food?						0	
16	哈？我哪里看起来像这个样子啊！	哈？我哪裡看起來像這個樣子啊！	は？どうしてそう見えるのよ！	뭐? 내가 어딜 봐서!	Huh? Do I look like I haven't eaten for days?!						0	
17	这不是活力满满嘛！	這不是活力滿滿嘛！	元気いっぱいでしょ！	평소에 이 정도는 먹어줘야 하는 거 아니야?!	Look how much energy I've got!						0	
18	当然是发生了比没吃饭更更更气人的事情！！	當然是發生了比沒吃飯更更更氣人的事情！！	食べられないことよりもっともっともーっとムカつくことがあったのよ！！	아무튼… 밥 먹는 것보다 지금 더 화나는 일이 생겨서 그래!	Obviously, it's something way more annoying than not eating that happened!!						0	
19	闯祸了所以来大吃一顿压压惊？	闖禍了所以來大吃一頓壓壓驚？	何かやらかしたからやけ食いして頭冷やしてるの？	또 어디 가서 사고치고 한바탕 먹으면서 스트레스 풀려고 했던 건 아니고?	Did you get into an accident, and wanted to have a big meal to eat away your stress?						0	
20	我可是全知全能的芙提雅小老师哦！	我可是全知全能的芙提雅小老師哦！	私は全知全能のこども先生・フリティアだよ！	나 같이 전지전능한 사람이?	I'm the all-knowing, omnipotent Professor Fritia!						0	
21	怎么可能因为这种原因暴饮暴食！	怎麼可能因為這種原因暴飲暴食！	そんな理由で大食いするわけないでしょ！	내가 별거 아닌 일로 폭식을 할 거라 생각해?!	How could I lose control and start pigging myself over something like that?!						0	
b-2											0	
22	那是……发生什么了？	那是……發生什麼事了？	じゃあ……何があったの？	아무튼… 무슨 일인데?	So... what did happen, then?						0	
23	是内部开发委员会的问题啦……	是內部開發委員會的問題啦……	内部開発委員会の問題！！	사내에 있는 개발 위원회 문제 때문이야…	It's to do with the internal development committee...						0	
b-3											0	
24	他们怎么了吗？	他們怎麼了嗎？	どうかしたの？	위원회에서 뭘 했길래?	What happened with them?						0	
25	芙提雅没有回复我，而是气鼓鼓地将一份报告投影在了我的面前。	芙提雅沒有回覆我，而是氣鼓鼓地將一份報告投影在了我的面前。	フリティアは怒った様子で一つの報告書を投影して私に見せた。	프티야는 대답 없이 잔뜩 화가 난 채 한 보고서를 내 앞에 투영시켜 보여줬다.	Fritia didn't reply, and angrily projected a report for me to see.						0	
26	单兵热射线武器项目申请报告？	單兵紅外線武器項目申請報告？	熱線兵器の計画書？	'써머 빔' 무기 보고서?	Thermal Beam application report?						0	
27	从设计概述上看，这武器十分强大，但是……	從設計概述上看，這武器十分強大，但是……	設計の概要から見ると、ものすごい兵器のようだが……	무기의 설계 개요를 살펴보니 강력한 임펙트가 있음은 분명했다. 하지만…	The weapon sounded pretty intense from the description, but...						0	
28	我立马将目光移向了审批栏，内容果然不出我所料——	我立刻將目光移向了審核欄，內容果然不出我所料——	すぐに審査欄に目を向けた。内容は思った通り――	결재란에 적힌 피드백을 보니 과연 내가 예상했던 대로였다.	I immediately shifted my gaze to the evaluation column, and sure enough...						0	
29	“热射线武器体积、重量和功耗过大，放在载具上可行，单兵使用尚不成熟。”	“紅外線武器體積、重量和功耗過大，放在載具上可行，單兵使用尚不成熟。”	「熱線兵器の体積・重量・消費が大きすぎるため、乗り物に搭載することは可能ですが、歩兵に携行させるには適しません。」	'써머 빔'은 부피와 무게, 그리고 에너지 소비량 측면에서 이미 기준을 넘었으며, 차량을 통해서만 휴대가 가능할 것으로 보입니다.'	"The Thermal Beam cannot meet the man-portable standard regarding its size, weight, and energy consumption. The weapon can only be carried via vehicle."						0	
30	“海姆达尔部队已经有了天启者和化身系统的杀手锏，暂无发展其它方向新式武器的必要。”	“海姆達爾部隊已經有了天啟者和化身系統的殺手鐧，暫無發展其它方向新式武器的必要。”	「ヘイムダル部隊には既に覚醒者とアバターシステムという二つの切り札がありますから、別方向の新型兵器を開発する必要などありません。」	헤임달 부대는 이미 계시자들과 아바타 시스템이라는 독보적인 카드를 지니고 있으니, 다른 쪽의 무기를 개발할 이유는 없다고 봅니다.'	"The Heimdall Force has near-invincible weapons in the form of their Manifestations and Apotheosis System. There is no visible need to develop weapons in other areas."						0	
31	“申请驳回。”	“申請駁回。”	「申請却下。」	'따라서 상기와 같은 이유로 반려합니다.'	"Application rejected."						0	
32	分析员你说，是不是很不可理喻！	分析員你說，是不是很不可理喻！	意味分かんないよね、分析員！	분석가가 말해봐. 이게 납득이 가?!	Adjutant, isn't this just unbelievable?!						0	
b-4											0	
33	你为啥要搞这个啊？	你為什麼要搞這個啊？	何故これを？	너는 왜 이걸 하고 싶은 건데?	What did you make that application for?						0	
34	当然是出于实战需要！	當然是出於實戰需要！	そりゃ実戦に需要があるからよ！	당연히 실전에서 필요하니까 그렇지!	For combat needs, of course!						0	
35	那些坐在办公室里面审批的家伙，才不懂我的良苦用心，哼……	那些坐在辦公室裡面審核的傢伙，才不懂我的用心良苦，哼……	執務室に座って審査する奴らに、私の考えを理解できるわけがない、ふん……	종일 컴퓨터 앞에 앉아있는 사무직들은 내가 얼마나 열심히 일하는지 모르겠지. 흥…	Those silly evaluators that just sit in their office have no idea just how hard I work for them... Hmph...						0	
36	分析员你想啊，现在前线部门的一大困扰，不就是动能弹对泰坦护盾穿透力不足吗？	分析員你想啊，現在前線部門的一大困擾，不就是動能彈對泰坦護盾穿透力不足嗎？	分析員、よく考えて。今前線部門にとっての大きな悩みの一つは、タイタンのシールドに対して運動エネルギー弾の貫通力が足りないことじゃない？	잘 생각해 봐. 헤임달 전방 부대에서 현재 갖고 있는 가장 큰 애로사항이 타이탄의 방어력을 뚫을 수 있는 KP탄 아니겠어?	Have you noticed our kinetic energy projectile doesn't have enough energy to pierce the Titans' shields, Adjutant? It's a big problem for our front line.						0	
b-5											0	
37	确有此事……	確有此事……	確かに……	그렇긴 하지…	Now that you mention it, yes...						0	
38	唯一有特效的“问路石”子弹成本又太高，不可能做到充裕地配置……	唯一有特效的“問路石”子彈成本又太高，不可能做到充裕地配置……	唯一特効がある「道標石」弾のコストは高く、十分な供給はない。	유일하게 이쪽으로 성능이 좋은 건 '문로석' 탄약인데 원가가 너무 비싸서 재고로 비축하기도 힘들고…	The only things that work well, the Navigation Stone bullets, are too expensive, and we can't stock enough of them...						0	
39	所以啊，我就想了这么一个单兵热射线武器嘛！	所以啊，我就想了這麼一個單兵紅外線武器嘛！	だからね、熱線兵器を考えてたのよ！	그래서 '써머 빔'을 고안해낸 건데!	Which is why I thought of the Thermal Beam!						0	
40	能量武器的效果你也看到过的对吧。	能量武器的效果你也看到過的對吧。	エネルギー兵器の威力は見たことあるでしょ。	에너지 무기에 대한 성능은 분석가도 본 적 있지?	You've seen what energy-based weapons can do, haven't you?						0	
b-6											0	
41	可成本也挺难压缩的。	可是成本也很難壓低的。	でもコスト削減っていうのもなかなか難しい。	근데 원가 절감상 조금 힘들 것 같긴 한데.	But they're also pretty pricey.						0	
42	诶？啊……这个啊，设计定型阶段，当然会有这样那样的问题啦……	欸？啊……這個啊，設計定型階段，當然會有這樣那樣的問題啦……	え？あ……これか。設計の段階で、色々な問題があるのは普通だよ……	응? 이 부분은… 원래 설계 부문에서 이런저런 문제가 생기는 거 아니겠어…	Eh? Ah... There'll be all sorts of problems with finalizing the design...						0	
43	就算很麻烦，我后续肯定会改良的！	就算很麻煩，我後續肯定會改良的！	面倒だけど、後で改良するから！	번거로워도 이건 내가 추후에 계속 보정하면 되는 거니까!	I'll keep improving it though and resubmitting, even though it's annoying!						0	
44	所以分析员有什么建议吗，都说给我听听呗~！	所以分析員有什麼建議嗎，都說給我聽聽吧~！	だから分析員から何かアドバイスがあれば聞かせてよ～！	분석가, 더 건의할 건 없어? 프티야한테 전부 말해 봐~!	And so if you've got any advice, Adjutant, do let me hear it!						0	
45	看芙提雅这认真的样子，我只能放下筷子，再度研究起这份设计书。	看芙提雅這認真的樣子，我只能放下筷子，再度研究起這份設計書。	フリティアがこんなにも真剣なのだ。私もいったん箸を置いて、もう一度この設計書を見つめ直そう。	프티야의 진지한 모습에 나도 젓가락을 놓고 설계 부분을 조금 더 심오하게 분석하고자 했다.	Seeing how serious Fritia was, I had no choice but to put down my chopsticks, and look into the design booklet once more.						0	
46	连我这样的非技术人员都能看出，这份设计的确有很多瑕疵。	連我這樣的非技術人員都能看出，這份設計的確有很多瑕疵。	素人目に見ても分かる、この設計には欠点がいくつもある。	나 같은 비전공자가 봐도 해당 무기의 설계 결함은 명확해 보였다.	I'm not a technician, but even I can see that there's a lot of flaws in this design.						0	
47	这不像芙提雅的风格，看来这份企划做得实在有些匆忙。	這不像芙提雅的風格，看來這份企劃做得實在有些匆忙。	フリティアらしくないな。この企画書は急いで書いたものだろう。	평소 프티야의 꼼꼼한 스타일과 반대로, 해당 설계는 어딘가 모르게 조금 서툴러 보였다.	It wasn't like Fritia to make a design like this. She must have been extremely hasty in making the design.						0	
48	我没有客气，将问题逐一罗列出来。	我沒有客氣，將問題逐一羅列出來。	隠すことなく、問題を一つ一つ羅列した。	나는 있는 그대로 문제점에 대해 서술해 주었다.	I listed out the problems one after another, without holding back.						0	
49	唔……分析员你还真是严厉啊，这种细枝末节的地方都要给我挑出来。	唔……分析員你還真是嚴厲啊，這種細枝末節的地方都要給我挑出來。	うーん……分析員は厳しいな、こんな細かいところまで指摘してくれるなんて。	아… 분석가는 정말 대단해. 이런 세밀한 곳까지 다 짚어서 얘기해 주고.	Hm... You're really harsh, Adjutant. You're even pointing out flaws in the tiniest of details.						0	
50	不过，这种问题，对于没有不知道事情的芙提雅老师来说，都是小意思！	不過，這種問題對於沒有不知道的事情的芙提雅老師來說，都是小意思！	でもこんな問題、全知全能のフリティアにとっては、お茶の子さいさいよ！	그렇지만 이런 문제는 만물박사인 프티야에게는 아무것도 아니지!	But this will be a breeze to fix for the all-knowing, all-wise Professor Fritia!						0	
51	芙提雅立马打开了系统，直接在餐桌上修改起了设计图。	芙提雅立刻打開了系統，直接在餐桌上修改起了設計圖。	フリティアはすぐにシステムを開いて、食卓の上で設計図を訂正し始めた。	프티야는 곧바로 시스템을 켜고 해당 설계도를 수정하기 시작했다.	Fritia immediately accessed the system and started adjusting the blueprint, right on the dinner table.						0	
52	动力问题的话……这里稍微修改一下就行了……	動力問題的話……這裡稍微修改一下就行了……	動力の問題は……ここをこうすればいい……	동력 문제라면… 이 부분을 고치면 문제 없을 것 같고…	A problem with momentum... should be fixed by adjusting here...						0	
53	机动性？没事，这里加个辅助机构……这边，再加个推进器，嗯……再加上一对矢量喷口吧！	機動性？沒事，這裡加個輔助機構……這邊，再加個推進器，嗯……再加上一對向量噴口吧！	機動性？大丈夫、ここに補助装置をつけて……ここにブースターを……そうだ、偏向ノズルもつけよう！	기동성? 이것도 문제 없지. 이 쪽에 보조 기기를 더 해주고, 이 쪽에 추진기를 더 해주면, 음… 여긴 벡터 노즐도 넣어주자.	Maneuverability? No problem, I'll just add an auxiliary structure here... and a thruster here... and yes, a pair of vector jets!						0	
